Time,M_C,ExtFrag,IntFrag
201,35.54,12.25,2.56
202,35.54,12.25,2.56
203,35.54,12.25,2.56
204,35.54,12.25,2.56
205,35.54,12.25,2.56
206,35.54,12.25,2.56
207,35.54,12.25,2.56
208,35.54,12.25,2.56
209,35.54,12.25,2.56
210,35.54,12.25,2.56
211,35.54,12.25,2.56
212,35.54,12.25,2.56
213,35.54,12.25,2.56
214,35.54,12.25,2.56
215,35.54,12.25,2.56
216,35.54,12.25,2.56
217,35.54,12.25,2.56
218,35.54,12.25,2.56
219,35.54,12.25,2.56
220,35.54,12.25,2.56
221,35.54,12.25,2.56
222,35.54,12.25,2.56
223,35.54,12.25,2.56
224,35.54,12.24,2.56
225,35.54,12.24,2.56
226,35.54,12.24,2.56
227,35.54,12.24,2.56
228,35.54,12.24,2.56
229,35.54,12.24,2.56
230,35.54,12.24,2.56
231,35.54,12.24,2.56
232,35.54,12.24,2.56
233,35.54,12.24,2.56
234,35.54,12.24,2.56
235,35.54,12.24,2.56
236,35.55,12.24,2.56
237,35.55,12.24,2.56
238,35.55,12.24,2.56
239,35.55,12.24,2.56
240,35.55,12.24,2.56
241,35.55,12.24,2.56
242,35.55,12.24,2.56
243,35.55,12.24,2.56
244,35.55,12.24,2.56
245,35.55,12.24,2.56
246,35.55,12.24,2.56
247,35.55,12.24,2.56
248,35.55,12.24,2.56
249,35.55,12.24,2.56
250,35.55,12.24,2.56
251,35.55,12.23,2.56
252,35.55,12.23,2.56
253,35.55,12.23,2.56
254,35.55,12.23,2.56
255,35.55,12.23,2.56
256,35.55,12.23,2.56
257,35.55,12.23,2.56
258,35.55,12.23,2.56
259,35.55,12.23,2.56
260,35.55,12.23,2.56
261,35.55,12.23,2.56
262,35.55,12.23,2.56
263,35.55,12.23,2.56
264,35.55,12.23,2.56
265,35.55,12.23,2.56
266,35.55,12.23,2.56
267,35.55,12.23,2.56
268,35.55,12.23,2.56
269,35.55,12.23,2.56
270,35.55,12.23,2.56
271,35.55,12.23,2.56
272,35.55,12.23,2.56
273,35.55,12.23,2.56
274,35.55,12.23,2.56
275,35.55,12.23,2.56
276,35.55,12.23,2.56
277,35.55,12.23,2.56
278,35.55,12.23,2.56
279,35.55,12.23,2.56
280,35.55,12.23,2.56
281,35.55,12.23,2.56
282,35.55,12.23,2.56
283,35.55,12.23,2.56
284,35.56,12.23,2.56
285,35.56,12.23,2.56
286,35.56,12.23,2.56
287,35.56,12.23,2.56
288,35.56,12.23,2.56
289,35.56,12.23,2.56
290,35.56,12.23,2.56
291,35.56,12.23,2.56
292,35.56,12.23,2.56
293,35.56,12.23,2.56
294,35.56,12.23,2.56
295,35.56,12.23,2.56
296,35.56,12.23,2.56
297,35.56,12.23,2.56
298,35.56,12.23,2.56
299,35.56,12.23,2.56
300,35.56,12.23,2.56
301,35.56,12.23,2.56
302,35.56,12.23,2.56
303,35.56,12.23,2.56
304,35.56,12.23,2.56
305,35.56,12.23,2.56
306,35.56,12.23,2.56
307,35.56,12.23,2.56
308,35.56,12.23,2.56
309,35.56,12.23,2.56
310,35.56,12.23,2.56
311,35.56,12.23,2.56
312,35.56,12.23,2.56
313,35.56,12.23,2.56
314,35.56,12.23,2.56
315,35.56,12.23,2.56
316,35.56,12.23,2.56
317,35.56,12.23,2.56
318,35.56,12.23,2.56
319,35.56,12.23,2.56
320,35.56,12.23,2.56
321,35.56,12.23,2.56
322,35.56,12.23,2.56
323,35.56,12.23,2.56
324,35.56,12.23,2.56
325,35.56,12.23,2.56
326,35.56,12.23,2.56
327,35.56,12.23,2.56
328,35.56,12.23,2.56
329,35.56,12.23,2.56
330,35.56,12.23,2.56
331,35.57,12.23,2.56
332,35.57,12.23,2.56
333,35.57,12.23,2.56
334,35.57,12.23,2.56
335,35.57,12.23,2.56
336,35.57,12.23,2.56
337,35.57,12.23,2.56
338,35.57,12.23,2.56
339,35.57,12.23,2.56
340,35.57,12.23,2.56
341,35.57,12.23,2.56
342,35.58,12.21,2.56
343,35.58,12.21,2.56
344,35.58,12.21,2.56
345,35.58,12.21,2.56
346,35.58,12.21,2.56
347,35.58,12.21,2.56
348,35.58,12.21,2.56
349,35.58,12.21,2.56
350,35.58,12.21,2.56
351,35.58,12.21,2.56
352,35.58,12.21,2.56
353,35.59,12.21,2.56
354,35.59,12.21,2.56
355,35.59,12.21,2.56
356,35.59,12.21,2.56
357,35.59,12.21,2.56
358,35.59,12.21,2.56
359,35.59,12.21,2.56
360,35.59,12.21,2.56
361,35.59,12.21,2.56
362,35.59,12.21,2.56
363,35.59,12.21,2.56
364,35.59,12.21,2.56
365,35.59,12.21,2.56
366,35.59,12.21,2.56
367,35.59,12.21,2.56
368,35.59,12.21,2.56
369,35.59,12.21,2.56
370,35.59,12.21,2.56
371,35.59,12.21,2.56
372,35.59,12.21,2.56
373,35.59,12.21,2.56
374,35.59,12.21,2.56
375,35.59,12.21,2.56
376,35.59,12.21,2.56
377,35.59,12.20,2.56
378,35.59,12.20,2.56
379,35.59,12.20,2.56
380,35.59,12.20,2.56
381,35.59,12.20,2.56
382,35.59,12.20,2.56
383,35.59,12.20,2.56
384,35.59,12.20,2.56
385,35.59,12.20,2.56
386,35.59,12.20,2.56
387,35.59,12.20,2.56
388,35.59,12.20,2.56
389,35.59,12.20,2.56
390,35.59,12.20,2.56
391,35.59,12.20,2.56
392,35.59,12.20,2.56
393,35.59,12.20,2.56
394,35.59,12.20,2.56
395,35.59,12.20,2.56
396,35.59,12.20,2.56
397,35.59,12.20,2.56
398,35.60,12.20,2.56
399,35.60,12.20,2.56
400,35.60,12.20,2.56
401,35.60,12.20,2.56
402,35.60,12.20,2.56
403,35.60,12.20,2.56
404,35.60,12.20,2.56
405,35.60,12.20,2.56
406,35.60,12.20,2.56
407,35.60,12.20,2.56
408,35.60,12.20,2.56
409,35.60,12.20,2.56
410,35.60,12.20,2.56
411,35.60,12.20,2.56
412,35.60,12.20,2.56
413,35.60,12.20,2.56
414,35.60,12.20,2.56
415,35.60,12.20,2.56
416,35.60,12.20,2.56
417,35.60,12.20,2.56
418,35.60,12.20,2.56
419,35.60,12.20,2.56
420,35.60,12.20,2.56
421,35.60,12.20,2.56
422,35.60,12.20,2.56
423,35.60,12.20,2.56
424,35.60,12.20,2.56
425,35.60,12.20,2.56
426,35.60,12.20,2.56
427,35.60,12.20,2.56
428,35.60,12.20,2.56
429,35.60,12.20,2.56
430,35.60,12.20,2.56
431,35.60,12.20,2.56
432,35.60,12.20,2.56
433,35.60,12.20,2.56
434,35.60,12.20,2.56
435,35.60,12.20,2.56
436,35.60,12.20,2.56
437,35.60,12.20,2.56
438,35.60,12.20,2.56
439,35.60,12.20,2.56
440,35.60,12.20,2.56
441,35.60,12.20,2.56
442,35.61,12.20,2.56
443,35.61,12.20,2.56
444,35.61,12.20,2.56
445,35.61,12.20,2.56
446,35.61,12.20,2.56
447,35.61,12.20,2.56
448,35.61,12.20,2.56
449,35.61,12.20,2.56
450,35.61,12.20,2.56
451,35.61,12.20,2.56
452,35.61,12.20,2.56
453,35.61,12.20,2.56
454,35.61,12.20,2.56
455,35.61,12.20,2.56
456,35.61,12.20,2.56
457,35.61,12.20,2.56
458,35.61,12.20,2.56
459,35.61,12.20,2.56
460,35.61,12.20,2.56
461,35.61,12.20,2.56
462,35.61,12.20,2.56
463,35.61,12.20,2.56
464,35.61,12.20,2.56
465,35.61,12.20,2.56
466,35.61,12.20,2.56
467,35.61,12.20,2.56
468,35.61,12.20,2.56
469,35.61,12.20,2.56
470,35.61,12.20,2.56
471,35.61,12.20,2.56
472,35.61,12.20,2.56
473,35.61,12.20,2.56
474,35.61,12.20,2.56
475,35.61,12.20,2.56
476,35.61,12.20,2.56
477,35.61,12.20,2.56
478,35.61,12.20,2.56
479,35.61,12.20,2.56
480,35.61,12.20,2.56
481,35.61,12.20,2.56
482,35.61,12.20,2.56
483,35.61,12.20,2.56
484,35.61,12.20,2.56
485,35.61,12.20,2.56
486,35.61,12.20,2.56
487,35.61,12.20,2.56
488,35.62,12.20,2.56
489,35.62,12.20,2.56
490,35.62,12.20,2.56
491,35.62,12.20,2.56
492,35.62,12.20,2.56
493,35.62,12.20,2.56
494,35.62,12.20,2.56
495,35.62,12.20,2.56
496,35.62,12.20,2.56
497,35.62,12.20,2.56
498,35.62,12.20,2.56
499,35.62,12.20,2.56
500,35.62,12.20,2.56
501,35.62,12.20,2.56
502,35.62,12.20,2.56
503,35.62,12.19,2.56
504,35.62,12.19,2.56
505,35.62,12.19,2.56
506,35.62,12.19,2.56
507,35.62,12.19,2.56
508,35.62,12.19,2.56
509,35.62,12.19,2.56
510,35.62,12.19,2.56
511,35.62,12.19,2.56
512,35.62,12.19,2.56
513,35.62,12.19,2.56
514,35.62,12.19,2.56
515,35.62,12.19,2.56
516,35.62,12.19,2.56
517,35.62,12.19,2.56
518,35.62,12.19,2.56
519,35.62,12.19,2.56
520,35.62,12.19,2.56
521,35.62,12.19,2.56
522,35.62,12.19,2.56
523,35.62,12.19,2.56
524,35.62,12.19,2.56
525,35.62,12.19,2.56
526,35.62,12.19,2.56
527,35.62,12.19,2.56
528,35.62,12.19,2.56
529,35.62,12.19,2.56
530,35.62,12.19,2.56
531,35.62,12.19,2.56
532,35.62,12.19,2.56
533,35.62,12.19,2.56
534,35.63,12.19,2.56
535,35.63,12.19,2.56
536,35.63,12.19,2.56
537,35.63,12.19,2.56
538,35.63,12.19,2.56
539,35.63,12.19,2.56
540,35.63,12.19,2.56
541,35.63,12.19,2.56
542,35.63,12.19,2.56
543,35.63,12.19,2.56
544,35.63,12.19,2.56
545,35.63,12.19,2.56
546,35.63,12.19,2.56
547,35.63,12.19,2.56
548,35.63,12.19,2.56
549,35.63,12.19,2.56
550,35.63,12.19,2.56
551,35.63,12.19,2.56
552,35.63,12.19,2.56
553,35.63,12.19,2.56
554,35.63,12.19,2.56
555,35.63,12.19,2.56
556,35.63,12.19,2.56
557,35.63,12.19,2.56
558,35.63,12.19,2.56
559,35.63,12.19,2.56
560,35.63,12.19,2.56
561,35.63,12.19,2.56
562,35.63,12.19,2.56
563,35.63,12.19,2.56
564,35.63,12.19,2.56
565,35.63,12.18,2.56
566,35.63,12.18,2.56
567,35.63,12.18,2.56
568,35.63,12.18,2.56
569,35.63,12.18,2.56
570,35.63,12.18,2.56
571,35.63,12.18,2.56
572,35.63,12.18,2.56
573,35.63,12.18,2.56
574,35.63,12.18,2.56
575,35.63,12.18,2.56
576,35.63,12.18,2.56
577,35.63,12.18,2.56
578,35.63,12.18,2.56
579,35.63,12.18,2.56
580,35.63,12.18,2.56
581,35.64,12.18,2.56
582,35.64,12.18,2.56
583,35.64,12.18,2.56
584,35.64,12.18,2.56
585,35.64,12.18,2.56
586,35.64,12.18,2.56
587,35.64,12.18,2.56
588,35.64,12.18,2.56
589,35.64,12.18,2.56
590,35.64,12.18,2.56
591,35.64,12.18,2.56
592,35.64,12.18,2.56
593,35.64,12.18,2.56
594,35.64,12.18,2.56
595,35.64,12.18,2.56
596,35.64,12.18,2.56
597,35.64,12.18,2.56
598,35.64,12.18,2.56
599,35.64,12.18,2.56
600,35.64,12.18,2.56
601,35.64,12.18,2.56
602,35.64,12.18,2.56
603,35.64,12.18,2.56
604,35.64,12.18,2.56
605,35.64,12.18,2.56
606,35.64,12.18,2.56
607,35.64,12.18,2.56
608,35.64,12.18,2.56
609,35.64,12.18,2.56
610,35.64,12.18,2.56
611,35.64,12.18,2.56
612,35.64,12.18,2.56
613,35.64,12.18,2.56
614,35.64,12.18,2.56
615,35.64,12.18,2.56
616,35.64,12.18,2.56
617,35.64,12.18,2.56
618,35.64,12.18,2.56
619,35.64,12.18,2.56
620,35.64,12.18,2.56
621,35.64,12.18,2.56
622,35.64,12.18,2.56
623,35.64,12.18,2.56
624,35.64,12.18,2.56
625,35.64,12.18,2.56
626,35.64,12.18,2.56
627,35.64,12.18,2.56
628,35.65,12.18,2.56
629,35.65,12.17,2.56
630,35.65,12.17,2.56
631,35.65,12.17,2.56
632,35.65,12.17,2.56
633,35.65,12.17,2.56
634,35.65,12.17,2.56
635,35.65,12.17,2.56
636,35.65,12.17,2.56
637,35.65,12.17,2.56
638,35.65,12.17,2.56
639,35.65,12.17,2.56
640,35.65,12.17,2.56
641,35.65,12.17,2.56
642,35.65,12.17,2.56
643,35.65,12.17,2.56
644,35.65,12.17,2.56
645,35.65,12.17,2.56
646,35.65,12.17,2.56
647,35.65,12.17,2.56
648,35.65,12.17,2.56
649,35.65,12.17,2.56
650,35.65,12.17,2.56
651,35.65,12.17,2.56
652,35.65,12.17,2.56
653,35.65,12.17,2.56
654,35.65,12.17,2.56
655,35.65,12.17,2.56
656,35.65,12.17,2.56
657,35.65,12.17,2.56
658,35.65,12.17,2.56
659,35.65,12.17,2.56
660,35.65,12.17,2.56
661,35.65,12.17,2.56
662,35.65,12.17,2.56
663,35.65,12.17,2.56
664,35.65,12.17,2.56
665,35.65,12.17,2.56
666,35.65,12.17,2.56
667,35.65,12.17,2.56
668,35.65,12.17,2.56
669,35.65,12.17,2.56
670,35.65,12.17,2.56
671,35.65,12.17,2.56
672,35.65,12.17,2.56
673,35.66,12.17,2.56
674,35.66,12.17,2.56
675,35.66,12.16,2.56
676,35.66,12.16,2.56
677,35.66,12.16,2.56
678,35.66,12.16,2.56
679,35.66,12.16,2.56
680,35.66,12.16,2.56
681,35.66,12.16,2.56
682,35.66,12.16,2.56
683,35.68,12.09,2.56
684,35.68,12.09,2.56
685,35.68,12.09,2.56
686,35.68,12.09,2.56
687,35.68,12.09,2.56
688,35.68,12.09,2.56
689,35.68,12.09,2.56
690,35.68,12.09,2.56
691,35.68,12.09,2.56
692,35.69,12.09,2.56
693,35.69,12.09,2.56
694,35.69,12.09,2.56
695,35.69,12.09,2.56
696,35.69,12.09,2.56
697,35.69,12.09,2.56
698,35.69,12.09,2.56
699,35.69,12.09,2.56
700,35.69,12.09,2.56
701,35.69,12.09,2.56
702,35.69,12.09,2.56
703,35.69,12.09,2.56
704,35.69,12.09,2.56
705,35.69,12.09,2.56
706,35.69,12.09,2.56
707,35.69,12.09,2.56
708,35.69,12.09,2.56
709,35.69,12.09,2.56
710,35.69,12.09,2.56
711,35.69,12.09,2.56
712,35.69,12.09,2.56
713,35.69,12.09,2.56
714,35.69,12.09,2.56
715,35.69,12.09,2.56
716,35.69,12.09,2.56
717,35.69,12.09,2.56
718,35.69,12.09,2.56
719,35.69,12.09,2.56
720,35.69,12.09,2.56
721,35.69,12.09,2.56
722,35.69,12.09,2.56
723,35.69,12.09,2.56
724,35.69,12.09,2.56
725,35.69,12.09,2.56
726,35.69,12.09,2.56
727,35.69,12.09,2.56
728,35.69,12.09,2.56
729,35.69,12.09,2.56
730,35.69,12.09,2.56
731,35.69,12.09,2.56
732,35.69,12.09,2.56
733,35.69,12.09,2.56
734,35.69,12.09,2.56
735,35.69,12.09,2.56
736,35.70,12.09,2.56
737,35.70,12.09,2.56
738,35.70,12.09,2.56
739,35.70,12.09,2.56
740,35.70,12.09,2.56
741,35.70,12.09,2.56
742,35.70,12.09,2.56
743,35.70,12.09,2.56
744,35.70,12.09,2.56
745,35.70,12.09,2.56
746,35.70,12.09,2.56
747,35.70,12.09,2.56
748,35.70,12.09,2.56
749,35.70,12.09,2.56
750,35.70,12.09,2.56
751,35.70,12.09,2.56
752,35.70,12.09,2.56
753,35.70,12.09,2.56
754,35.70,12.09,2.56
755,35.70,12.08,2.56
756,35.70,12.08,2.56
757,35.70,12.08,2.56
758,35.70,12.08,2.56
759,35.70,12.08,2.56
760,35.70,12.08,2.56
761,35.70,12.08,2.56
762,35.70,12.08,2.56
763,35.70,12.08,2.56
764,35.70,12.08,2.56
765,35.70,12.08,2.56
766,35.70,12.08,2.56
767,35.70,12.08,2.56
768,35.70,12.08,2.56
769,35.70,12.08,2.56
770,35.70,12.08,2.56
771,35.70,12.08,2.56
772,35.70,12.08,2.56
773,35.70,12.08,2.56
774,35.70,12.08,2.56
775,35.70,12.08,2.56
776,35.70,12.08,2.56
777,35.70,12.08,2.56
778,35.70,12.08,2.56
779,35.70,12.08,2.56
780,35.70,12.08,2.56
781,35.70,12.08,2.56
782,35.70,12.08,2.56
783,35.70,12.08,2.56
784,35.70,12.08,2.56
785,35.70,12.08,2.56
786,35.70,12.08,2.56
787,35.71,12.08,2.56
788,35.71,12.08,2.56
789,35.71,12.08,2.56
790,35.71,12.08,2.56
791,35.71,12.08,2.56
792,35.71,12.07,2.56
793,35.71,12.07,2.56
794,35.71,12.07,2.56
795,35.71,12.07,2.56
796,35.71,12.07,2.56
797,35.71,12.07,2.56
798,35.71,12.07,2.56
799,35.71,12.07,2.56
800,35.71,12.07,2.56
801,35.71,12.07,2.56
802,35.71,12.07,2.56
803,35.71,12.07,2.56
804,35.71,12.07,2.56
805,35.71,12.07,2.56
806,35.71,12.07,2.56
807,35.71,12.07,2.56
808,35.71,12.07,2.56
809,35.71,12.07,2.56
810,35.71,12.07,2.56
811,35.71,12.07,2.56
812,35.71,12.07,2.56
813,35.71,12.07,2.56
814,35.71,12.07,2.56
815,35.71,12.07,2.56
816,35.71,12.07,2.56
817,35.71,12.07,2.56
818,35.71,12.07,2.56
819,35.71,12.07,2.56
820,35.71,12.07,2.56
821,35.71,12.07,2.56
822,35.71,12.07,2.56
823,35.71,12.07,2.56
824,35.71,12.07,2.56
825,35.71,12.07,2.56
826,35.71,12.07,2.56
827,35.71,12.07,2.56
828,35.71,12.07,2.56
829,35.72,12.07,2.56
830,35.72,12.07,2.56
831,35.72,12.07,2.56
832,35.72,12.07,2.56
833,35.72,12.07,2.56
834,35.72,12.07,2.56
835,35.72,12.07,2.56
836,35.72,12.07,2.56
837,35.72,12.07,2.56
838,35.72,12.07,2.56
839,35.72,12.07,2.56
840,35.72,12.07,2.56
841,35.72,12.07,2.56
842,35.72,12.07,2.56
843,35.72,12.07,2.56
844,35.72,12.07,2.56
845,35.72,12.07,2.56
846,35.72,12.07,2.56
847,35.72,12.07,2.56
848,35.72,12.07,2.56
849,35.72,12.07,2.56
850,35.72,12.07,2.56
851,35.72,12.07,2.56
852,35.72,12.07,2.56
853,35.72,12.07,2.56
854,35.72,12.07,2.56
855,35.72,12.07,2.56
856,35.72,12.07,2.56
857,35.72,12.07,2.56
858,35.72,12.07,2.56
859,35.72,12.07,2.56
860,35.72,12.07,2.56
861,35.72,12.07,2.56
862,35.72,12.07,2.56
863,35.72,12.07,2.56
864,35.72,12.07,2.56
865,35.72,12.07,2.56
866,35.72,12.07,2.56
867,35.72,12.07,2.56
868,35.72,12.07,2.56
869,35.72,12.07,2.56
870,35.72,12.07,2.56
871,35.72,12.07,2.56
872,35.72,12.07,2.56
873,35.72,12.07,2.56
874,35.72,12.07,2.56
875,35.72,12.07,2.56
876,35.72,12.07,2.56
877,35.72,12.07,2.56
878,35.72,12.07,2.56
879,35.73,12.07,2.56
880,35.73,12.07,2.56
881,35.73,12.06,2.56
882,35.73,12.06,2.56
883,35.73,12.06,2.56
884,35.73,12.06,2.56
885,35.73,12.06,2.56
886,35.73,12.06,2.56
887,35.73,12.06,2.56
888,35.73,12.06,2.56
889,35.73,12.06,2.56
890,35.73,12.06,2.56
891,35.73,12.06,2.56
892,35.73,12.06,2.56
893,35.73,12.06,2.56
894,35.73,12.06,2.56
895,35.73,12.06,2.56
896,35.73,12.06,2.56
897,35.73,12.06,2.56
898,35.73,12.06,2.56
899,35.73,12.06,2.56
900,35.73,12.06,2.56
901,35.73,12.06,2.56
902,35.73,12.06,2.56
903,35.73,12.06,2.56
904,35.73,12.06,2.56
905,35.73,12.06,2.56
906,35.73,12.05,2.56
907,35.73,12.05,2.56
908,35.73,12.05,2.56
909,35.73,12.05,2.56
910,35.73,12.05,2.56
911,35.73,12.05,2.56
912,35.73,12.05,2.56
913,35.73,12.05,2.56
914,35.73,12.05,2.56
915,35.73,12.05,2.56
916,35.73,12.05,2.56
917,35.73,12.05,2.56
918,35.73,12.05,2.56
919,35.74,12.05,2.56
920,35.74,12.05,2.56
921,35.74,12.05,2.56
922,35.74,12.05,2.56
923,35.74,12.05,2.56
924,35.74,12.05,2.56
925,35.74,12.05,2.56
926,35.74,12.05,2.56
927,35.74,12.05,2.56
928,35.74,12.05,2.56
929,35.74,12.05,2.56
930,35.74,12.05,2.56
931,35.74,12.05,2.56
932,35.74,12.05,2.56
933,35.74,12.05,2.56
934,35.74,12.05,2.56
935,35.74,12.05,2.56
936,35.74,12.05,2.56
937,35.74,12.05,2.56
938,35.74,12.05,2.56
939,35.74,12.05,2.56
940,35.74,12.05,2.56
941,35.74,12.05,2.56
942,35.74,12.05,2.56
943,35.74,12.05,2.56
944,35.74,12.05,2.56
945,35.74,12.05,2.56
946,35.74,12.05,2.56
947,35.74,12.05,2.56
948,35.74,12.05,2.56
949,35.74,12.05,2.56
950,35.74,12.05,2.56
951,35.74,12.05,2.56
952,35.74,12.05,2.56
953,35.74,12.05,2.56
954,35.74,12.05,2.56
955,35.74,12.05,2.56
956,35.74,12.05,2.56
957,35.74,12.05,2.56
958,35.74,12.05,2.56
959,35.74,12.05,2.56
960,35.74,12.05,2.56
961,35.74,12.05,2.56
962,35.74,12.05,2.56
963,35.75,12.05,2.56
964,35.75,12.05,2.56
965,35.75,12.05,2.56
966,35.75,12.05,2.56
967,35.75,12.05,2.56
968,35.75,12.05,2.56
969,35.75,12.05,2.56
970,35.75,12.05,2.56
971,35.75,12.05,2.56
972,35.75,12.05,2.56
973,35.75,12.05,2.56
974,35.75,12.05,2.56
975,35.75,12.05,2.56
976,35.75,12.05,2.56
977,35.75,12.05,2.56
978,35.75,12.05,2.56
979,35.75,12.05,2.56
980,35.75,12.05,2.56
981,35.75,12.05,2.56
982,35.75,12.05,2.56
983,35.75,12.05,2.56
984,35.75,12.05,2.56
985,35.75,12.05,2.56
986,35.75,12.05,2.56
987,35.75,12.05,2.56
988,35.75,12.05,2.56
989,35.75,12.05,2.56
990,35.75,12.05,2.56
991,35.75,12.05,2.56
992,35.75,12.05,2.56
993,35.75,12.05,2.56
994,35.75,12.05,2.56
995,35.75,12.05,2.56
996,35.75,12.05,2.56
997,35.75,12.05,2.56
