Time,M_C,ExtFrag,IntFrag
1,0.14,17.08,0.00
2,0.25,17.00,0.00
3,0.36,16.89,0.00
4,0.48,16.78,0.00
5,0.60,16.66,0.00
6,0.71,16.55,0.00
7,0.83,16.43,0.00
8,0.95,16.31,0.01
9,1.06,16.18,0.01
10,1.18,16.07,0.01
11,1.30,15.95,0.01
12,1.41,15.84,0.01
13,1.53,15.73,0.01
14,1.65,15.61,0.01
15,1.76,15.48,0.01
16,1.88,15.37,0.01
17,2.00,15.25,0.01
18,2.11,15.14,0.01
19,2.23,15.02,0.01
20,2.35,14.90,0.01
21,2.47,14.78,0.01
22,2.58,14.66,0.02
23,2.70,14.55,0.02
24,2.82,14.44,0.02
25,2.92,14.33,0.02
26,3.04,14.21,0.02
27,3.16,14.09,0.02
28,3.27,13.98,0.02
29,3.39,13.86,0.02
30,3.51,13.75,0.02
31,3.63,13.63,0.02
32,3.78,13.48,0.02
33,3.93,13.32,0.02
34,4.07,13.18,0.02
35,4.22,13.04,0.03
36,4.36,12.89,0.03
37,4.51,12.75,0.03
38,4.65,12.59,0.03
39,4.80,12.45,0.03
40,4.94,12.30,0.03
41,5.09,12.16,0.03
42,5.23,12.02,0.03
43,5.38,11.88,0.03
44,5.52,11.73,0.03
45,5.67,11.58,0.03
46,5.81,11.44,0.04
47,5.96,11.28,0.04
48,6.10,11.14,0.04
49,6.25,11.00,0.04
50,6.39,10.85,0.04
51,6.54,10.71,0.04
52,6.77,10.48,0.04
53,6.99,10.27,0.04
54,7.22,10.03,0.04
55,7.46,9.80,0.05
56,7.68,9.57,0.05
57,9.85,7.32,0.07
58,10.25,6.92,0.07
59,10.25,6.92,0.07
60,10.25,6.92,0.07
61,10.25,6.92,0.07
62,10.25,6.92,0.07
63,10.25,6.92,0.07
64,10.25,6.92,0.07
65,10.25,6.92,0.07
66,10.25,6.92,0.07
67,10.26,6.92,0.07
68,10.26,6.92,0.07
69,10.26,6.92,0.07
70,10.26,6.92,0.07
71,10.26,6.92,0.07
72,10.26,6.92,0.07
73,10.26,6.92,0.07
74,10.26,6.92,0.07
75,10.26,6.92,0.07
76,10.26,6.92,0.07
77,10.26,6.92,0.07
78,10.26,6.92,0.07
79,10.26,6.92,0.07
80,10.26,6.92,0.07
81,10.26,6.92,0.07
82,10.26,6.92,0.07
83,10.26,6.92,0.07
84,10.26,6.92,0.07
85,10.26,6.92,0.07
86,10.26,6.92,0.07
87,10.26,6.92,0.07
88,10.26,6.92,0.07
89,10.26,6.92,0.07
90,10.26,6.92,0.07
91,10.26,6.92,0.07
92,10.26,6.92,0.07
93,10.26,6.92,0.07
94,10.26,6.92,0.07
95,10.26,6.92,0.07
96,10.26,6.92,0.07
97,10.26,6.92,0.07
98,10.26,6.92,0.07
99,10.26,6.92,0.07
100,10.26,6.92,0.07
101,10.26,6.92,0.07
102,10.26,6.92,0.07
103,10.27,6.92,0.07
104,10.27,6.92,0.07
105,10.27,6.92,0.07
106,10.27,6.92,0.07
107,10.27,6.92,0.07
108,10.27,6.92,0.07
109,10.27,6.92,0.07
110,10.27,6.91,0.07
111,10.27,6.91,0.07
112,10.27,6.91,0.07
113,10.27,6.91,0.07
114,10.27,6.91,0.07
115,10.27,6.91,0.07
116,10.27,6.91,0.07
117,10.27,6.91,0.07
118,10.27,6.91,0.07
119,10.27,6.91,0.07
120,10.27,6.91,0.07
121,10.27,6.91,0.07
122,10.27,6.91,0.07
123,10.27,6.91,0.07
124,10.27,6.91,0.07
125,10.27,6.91,0.07
126,10.27,6.91,0.07
127,10.27,6.91,0.07
128,10.27,6.91,0.07
129,10.27,6.91,0.07
130,10.27,6.91,0.07
131,10.27,6.91,0.07
132,10.27,6.91,0.07
133,10.27,6.91,0.07
134,10.27,6.91,0.07
135,10.27,6.91,0.07
136,10.27,6.91,0.07
137,10.27,6.91,0.07
138,10.27,6.91,0.07
139,10.27,6.91,0.07
140,10.27,6.91,0.07
141,10.27,6.91,0.07
142,10.27,6.91,0.07
143,10.27,6.91,0.07
144,10.27,6.91,0.07
145,10.27,6.91,0.07
146,10.27,6.91,0.07
147,10.27,6.91,0.07
148,10.27,6.91,0.07
149,10.28,6.91,0.07
150,10.28,6.91,0.07
151,10.28,6.91,0.07
152,10.28,6.91,0.07
153,10.28,6.91,0.07
154,10.28,6.91,0.07
155,10.28,6.91,0.07
156,10.28,6.91,0.07
157,10.28,6.91,0.07
158,10.28,6.91,0.07
159,10.28,6.91,0.07
160,10.28,6.91,0.07
161,10.28,6.91,0.07
162,10.28,6.91,0.07
163,10.28,6.91,0.07
164,10.28,6.91,0.07
165,10.28,6.91,0.07
166,10.28,6.91,0.07
167,10.28,6.91,0.07
168,10.28,6.91,0.07
169,10.28,6.91,0.07
170,10.28,6.91,0.07
171,10.29,6.90,0.07
172,10.29,6.90,0.07
173,10.29,6.90,0.07
174,10.29,6.90,0.07
175,10.29,6.90,0.07
176,10.29,6.90,0.07
177,10.29,6.90,0.07
178,10.29,6.90,0.07
179,10.29,6.90,0.07
180,10.29,6.90,0.07
181,10.29,6.90,0.07
182,10.29,6.87,0.07
183,10.29,6.87,0.07
184,10.29,6.87,0.07
185,10.29,6.87,0.07
186,10.29,6.87,0.07
187,10.29,6.87,0.07
188,10.30,6.87,0.07
189,10.30,6.87,0.07
190,10.30,6.87,0.07
191,10.30,6.87,0.07
192,10.30,6.87,0.07
193,10.30,6.87,0.07
194,10.30,6.87,0.07
195,10.30,6.87,0.07
196,10.30,6.87,0.07
197,10.30,6.87,0.07
198,10.30,6.87,0.07
199,10.30,6.87,0.07
200,10.30,6.87,0.07
201,10.30,6.87,0.07
202,10.30,6.87,0.07
203,10.30,6.87,0.07
204,10.30,6.87,0.07
205,10.30,6.87,0.07
206,10.30,6.87,0.07
207,10.30,6.87,0.07
208,10.30,6.87,0.07
209,10.30,6.87,0.07
210,10.30,6.87,0.07
211,10.30,6.87,0.07
212,10.30,6.87,0.07
213,10.30,6.87,0.07
214,10.30,6.87,0.07
215,10.30,6.87,0.07
216,10.30,6.87,0.07
217,10.30,6.87,0.07
218,10.30,6.87,0.07
219,10.30,6.87,0.07
220,10.30,6.87,0.07
221,10.30,6.87,0.07
222,10.30,6.87,0.07
223,10.30,6.87,0.07
224,10.30,6.86,0.07
225,10.30,6.86,0.07
226,10.30,6.86,0.07
227,10.30,6.86,0.07
228,10.30,6.86,0.07
229,10.30,6.86,0.07
230,10.30,6.86,0.07
231,10.30,6.86,0.07
232,10.30,6.86,0.07
233,10.30,6.86,0.07
234,10.30,6.86,0.07
235,10.30,6.86,0.07
236,10.30,6.86,0.07
237,10.30,6.86,0.07
238,10.30,6.86,0.07
239,10.30,6.86,0.07
240,10.30,6.86,0.07
241,10.30,6.86,0.07
242,10.31,6.86,0.07
243,10.31,6.86,0.07
244,10.31,6.86,0.07
245,10.31,6.86,0.07
246,10.31,6.86,0.07
247,10.31,6.86,0.07
248,10.31,6.86,0.07
249,10.31,6.86,0.07
250,10.31,6.86,0.07
251,10.31,6.85,0.07
252,10.31,6.85,0.07
253,10.31,6.85,0.07
254,10.31,6.85,0.07
255,10.31,6.85,0.07
256,10.31,6.85,0.07
257,10.31,6.85,0.07
258,10.31,6.85,0.07
259,10.31,6.85,0.07
260,10.31,6.85,0.07
261,10.31,6.85,0.07
262,10.31,6.85,0.07
263,10.31,6.85,0.07
264,10.31,6.85,0.07
265,10.31,6.85,0.07
266,10.31,6.85,0.07
267,10.31,6.85,0.07
268,10.31,6.85,0.07
269,10.31,6.85,0.07
270,10.31,6.85,0.07
271,10.31,6.85,0.07
272,10.31,6.85,0.07
273,10.31,6.85,0.07
274,10.31,6.85,0.07
275,10.31,6.85,0.07
276,10.31,6.85,0.07
277,10.31,6.85,0.07
278,10.31,6.85,0.07
279,10.31,6.85,0.07
280,10.31,6.85,0.07
281,10.31,6.85,0.07
282,10.31,6.85,0.07
283,10.31,6.85,0.07
284,10.31,6.85,0.07
285,10.31,6.85,0.07
286,10.31,6.85,0.07
287,10.31,6.85,0.07
288,10.31,6.85,0.07
289,10.31,6.85,0.07
290,10.31,6.85,0.07
291,10.31,6.85,0.07
292,10.31,6.85,0.07
293,10.31,6.85,0.07
294,10.31,6.85,0.07
295,10.32,6.85,0.07
296,10.32,6.85,0.07
297,10.32,6.85,0.07
298,10.32,6.85,0.07
299,10.32,6.85,0.07
300,10.32,6.85,0.07
301,10.32,6.85,0.07
302,10.32,6.85,0.07
303,10.32,6.85,0.07
304,10.32,6.85,0.07
305,10.32,6.85,0.07
306,10.32,6.85,0.07
307,10.32,6.85,0.07
308,10.32,6.85,0.07
309,10.32,6.85,0.07
310,10.32,6.85,0.07
311,10.32,6.85,0.07
312,10.32,6.85,0.07
313,10.32,6.85,0.07
314,10.32,6.85,0.07
315,10.32,6.85,0.07
316,10.32,6.85,0.07
317,10.32,6.85,0.07
318,10.32,6.85,0.07
319,10.32,6.85,0.07
320,10.32,6.85,0.07
321,10.32,6.85,0.07
322,10.32,6.85,0.07
323,10.32,6.85,0.07
324,10.32,6.85,0.07
325,10.32,6.85,0.07
326,10.32,6.85,0.07
327,10.32,6.85,0.07
328,10.32,6.85,0.07
329,10.32,6.85,0.07
330,10.32,6.85,0.07
331,10.32,6.85,0.07
332,10.32,6.85,0.07
333,10.32,6.85,0.07
334,10.32,6.85,0.07
335,10.32,6.85,0.07
336,10.32,6.85,0.07
337,10.32,6.84,0.07
338,10.32,6.84,0.07
339,10.32,6.84,0.07
340,10.32,6.84,0.07
341,10.32,6.84,0.07
342,10.34,6.83,0.07
343,10.34,6.83,0.07
344,10.34,6.83,0.07
345,10.34,6.83,0.07
346,10.34,6.83,0.07
347,10.34,6.83,0.07
348,10.34,6.83,0.07
349,10.34,6.83,0.07
350,10.34,6.83,0.07
351,10.34,6.83,0.07
352,10.34,6.83,0.07
353,10.34,6.83,0.07
354,10.34,6.83,0.07
355,10.34,6.83,0.07
356,10.34,6.83,0.07
357,10.34,6.83,0.07
358,10.34,6.83,0.07
359,10.34,6.83,0.07
360,10.34,6.83,0.07
361,10.34,6.83,0.07
362,10.34,6.83,0.07
363,10.34,6.83,0.07
364,10.34,6.83,0.07
365,10.34,6.83,0.07
