Time,M_C,ExtFrag,IntFrag
1,0.16,9.88,0.00
2,0.28,9.77,0.01
3,0.41,9.64,0.01
4,0.53,9.52,0.01
5,0.66,9.38,0.01
6,0.78,9.25,0.01
7,0.91,9.12,0.02
8,1.04,9.00,0.02
9,1.16,8.86,0.02
10,1.29,8.74,0.02
11,1.41,8.61,0.03
12,1.54,8.48,0.03
13,1.67,8.36,0.03
14,1.80,8.23,0.03
15,1.92,8.11,0.04
16,2.05,7.98,0.04
17,2.17,7.84,0.04
18,2.30,7.72,0.04
19,2.42,7.59,0.04
20,2.55,7.47,0.05
21,2.68,7.34,0.05
22,2.80,7.21,0.05
23,2.94,7.08,0.05
24,3.90,6.05,0.08
25,3.90,6.05,0.08
26,3.90,6.05,0.08
27,3.90,6.05,0.08
28,3.90,6.05,0.08
29,3.90,6.05,0.08
30,3.90,6.05,0.08
31,3.90,6.05,0.08
32,3.90,6.05,0.08
33,3.90,6.05,0.08
34,3.90,6.05,0.08
35,3.90,6.05,0.08
36,3.90,6.05,0.08
37,3.90,6.05,0.08
38,3.90,6.03,0.08
39,3.90,6.03,0.08
40,3.90,6.03,0.08
41,3.90,6.03,0.08
42,3.90,6.03,0.08
43,3.90,6.03,0.08
44,3.90,6.03,0.08
45,3.90,6.03,0.08
46,3.90,6.03,0.08
47,3.90,6.03,0.08
48,3.90,6.03,0.08
49,3.90,6.03,0.08
50,3.90,6.03,0.08
51,3.90,6.03,0.08
52,3.90,6.03,0.08
53,3.90,6.03,0.08
54,3.90,6.03,0.08
55,3.90,6.03,0.08
56,3.90,6.03,0.08
57,3.90,6.03,0.08
58,3.90,6.03,0.08
59,3.90,6.03,0.08
60,3.90,6.03,0.08
61,3.90,6.03,0.08
62,3.90,6.03,0.08
63,3.90,6.03,0.08
64,3.90,6.03,0.08
65,3.90,6.03,0.08
66,3.90,6.03,0.08
67,3.90,6.03,0.08
68,3.91,6.03,0.08
69,3.91,6.03,0.08
70,3.91,6.03,0.08
71,3.91,6.03,0.08
72,3.91,6.03,0.08
73,3.91,6.03,0.08
74,3.91,6.03,0.08
75,3.91,6.02,0.08
76,3.91,6.02,0.08
77,3.91,6.02,0.08
78,3.91,6.02,0.08
79,3.91,6.02,0.08
80,3.91,6.02,0.08
81,3.91,6.02,0.08
82,3.91,6.02,0.08
83,3.91,6.02,0.08
84,3.91,6.02,0.08
85,3.91,6.02,0.08
86,3.91,6.02,0.08
87,3.91,6.02,0.08
88,3.91,6.02,0.08
89,3.91,6.02,0.08
90,3.91,6.02,0.08
91,3.91,6.02,0.08
92,3.91,6.02,0.08
93,3.91,6.02,0.08
94,3.91,6.02,0.08
95,3.91,6.02,0.08
96,3.91,6.02,0.08
97,3.91,6.02,0.08
98,3.91,6.02,0.08
99,3.91,6.02,0.08
100,3.92,6.02,0.08
101,3.92,6.02,0.08
102,3.92,6.02,0.08
103,3.92,6.02,0.08
104,3.92,6.02,0.08
105,3.92,6.02,0.08
106,3.92,6.02,0.08
107,3.92,6.02,0.08
108,3.92,6.02,0.08
109,3.92,6.02,0.08
110,3.92,6.02,0.08
111,3.92,6.02,0.08
112,3.92,6.02,0.08
113,3.92,6.02,0.08
114,3.92,6.02,0.08
115,3.92,6.02,0.08
116,3.92,6.02,0.08
117,3.92,6.02,0.08
118,3.92,6.02,0.08
119,3.92,6.02,0.08
120,3.92,6.02,0.08
121,3.92,6.02,0.08
122,3.92,6.02,0.08
123,3.92,6.02,0.08
124,3.92,6.02,0.08
125,3.92,6.01,0.08
126,3.92,6.01,0.08
127,3.92,6.01,0.08
128,3.92,6.01,0.08
129,3.92,6.01,0.08
130,3.92,6.01,0.08
131,3.92,6.01,0.08
132,3.92,6.01,0.08
133,3.92,6.01,0.08
134,3.92,6.01,0.08
135,3.92,6.01,0.08
136,3.92,6.01,0.08
137,3.92,6.01,0.08
138,3.92,6.01,0.08
139,3.92,6.01,0.08
140,3.92,6.01,0.08
141,3.92,6.01,0.08
142,3.92,6.01,0.08
143,3.92,6.01,0.08
144,3.92,6.01,0.08
145,3.92,6.01,0.08
146,3.92,6.01,0.08
147,3.92,6.01,0.08
148,3.92,6.01,0.08
149,3.92,6.01,0.08
150,3.92,6.01,0.08
151,3.92,6.01,0.08
152,3.92,6.01,0.08
