Time,M_C,ExtFrag,IntFrag
1,0.28,2.49,0.00
2,0.43,2.33,0.00
3,0.43,2.33,0.00
4,0.43,2.33,0.00
5,0.43,2.32,0.00
6,0.43,2.32,0.00
7,0.31,2.36,0.00
8,0.16,2.60,0.00
9,0.43,2.30,0.00
10,0.43,2.30,0.00
11,0.43,2.30,0.00
12,0.43,2.30,0.00
13,0.43,2.30,0.00
14,0.43,2.30,0.00
15,0.43,2.30,0.00
16,0.05,2.63,0.00
17,0.26,2.44,0.00
18,0.44,2.27,0.00
19,0.44,2.27,0.00
20,0.44,2.27,0.00
21,0.44,2.27,0.00
22,0.44,2.27,0.00
23,0.44,2.27,0.00
24,0.05,2.63,0.00
25,0.25,2.45,0.00
26,0.44,2.27,0.00
27,0.44,2.27,0.00
28,0.44,2.27,0.00
29,0.44,2.27,0.00
30,0.44,2.27,0.00
31,0.44,2.27,0.00
32,0.04,2.63,0.00
33,0.24,2.48,0.00
34,0.44,2.27,0.00
35,0.44,2.27,0.00
36,0.44,2.27,0.00
37,0.44,2.27,0.00
38,0.44,2.26,0.00
39,0.44,2.26,0.00
40,0.44,2.26,0.00
41,0.44,2.26,0.00
42,0.08,2.59,0.00
43,0.23,2.47,0.00
44,0.34,2.36,0.00
45,0.44,2.24,0.00
46,0.44,2.24,0.00
47,0.44,2.24,0.00
48,0.44,2.24,0.00
49,0.44,2.24,0.00
50,0.44,2.24,0.00
51,0.44,2.24,0.00
52,0.44,2.24,0.00
53,0.44,2.18,0.00
54,0.20,2.51,0.00
55,0.44,2.26,0.00
56,0.44,2.26,0.00
57,0.44,2.26,0.00
58,0.44,2.26,0.00
59,0.44,2.26,0.00
60,0.44,2.26,0.00
61,0.44,2.26,0.00
62,0.44,2.26,0.00
63,0.44,2.26,0.00
64,0.44,2.26,0.00
65,0.13,2.54,0.00
66,0.28,2.42,0.00
67,0.44,2.24,0.00
68,0.44,2.24,0.00
69,0.44,2.24,0.00
70,0.44,2.24,0.00
71,0.45,2.24,0.00
72,0.45,2.24,0.00
73,0.45,2.24,0.00
74,0.06,2.55,0.00
75,0.31,2.39,0.00
76,0.45,2.25,0.00
77,0.45,2.25,0.00
78,0.45,2.25,0.00
79,0.45,2.25,0.00
80,0.45,2.25,0.00
81,0.45,2.25,0.00
82,0.45,2.25,0.00
83,0.45,2.25,0.00
84,0.03,2.58,0.00
85,0.21,2.48,0.00
86,0.33,2.38,0.00
87,0.45,2.27,0.00
88,0.45,2.27,0.00
89,0.45,2.27,0.00
90,0.45,2.27,0.00
91,0.45,2.27,0.00
92,0.45,2.27,0.00
93,0.45,2.27,0.00
94,0.45,2.27,0.00
95,0.45,2.27,0.00
96,0.45,2.27,0.00
97,0.45,2.27,0.00
98,0.45,2.27,0.00
99,0.45,2.17,0.00
