Time,M_C,ExtFrag,IntFrag
1,2.27,16.47,2.27
2,2.27,16.50,2.27
3,2.27,16.50,2.20
4,2.27,16.50,2.11
5,2.27,16.49,2.04
6,2.27,16.49,1.96
7,2.27,16.49,1.88
8,2.27,16.49,1.78
9,2.27,16.48,1.70
10,2.27,16.48,1.62
11,2.27,16.48,1.53
12,2.27,16.48,1.44
13,2.27,16.48,1.36
14,2.27,16.48,1.27
15,2.27,16.48,1.19
16,2.27,16.48,1.11
17,2.28,16.48,1.02
18,2.28,16.48,0.93
19,2.28,16.48,0.85
20,2.28,16.48,0.76
21,2.28,16.48,0.67
22,2.28,16.48,0.59
23,2.28,16.48,0.50
24,2.28,16.48,0.42
25,2.28,16.48,0.33
26,2.28,16.48,0.24
27,2.28,16.48,0.16
28,2.28,16.48,0.08
29,4.54,16.48,2.27
31,4.54,16.48,2.27
32,4.54,16.48,2.18
33,4.54,16.48,2.08
34,4.54,16.48,1.97
35,4.54,16.48,1.86
36,4.54,16.48,1.75
37,4.54,16.48,1.64
38,4.54,16.48,1.53
39,4.55,16.46,1.42
40,4.55,16.46,1.31
41,4.55,16.46,1.20
42,4.55,16.46,1.09
43,4.55,16.46,0.98
44,4.55,16.46,0.87
45,4.55,16.46,0.76
46,4.55,16.46,0.64
47,4.55,16.46,0.53
48,4.55,16.46,0.42
49,4.55,16.46,0.32
50,4.55,16.46,0.21
51,4.55,16.46,0.10
52,6.81,16.46,2.27
53,6.81,16.46,2.27
54,6.81,16.46,2.16
55,6.81,16.46,1.97
56,6.81,16.46,1.78
57,6.81,16.46,1.59
58,6.81,16.46,1.39
59,6.81,16.46,1.20
60,6.81,16.46,1.01
61,6.81,16.46,0.82
62,6.81,16.46,0.62
63,6.82,16.46,0.43
64,6.82,16.46,0.24
65,6.82,16.46,0.05
66,9.08,16.46,2.27
67,9.08,16.46,2.14
68,9.08,16.46,1.94
69,9.08,16.46,1.75
70,9.08,16.46,1.56
71,9.08,16.46,1.37
72,9.08,16.46,1.18
73,9.08,16.46,1.00
74,9.08,16.46,0.80
75,9.08,16.46,0.61
76,9.09,16.45,0.42
77,9.09,16.45,0.23
78,9.09,16.45,0.04
79,11.35,16.45,2.27
80,11.35,16.45,2.13
81,11.35,16.45,1.93
82,11.35,16.45,1.75
83,11.35,16.45,1.56
84,11.35,16.45,1.37
85,11.35,16.45,1.18
86,11.35,16.45,0.98
87,11.35,16.45,0.79
88,11.35,16.45,0.60
89,11.35,16.45,0.42
90,11.35,16.45,0.23
91,11.35,16.45,0.04
92,13.62,16.45,2.27
93,13.62,16.45,2.12
94,13.62,16.45,1.93
95,13.62,16.45,1.74
96,13.62,16.45,1.55
97,13.62,16.45,1.36
98,13.62,16.45,1.17
99,13.62,16.45,0.97
100,13.62,16.45,0.78
101,13.62,16.45,0.59
102,13.62,16.45,0.40
103,13.62,16.45,0.21
104,13.62,16.45,0.02
105,15.89,16.45,2.27
106,15.89,16.45,2.10
107,15.89,16.45,1.91
108,15.89,16.45,1.73
109,15.89,16.45,1.54
110,15.89,16.45,1.35
111,15.89,16.45,1.16
112,15.89,16.45,0.96
113,15.89,16.45,0.77
114,15.89,16.45,0.58
115,15.89,16.45,0.39
116,15.89,16.45,0.20
117,15.89,16.45,0.01
118,18.16,16.45,2.28
119,18.16,16.45,2.10
120,18.16,16.45,1.91
121,18.16,16.45,1.72
122,18.16,16.45,1.53
123,18.16,16.45,1.34
124,18.16,16.45,1.15
125,18.16,16.45,0.96
126,18.16,16.44,0.77
127,18.16,16.44,0.58
128,18.16,16.44,0.39
129,18.16,16.44,0.20
130,18.16,16.44,0.01
131,20.42,16.44,2.28
132,20.42,16.44,2.09
133,20.42,16.44,1.91
134,20.42,16.44,1.72
135,20.42,16.44,1.53
136,20.42,16.44,1.33
137,20.42,16.44,1.14
138,20.42,16.44,0.96
139,20.42,16.44,0.77
140,20.42,16.44,0.58
141,20.42,16.44,0.39
142,20.42,16.44,0.19
