Time,M_C,ExtFrag,IntFrag
1,0.12,16.52,0.02
2,0.23,16.55,0.05
3,0.34,16.55,0.08
4,0.45,16.55,0.11
5,0.45,16.54,0.03
6,0.56,16.54,0.06
7,0.67,16.54,0.10
8,0.77,16.54,0.12
9,0.78,16.53,0.04
10,0.88,16.53,0.08
11,0.99,16.53,0.12
12,0.99,16.53,0.03
13,1.10,16.53,0.06
14,1.21,16.53,0.10
15,1.32,16.53,0.13
16,1.32,16.53,0.04
17,1.43,16.52,0.08
18,1.54,16.52,0.11
19,1.65,16.52,0.14
20,1.65,16.52,0.06
21,1.76,16.52,0.09
22,1.87,16.52,0.12
23,1.98,16.52,0.15
24,1.98,16.52,0.07
25,2.09,16.52,0.10
26,2.20,16.52,0.13
27,2.31,16.52,0.15
28,2.31,16.52,0.08
29,2.42,16.52,0.11
30,2.53,16.52,0.14
31,2.53,16.52,0.06
32,2.64,16.52,0.09
33,2.75,16.52,0.12
34,2.86,16.52,0.15
35,2.86,16.52,0.07
36,2.97,16.52,0.10
37,3.08,16.52,0.12
38,3.19,16.51,0.16
39,3.30,16.51,0.18
40,3.30,16.51,0.10
41,3.41,16.51,0.12
42,3.52,16.51,0.16
43,3.63,16.51,0.18
44,3.63,16.51,0.10
45,3.74,16.51,0.12
46,3.85,16.51,0.16
47,3.96,16.51,0.18
48,3.96,16.51,0.09
49,4.06,16.51,0.12
50,4.17,16.51,0.15
51,4.28,16.51,0.18
52,4.39,16.51,0.20
53,4.39,16.51,0.12
54,4.50,16.51,0.15
55,4.61,16.51,0.18
56,4.72,16.51,0.18
57,4.83,16.51,0.14
58,5.05,16.51,0.21
59,5.16,16.51,0.18
60,5.27,16.51,0.14
61,5.49,16.51,0.22
62,5.60,16.51,0.18
63,5.71,16.51,0.14
64,5.93,16.51,0.22
65,6.04,16.51,0.18
66,6.15,16.51,0.15
67,6.36,16.51,0.23
68,6.47,16.51,0.19
69,6.69,16.51,0.25
70,6.80,16.51,0.18
71,7.02,16.51,0.23
72,7.24,16.51,0.26
73,7.35,16.51,0.20
74,7.57,16.51,0.25
75,7.68,16.50,0.17
76,9.81,16.50,2.15
77,10.28,15.07,2.21
78,10.28,15.07,2.21
79,10.50,14.88,2.28
81,10.88,14.38,2.27
85,10.90,14.38,2.27
86,11.30,13.70,2.25
88,11.30,13.70,2.25
89,11.66,12.96,0.32
91,11.85,12.85,0.39
93,11.85,12.85,0.38
94,11.85,12.85,0.25
95,11.85,12.85,0.25
96,11.85,12.85,0.25
97,11.85,12.85,0.25
98,11.85,12.85,0.25
99,11.85,12.85,0.25
100,11.85,12.85,0.25
101,11.85,12.85,0.25
102,11.85,12.85,0.25
103,11.85,12.85,0.25
104,11.86,12.85,0.25
105,11.86,12.85,0.25
106,11.86,12.85,0.25
107,11.86,12.85,0.25
108,11.86,12.85,0.25
109,11.86,12.85,0.25
110,11.86,12.85,0.25
111,11.86,12.85,0.25
112,11.86,12.85,0.25
113,11.86,12.85,0.25
114,11.86,12.85,0.25
115,11.86,12.85,0.25
116,11.86,12.85,0.25
117,11.86,12.85,0.25
118,11.86,12.85,0.25
119,11.86,12.85,0.25
120,11.86,12.85,0.25
121,11.86,12.85,0.25
122,11.86,12.85,0.25
123,11.86,12.85,0.25
124,11.86,12.85,0.25
125,11.86,12.85,0.25
126,11.86,12.85,0.25
127,11.86,12.85,0.25
128,11.86,12.85,0.25
129,11.86,12.85,0.25
130,11.86,12.85,0.25
131,11.86,12.85,0.25
132,11.86,12.85,0.25
133,11.86,12.85,0.25
134,11.86,12.85,0.25
135,11.86,12.85,0.25
136,11.86,12.85,0.25
137,11.86,12.85,0.25
138,11.86,12.85,0.25
139,11.86,12.85,0.25
140,11.86,12.85,0.25
141,11.86,12.85,0.25
142,11.86,12.85,0.25
143,11.86,12.85,0.25
144,11.86,12.85,0.25
