,G,T_C,T_L,Theta,T_A,T_D,T_C_p,T_L_p,Theta_p,T_A_p,T_D_p
0,1,-1.0958297239633707,-0.84054649428455,1.974015402970804,13.143501255407413,10.00286947552988,0.30160909452000195,0.42237031664748637,0.07982478002652586,3.5335333211542257e-07,3.5697022673921794e-06
1,16,0.951048597943786,2.624881814811118,-0.9388046897748444,15.193168400053668,18.64128045915578,0.36641956685968413,0.027589207845554405,0.37234088683342303,1.0093991828604931e-07,1.687144390051048e-08
2,32,-4.141905721910757,-2.6339849502950936,4.102355376404408,21.09598949115857,15.96065165385817,0.0025144928153500033,0.02718049105748756,0.0026672997241281382,5.668864319818185e-09,6.572257233824431e-08
3,64,0.9324617975088825,11.848492557506216,-0.8600734345795398,19.27026837004799,3.5692933811425016,0.3754356337652529,8.579411467374346e-07,0.4120726386305883,1.2598754980101635e-08,0.0060309070515947374
4,128,1.3760363044898773,5.535112858463689,-1.3613765099148092,43.42158090988286,7.092536373097965,0.2020796518427437,0.0003633300499234778,0.2064996975577815,9.10037465241e-12,5.7133303391287736e-05
5,256,-25.02027104690742,-14.976921486060922,24.849361184907544,104.95611109846999,-13.041575201023326,1.2499125140995337e-09,1.143288785901661e-07,1.3283822044781898e-09,3.2836003496465302e-15,3.7779602495380964e-07
