Time,M_C,ExtFrag,IntFrag
1,0.04,8.51,0.00
2,0.05,8.54,0.00
3,0.06,8.53,0.00
4,0.07,8.53,0.00
5,0.08,8.51,0.00
6,0.09,8.51,0.00
7,0.10,8.51,0.00
8,0.10,8.51,0.00
9,0.11,8.49,0.00
10,0.12,8.49,0.00
11,0.12,8.48,0.00
12,0.12,8.48,0.00
13,0.13,8.48,0.00
14,0.13,8.48,0.00
15,0.14,8.44,0.00
16,0.14,8.44,0.00
17,0.14,8.43,0.00
18,0.15,8.40,0.00
19,0.15,8.39,0.00
20,0.16,8.35,0.00
21,0.16,8.35,0.00
22,0.16,8.32,0.00
23,0.17,8.31,0.00
24,0.17,8.28,0.00
25,0.17,8.28,0.00
26,0.17,8.25,0.00
27,0.18,8.25,0.00
28,0.18,8.21,0.00
29,0.19,8.18,0.00
30,0.19,8.17,0.00
31,0.19,8.13,0.00
32,0.20,8.10,0.00
33,0.20,8.10,0.00
34,0.21,8.07,0.00
35,0.21,8.06,0.00
36,0.21,8.03,0.00
37,0.22,8.00,0.00
38,0.22,7.98,0.00
39,0.22,7.98,0.00
40,0.23,7.94,0.00
41,0.23,7.94,0.00
42,0.23,7.91,0.00
43,0.24,7.91,0.00
44,0.24,7.91,0.00
45,0.24,7.87,0.00
46,0.24,7.87,0.00
47,0.25,7.84,0.00
48,0.25,7.84,0.00
49,0.25,7.84,0.00
50,0.26,7.80,0.00
51,0.26,7.76,0.00
52,0.27,7.73,0.00
53,0.27,7.73,0.00
54,0.27,7.73,0.00
55,0.27,7.72,0.00
56,0.28,7.69,0.00
57,0.28,7.69,0.00
58,0.28,7.66,0.00
59,0.29,7.66,0.00
60,0.29,7.62,0.00
61,0.29,7.62,0.00
62,0.29,7.62,0.00
63,0.30,7.59,0.00
64,0.30,7.58,0.00
65,0.30,7.58,0.00
66,0.31,7.55,0.00
67,0.31,7.54,0.00
68,0.31,7.54,0.00
69,0.31,7.51,0.00
70,0.31,7.51,0.00
71,0.32,7.51,0.00
72,0.32,7.48,0.00
73,0.32,7.47,0.00
74,0.33,7.44,0.00
75,0.33,7.43,0.00
76,0.34,7.43,0.00
77,0.34,7.40,0.00
78,0.34,7.39,0.00
79,0.35,7.35,0.00
80,0.35,7.35,0.00
81,0.35,7.35,0.00
82,0.35,7.32,0.00
83,0.35,7.32,0.00
84,0.36,7.29,0.00
85,0.36,7.29,0.00
86,0.36,7.28,0.00
87,0.36,7.28,0.00
88,0.37,7.25,0.00
89,0.37,7.25,0.00
90,0.37,7.25,0.00
91,0.37,7.22,0.00
92,0.37,7.22,0.00
93,0.38,7.21,0.00
94,0.38,7.17,0.00
95,0.38,7.17,0.00
96,0.38,7.17,0.00
97,0.39,7.14,0.00
98,0.39,7.14,0.00
99,0.39,7.14,0.00
100,0.39,7.13,0.00
101,0.39,7.10,0.00
102,0.40,7.10,0.00
103,0.40,7.07,0.00
104,0.40,7.07,0.00
105,0.40,7.07,0.00
106,0.40,7.07,0.00
107,0.41,7.04,0.00
108,0.41,7.03,0.00
109,0.41,7.03,0.00
110,0.42,6.98,0.00
111,0.42,6.98,0.00
112,0.42,6.95,0.00
113,0.43,6.95,0.00
114,0.43,6.95,0.00
115,0.43,6.91,0.00
116,0.43,6.91,0.00
117,0.44,6.88,0.00
118,0.44,6.88,0.00
119,0.44,6.88,0.00
120,0.44,6.84,0.00
121,0.45,6.84,0.00
122,0.45,6.84,0.00
123,0.45,6.84,0.00
124,0.45,6.80,0.00
125,0.45,6.80,0.00
126,0.46,6.80,0.00
127,0.46,6.76,0.00
128,0.46,6.76,0.00
129,0.46,6.73,0.00
130,0.47,6.73,0.00
131,0.47,6.73,0.00
132,0.47,6.73,0.00
133,0.47,6.70,0.00
134,0.47,6.70,0.00
135,0.47,6.69,0.00
136,0.48,6.69,0.00
137,0.48,6.66,0.00
138,0.48,6.66,0.00
139,0.48,6.66,0.00
140,0.48,6.66,0.00
141,0.48,6.62,0.00
142,0.49,6.62,0.00
143,0.49,6.62,0.00
144,0.49,6.62,0.00
145,0.49,6.61,0.00
146,0.49,6.58,0.00
147,0.50,6.58,0.00
148,0.50,6.58,0.00
149,0.50,6.58,0.00
150,0.50,6.55,0.00
151,0.50,6.55,0.00
152,0.50,6.55,0.00
153,0.50,6.55,0.00
154,0.51,6.55,0.00
155,0.51,6.51,0.00
156,0.51,6.51,0.00
157,0.51,6.51,0.00
158,0.52,6.48,0.00
159,0.52,6.48,0.00
160,0.52,6.48,0.00
161,0.52,6.48,0.00
162,0.52,6.45,0.00
163,0.52,6.44,0.00
164,0.53,6.44,0.00
165,0.53,6.44,0.00
166,0.53,6.40,0.00
167,0.53,6.40,0.00
168,0.53,6.40,0.00
169,0.53,6.40,0.00
170,0.54,6.40,0.00
171,0.55,6.36,0.00
172,0.55,6.35,0.00
173,0.55,6.35,0.00
174,0.55,6.32,0.00
175,0.55,6.32,0.00
176,0.56,6.32,0.00
177,0.56,6.32,0.00
178,0.56,6.32,0.00
179,0.56,6.29,0.00
180,0.56,6.29,0.00
181,0.56,6.29,0.00
182,0.57,6.25,0.00
183,0.57,6.25,0.00
184,0.57,6.25,0.00
185,0.57,6.25,0.00
186,0.57,6.25,0.00
187,0.57,6.22,0.00
188,0.57,6.22,0.00
189,0.58,6.20,0.00
190,0.58,6.20,0.00
191,0.58,6.20,0.00
192,0.58,6.16,0.00
193,0.58,6.16,0.00
194,0.58,6.16,0.00
195,0.58,6.16,0.00
196,0.59,6.16,0.00
197,0.59,6.16,0.00
198,0.59,6.13,0.00
199,0.59,6.13,0.00
200,0.59,6.13,0.00
201,0.60,6.13,0.00
202,0.60,6.10,0.00
203,0.60,6.09,0.00
204,0.60,6.09,0.00
205,0.61,6.06,0.00
206,0.61,6.06,0.00
207,0.61,6.06,0.00
208,0.61,6.03,0.00
209,0.61,6.03,0.00
210,0.61,6.03,0.00
211,0.62,6.02,0.00
212,0.62,5.98,0.00
213,0.62,5.98,0.00
214,0.62,5.98,0.00
215,0.62,5.98,0.00
216,0.63,5.95,0.00
217,0.63,5.95,0.00
218,0.63,5.95,0.00
219,0.63,5.95,0.00
220,0.63,5.91,0.00
221,0.63,5.91,0.00
222,0.63,5.91,0.00
223,0.64,5.91,0.00
224,0.64,5.91,0.00
225,0.64,5.88,0.00
226,0.64,5.88,0.00
227,0.64,5.88,0.00
228,0.65,5.88,0.00
229,0.65,5.84,0.00
230,0.65,5.84,0.00
231,0.65,5.84,0.00
232,0.65,5.80,0.00
233,0.66,5.80,0.00
234,0.66,5.80,0.00
235,0.66,5.80,0.00
236,0.66,5.77,0.00
237,0.66,5.77,0.00
238,0.67,5.76,0.00
239,0.67,5.76,0.00
240,0.67,5.73,0.00
241,0.67,5.73,0.00
242,0.67,5.73,0.00
243,0.67,5.73,0.00
244,0.68,5.70,0.00
245,0.68,5.70,0.00
246,0.68,5.70,0.00
247,0.68,5.69,0.00
248,0.68,5.66,0.00
249,0.69,5.66,0.00
250,0.69,5.65,0.00
251,0.69,5.65,0.00
252,0.69,5.61,0.00
253,0.69,5.61,0.00
254,0.70,5.61,0.00
255,0.70,5.61,0.00
256,0.70,5.57,0.00
257,0.70,5.57,0.00
258,0.70,5.57,0.00
259,0.70,5.54,0.00
260,0.71,5.54,0.00
261,0.71,5.54,0.00
262,0.71,5.54,0.00
263,0.71,5.51,0.00
264,0.71,5.51,0.00
265,0.72,5.50,0.00
266,0.72,5.50,0.00
267,0.72,5.47,0.00
268,0.72,5.47,0.00
269,0.72,5.47,0.00
270,0.72,5.47,0.00
271,0.73,5.47,0.00
272,0.73,5.44,0.00
273,0.73,5.42,0.00
274,0.73,5.41,0.00
275,0.73,5.41,0.00
276,0.74,5.38,0.00
277,0.74,5.38,0.00
278,0.74,5.38,0.00
279,0.74,5.38,0.00
280,0.74,5.35,0.00
281,0.74,5.35,0.00
282,0.74,5.35,0.00
283,0.75,5.35,0.00
284,0.75,5.34,0.00
285,0.75,5.31,0.00
286,0.75,5.31,0.00
287,0.75,5.31,0.00
288,0.75,5.31,0.00
289,0.75,5.31,0.00
290,0.76,5.28,0.00
291,0.76,5.28,0.00
292,0.76,5.28,0.00
293,0.76,5.28,0.00
294,0.76,5.28,0.00
295,0.76,5.25,0.00
296,0.77,5.24,0.00
297,0.77,5.24,0.00
298,0.77,5.24,0.00
299,0.77,5.23,0.00
300,0.77,5.20,0.00
301,0.77,5.20,0.00
302,0.77,5.20,0.00
303,0.78,5.20,0.00
304,0.78,5.20,0.00
305,0.78,5.17,0.00
306,0.78,5.17,0.00
307,0.78,5.17,0.00
308,0.78,5.16,0.00
309,0.78,5.16,0.00
310,0.79,5.16,0.00
311,0.79,5.13,0.00
312,0.79,5.13,0.00
313,0.79,5.13,0.00
314,0.79,5.13,0.00
315,0.79,5.13,0.00
316,0.79,5.10,0.00
317,0.80,5.10,0.00
318,0.80,5.10,0.00
319,0.80,5.09,0.00
320,0.80,5.06,0.00
321,0.80,5.06,0.00
322,0.80,5.06,0.00
323,0.81,5.06,0.00
324,0.81,5.05,0.00
325,0.81,5.02,0.00
326,0.81,5.02,0.00
327,0.81,5.02,0.00
328,0.81,5.02,0.00
329,0.81,5.02,0.00
330,0.82,4.98,0.00
331,0.82,4.98,0.00
332,0.82,4.98,0.00
333,0.82,4.98,0.00
334,0.82,4.98,0.00
335,0.82,4.98,0.00
336,0.82,4.95,0.00
337,0.82,4.95,0.00
338,0.83,4.95,0.00
339,0.83,4.95,0.00
340,0.83,4.95,0.00
341,0.83,4.91,0.00
342,0.85,4.90,0.00
343,0.85,4.89,0.00
344,0.85,4.89,0.00
345,0.85,4.89,0.00
346,0.85,4.86,0.00
347,0.85,4.86,0.00
348,0.86,4.86,0.00
349,0.86,4.86,0.00
350,0.86,4.86,0.00
351,0.86,4.86,0.00
352,0.86,4.83,0.00
353,0.86,4.82,0.00
354,0.86,4.82,0.00
355,0.87,4.82,0.00
356,0.87,4.81,0.00
357,0.87,4.81,0.00
358,0.87,4.78,0.00
359,0.87,4.78,0.00
360,0.87,4.78,0.00
361,0.87,4.78,0.00
362,0.87,4.78,0.00
363,0.88,4.78,0.00
364,0.88,4.75,0.00
365,0.88,4.75,0.00
366,0.88,4.75,0.00
367,0.88,4.75,0.00
368,0.88,4.75,0.00
369,0.88,4.71,0.00
370,0.88,4.71,0.00
371,0.89,4.71,0.00
372,0.89,4.71,0.00
373,0.89,4.71,0.00
374,0.89,4.71,0.00
375,0.89,4.71,0.00
376,0.89,4.67,0.00
377,0.89,4.67,0.00
378,0.89,4.67,0.00
379,0.90,4.67,0.00
380,0.90,4.67,0.00
381,0.90,4.67,0.00
382,0.90,4.64,0.00
383,0.03,8.75,0.00
384,0.07,8.70,0.00
385,0.09,8.70,0.00
386,0.10,8.68,0.00
387,0.11,8.68,0.00
388,0.12,8.68,0.00
389,0.13,8.62,0.00
390,0.14,8.57,0.00
391,0.14,8.52,0.00
392,0.15,8.49,0.00
393,0.16,8.46,0.00
394,0.17,8.43,0.00
395,0.17,8.37,0.00
396,0.18,8.36,0.00
397,0.18,8.33,0.00
398,0.19,8.29,0.00
399,0.20,8.26,0.00
400,0.20,8.22,0.00
401,0.21,8.18,0.00
402,0.21,8.15,0.00
403,0.22,8.15,0.00
404,0.22,8.11,0.00
405,0.23,8.08,0.00
406,0.23,8.07,0.00
407,0.24,8.03,0.00
408,0.24,8.03,0.00
409,0.25,8.00,0.00
410,0.25,7.97,0.00
411,0.26,7.93,0.00
412,0.26,7.93,0.00
413,0.26,7.90,0.00
414,0.27,7.85,0.00
415,0.27,7.85,0.00
416,0.28,7.82,0.00
417,0.28,7.82,0.00
418,0.29,7.78,0.00
419,0.29,7.78,0.00
420,0.29,7.75,0.00
421,0.30,7.72,0.00
422,0.30,7.72,0.00
423,0.30,7.71,0.00
424,0.31,7.70,0.00
425,0.31,7.67,0.00
426,0.31,7.67,0.00
427,0.32,7.64,0.00
428,0.32,7.60,0.00
429,0.32,7.60,0.00
430,0.33,7.60,0.00
431,0.33,7.57,0.00
432,0.33,7.57,0.00
433,0.34,7.53,0.00
434,0.34,7.50,0.00
435,0.34,7.50,0.00
436,0.35,7.46,0.00
437,0.35,7.46,0.00
438,0.35,7.45,0.00
439,0.36,7.42,0.00
440,0.36,7.42,0.00
441,0.36,7.39,0.00
442,0.36,7.39,0.00
443,0.37,7.38,0.00
444,0.37,7.35,0.00
445,0.37,7.35,0.00
446,0.38,7.32,0.00
447,0.38,7.31,0.00
448,0.38,7.30,0.00
449,0.39,7.27,0.00
450,0.39,7.27,0.00
451,0.39,7.24,0.00
452,0.39,7.24,0.00
453,0.40,7.24,0.00
454,0.40,7.20,0.00
455,0.40,7.20,0.00
456,0.40,7.17,0.00
457,0.41,7.17,0.00
458,0.41,7.17,0.00
459,0.41,7.14,0.00
460,0.42,7.13,0.00
461,0.42,7.12,0.00
462,0.42,7.09,0.00
463,0.42,7.09,0.00
464,0.42,7.09,0.00
465,0.43,7.06,0.00
466,0.43,7.05,0.00
467,0.43,7.05,0.00
468,0.43,7.02,0.00
469,0.44,7.02,0.00
470,0.44,6.99,0.00
471,0.44,6.99,0.00
472,0.45,6.98,0.00
473,0.45,6.95,0.00
474,0.45,6.95,0.00
475,0.45,6.91,0.00
476,0.46,6.91,0.00
477,0.46,6.91,0.00
478,0.46,6.87,0.00
479,0.46,6.87,0.00
480,0.47,6.87,0.00
481,0.47,6.84,0.00
482,0.47,6.84,0.00
483,0.47,6.84,0.00
484,0.48,6.80,0.00
485,0.48,6.80,0.00
486,0.48,6.80,0.00
487,0.48,6.77,0.00
488,0.49,6.77,0.00
489,0.49,6.77,0.00
490,0.49,6.73,0.00
491,0.49,6.73,0.00
492,0.50,6.68,0.00
493,0.50,6.68,0.00
494,0.50,6.68,0.00
495,0.50,6.65,0.00
496,0.51,6.65,0.00
497,0.51,6.65,0.00
498,0.51,6.61,0.00
499,0.51,6.61,0.00
500,0.52,6.61,0.00
501,0.52,6.58,0.00
502,0.52,6.57,0.00
503,0.52,6.57,0.00
504,0.52,6.57,0.00
505,0.53,6.54,0.00
506,0.53,6.53,0.00
507,0.53,6.52,0.00
508,0.53,6.49,0.00
509,0.53,6.49,0.00
510,0.54,6.49,0.00
511,0.54,6.46,0.00
512,0.54,6.46,0.00
513,0.54,6.45,0.00
514,0.55,6.45,0.00
515,0.55,6.42,0.00
516,0.55,6.42,0.00
517,0.55,6.42,0.00
518,0.55,6.42,0.00
519,0.55,6.39,0.00
520,0.56,6.39,0.00
521,0.56,6.39,0.00
522,0.56,6.35,0.00
523,0.56,6.35,0.00
524,0.56,6.35,0.00
525,0.57,6.34,0.00
526,0.57,6.31,0.00
527,0.57,6.31,0.00
528,0.57,6.31,0.00
529,0.57,6.28,0.00
530,0.58,6.27,0.00
531,0.58,6.27,0.00
532,0.58,6.27,0.00
533,0.58,6.24,0.00
534,0.58,6.24,0.00
535,0.59,6.24,0.00
536,0.59,6.24,0.00
537,0.59,6.21,0.00
538,0.59,6.21,0.00
539,0.59,6.20,0.00
540,0.60,6.20,0.00
541,0.60,6.17,0.00
542,0.60,6.17,0.00
543,0.60,6.17,0.00
544,0.60,6.13,0.00
545,0.61,6.12,0.00
546,0.61,6.12,0.00
547,0.61,6.12,0.00
548,0.61,6.09,0.00
549,0.61,6.09,0.00
550,0.62,6.09,0.00
551,0.62,6.05,0.00
552,0.62,6.05,0.00
553,0.62,6.05,0.00
554,0.62,6.05,0.00
555,0.63,6.02,0.00
556,0.63,6.02,0.00
557,0.63,6.02,0.00
558,0.63,6.02,0.00
559,0.63,5.98,0.00
560,0.64,5.98,0.00
561,0.64,5.98,0.00
562,0.64,5.98,0.00
563,0.64,5.95,0.00
564,0.64,5.94,0.00
565,0.64,5.94,0.00
566,0.65,5.94,0.00
567,0.65,5.91,0.00
568,0.65,5.91,0.00
569,0.65,5.91,0.00
570,0.65,5.91,0.00
571,0.65,5.91,0.00
572,0.66,5.88,0.00
573,0.66,5.88,0.00
574,0.66,5.88,0.00
575,0.66,5.87,0.00
576,0.66,5.87,0.00
577,0.66,5.84,0.00
578,0.66,5.84,0.00
579,0.67,5.84,0.00
580,0.67,5.84,0.00
581,0.67,5.84,0.00
582,0.67,5.80,0.00
583,0.67,5.80,0.00
584,0.67,5.80,0.00
585,0.68,5.80,0.00
586,0.68,5.77,0.00
587,0.68,5.77,0.00
588,0.68,5.77,0.00
589,0.68,5.76,0.00
590,0.68,5.73,0.00
591,0.69,5.73,0.00
592,0.69,5.73,0.00
593,0.69,5.73,0.00
594,0.69,5.70,0.00
595,0.69,5.69,0.00
596,0.70,5.69,0.00
597,0.70,5.69,0.00
598,0.70,5.66,0.00
599,0.70,5.66,0.00
600,0.70,5.66,0.00
601,0.70,5.66,0.00
602,0.70,5.66,0.00
603,0.70,5.66,0.00
604,0.71,5.66,0.00
605,0.71,5.62,0.00
606,0.71,5.62,0.00
607,0.71,5.61,0.00
608,0.71,5.61,0.00
609,0.71,5.58,0.00
610,0.72,5.58,0.00
611,0.72,5.58,0.00
612,0.72,5.57,0.00
613,0.72,5.54,0.00
614,0.72,5.54,0.00
615,0.73,5.54,0.00
616,0.73,5.53,0.00
617,0.73,5.50,0.00
618,0.73,5.50,0.00
619,0.73,5.50,0.00
620,0.73,5.50,0.00
621,0.73,5.50,0.00
622,0.74,5.47,0.00
623,0.74,5.47,0.00
