Time,M_C,ExtFrag,IntFrag
127,5.74,49.78,0.14
128,5.75,49.69,0.13
129,6.75,49.56,1.11
130,6.76,49.50,1.10
131,6.76,49.41,1.08
132,6.77,49.31,1.06
133,6.78,49.22,1.05
134,6.78,49.09,1.03
135,6.79,48.96,1.01
136,6.79,48.87,1.00
137,6.80,48.76,0.98
138,6.80,48.66,0.97
139,6.81,48.57,0.95
140,6.82,48.51,0.93
141,6.82,48.38,0.92
142,6.83,48.29,0.90
143,6.83,48.23,0.89
144,6.84,48.12,0.87
145,6.84,47.99,0.86
146,6.85,47.93,0.84
147,6.85,47.84,0.82
148,6.86,47.74,0.81
149,6.86,47.65,0.79
150,6.87,47.57,0.78
151,6.88,47.48,0.76
152,6.88,47.38,0.75
153,6.89,47.22,0.73
154,6.89,47.12,0.72
155,6.90,47.06,0.71
156,6.90,46.96,0.69
157,6.91,46.87,0.68
158,6.91,46.77,0.66
159,6.92,46.71,0.65
160,6.92,46.62,0.63
161,6.93,46.52,0.62
162,6.93,46.42,0.60
163,6.94,46.36,0.59
164,6.94,46.27,0.57
165,6.95,46.17,0.56
166,6.95,46.11,0.55
167,6.96,46.01,0.53
168,6.96,45.95,0.52
169,6.97,45.85,0.50
170,6.97,45.76,0.49
171,6.98,45.69,0.47
172,6.99,45.57,0.46
173,6.99,45.45,0.45
174,7.00,45.38,0.43
175,7.00,45.29,0.42
176,7.01,45.23,0.41
177,7.01,45.12,0.39
178,7.02,45.05,0.38
179,7.02,44.96,0.36
180,7.03,44.86,0.35
181,7.03,44.80,0.34
182,7.04,44.70,0.32
183,7.04,44.60,0.31
184,7.05,44.50,0.30
185,7.05,44.40,0.28
186,7.06,44.34,0.27
187,7.06,44.27,0.26
188,7.07,44.18,0.24
189,7.07,44.12,0.23
190,7.08,44.02,0.22
191,7.08,43.95,0.20
192,7.09,43.86,0.19
193,7.09,43.77,0.18
194,7.09,43.73,0.16
195,7.10,43.64,0.15
196,7.10,43.58,0.14
197,7.11,43.48,0.12
198,8.11,43.34,1.12
199,8.12,43.31,1.10
200,8.12,43.25,1.09
201,8.13,43.16,1.08
202,8.13,43.09,1.06
203,8.14,42.99,1.05
204,8.14,42.93,1.04
205,8.14,42.84,1.03
206,8.15,42.77,1.01
207,8.15,42.71,1.00
208,8.16,42.65,0.99
209,8.16,42.59,0.98
210,8.17,42.49,0.97
211,8.17,42.43,0.95
212,8.17,42.37,0.94
213,8.18,42.30,0.93
214,8.18,42.21,0.92
215,8.19,42.13,0.90
216,8.19,42.07,0.89
217,8.20,41.89,0.88
218,8.20,41.86,0.87
219,8.20,41.80,0.85
220,8.21,41.70,0.84
221,8.21,41.64,0.83
222,8.22,41.58,0.82
223,8.22,41.48,0.81
224,8.23,41.42,0.79
225,8.23,41.35,0.78
226,8.23,41.29,0.77
227,8.24,41.23,0.76
228,8.24,41.16,0.75
229,8.25,41.10,0.74
230,8.25,41.01,0.73
231,8.26,40.95,0.71
232,8.26,40.88,0.70
233,8.26,40.82,0.69
234,8.27,40.76,0.68
235,8.27,40.67,0.67
236,8.28,40.61,0.66
237,8.28,40.55,0.65
238,8.28,40.48,0.63
239,8.29,40.39,0.62
240,8.29,40.33,0.61
241,8.30,40.26,0.60
242,8.30,40.18,0.59
243,8.30,40.12,0.58
244,8.31,40.02,0.56
245,8.31,39.96,0.55
246,8.32,39.88,0.54
247,8.32,39.82,0.53
248,8.32,39.76,0.52
249,8.33,39.70,0.51
250,8.33,39.59,0.50
251,8.34,39.55,0.49
252,8.34,39.48,0.47
253,8.34,39.38,0.46
254,8.35,39.34,0.45
255,8.35,39.28,0.44
256,8.36,39.19,0.43
257,8.36,39.12,0.42
258,8.36,39.06,0.41
259,8.37,39.00,0.40
260,8.37,38.93,0.38
261,8.38,38.87,0.37
262,8.38,38.75,0.36
263,8.38,38.72,0.35
264,8.39,38.66,0.34
265,8.39,38.59,0.33
266,8.39,38.52,0.32
267,8.40,38.46,0.31
268,8.40,38.39,0.30
269,8.41,38.28,0.29
270,8.41,38.25,0.28
271,8.41,38.17,0.27
272,8.42,38.11,0.25
273,8.42,38.05,0.24
274,8.43,37.98,0.23
275,8.43,37.92,0.22
276,8.43,37.85,0.21
277,8.44,37.70,0.20
278,8.44,37.64,0.19
279,8.44,37.61,0.18
280,8.45,37.55,0.17
281,8.45,37.48,0.16
282,8.46,37.42,0.15
283,8.46,37.36,0.14
284,8.46,37.30,0.13
285,9.47,37.20,1.12
286,9.47,37.16,1.11
287,9.47,37.10,1.10
288,9.48,37.04,1.09
289,9.48,36.98,1.07
290,9.49,36.91,1.06
291,9.49,36.85,1.05
292,9.49,36.79,1.04
293,9.50,36.73,1.03
294,9.50,36.66,1.02
295,9.50,36.63,1.01
296,9.51,36.56,1.00
297,9.51,36.50,0.99
298,9.51,36.44,0.98
299,9.52,36.36,0.97
300,9.52,36.29,0.96
301,9.52,36.26,0.95
302,9.53,36.18,0.94
303,9.53,36.12,0.93
304,9.54,36.05,0.92
305,9.54,35.98,0.91
306,9.54,35.92,0.90
307,9.55,35.86,0.89
308,9.55,35.79,0.88
309,9.55,35.76,0.87
310,9.56,35.70,0.86
311,9.56,35.63,0.85
312,9.57,35.57,0.84
313,9.57,35.51,0.83
314,9.57,35.44,0.82
315,9.58,35.35,0.81
316,9.58,35.29,0.80
317,9.58,35.23,0.79
318,9.59,35.16,0.78
319,9.59,35.10,0.77
320,9.59,35.03,0.76
321,9.60,34.99,0.75
322,9.60,34.92,0.74
323,9.60,34.86,0.73
324,9.61,34.83,0.72
325,9.61,34.77,0.71
326,9.61,34.70,0.70
327,9.62,34.64,0.69
328,9.62,34.58,0.68
329,9.62,34.52,0.67
330,9.63,34.48,0.66
331,9.63,34.41,0.65
332,9.64,34.34,0.64
333,9.64,34.27,0.63
334,9.64,34.18,0.62
335,9.65,34.12,0.61
336,9.65,34.05,0.61
337,9.65,34.02,0.60
338,9.66,33.95,0.59
339,9.66,33.88,0.58
340,9.66,33.85,0.57
341,9.67,33.79,0.56
342,9.67,33.71,0.55
343,9.69,33.63,0.54
344,9.69,33.57,0.53
345,9.70,33.54,0.52
346,9.70,33.48,0.51
347,9.70,33.41,0.50
348,9.71,33.38,0.49
349,9.71,33.31,0.48
350,9.71,33.25,0.47
351,9.72,33.19,0.47
352,9.72,33.13,0.45
353,9.72,33.07,0.45
354,9.73,33.01,0.44
355,9.73,32.98,0.43
356,9.73,32.91,0.42
357,9.74,32.82,0.41
358,9.74,32.75,0.40
359,9.74,32.72,0.39
360,9.74,32.66,0.38
361,9.75,32.59,0.37
362,9.75,32.56,0.36
363,9.76,32.50,0.35
364,9.76,32.44,0.35
365,9.76,32.38,0.34
366,9.76,32.34,0.33
367,9.77,32.28,0.32
368,9.77,32.25,0.31
369,9.77,32.16,0.30
370,9.78,32.10,0.29
371,9.78,32.07,0.28
372,9.78,32.00,0.27
373,9.79,31.93,0.26
374,9.79,31.90,0.26
375,9.79,31.83,0.25
376,9.80,31.77,0.24
377,9.80,31.73,0.23
378,9.80,31.66,0.22
379,9.81,31.60,0.21
380,9.81,31.57,0.20
381,9.81,31.51,0.19
382,9.82,31.45,0.19
383,9.82,31.41,0.18
384,9.82,31.35,0.17
385,9.83,31.32,0.16
386,9.83,31.24,0.15
387,9.83,31.17,0.14
388,9.84,31.14,0.13
389,9.84,31.05,0.12
390,10.84,30.99,1.12
391,10.84,30.96,1.11
392,10.85,30.89,1.10
393,10.85,30.86,1.09
394,10.85,30.80,1.08
395,10.86,30.77,1.07
396,10.86,30.70,1.06
397,10.86,30.64,1.06
398,10.87,30.61,1.05
399,10.87,30.55,1.04
400,10.87,30.52,1.03
401,10.87,30.45,1.02
402,10.88,30.42,1.02
403,10.88,30.36,1.01
404,10.88,30.30,1.00
405,10.89,30.27,0.99
406,10.89,30.20,0.98
407,10.89,30.17,0.97
408,10.90,30.11,0.96
409,10.90,30.06,0.96
410,10.90,29.99,0.95
411,10.91,29.93,0.94
412,10.91,29.90,0.93
413,10.91,29.83,0.92
414,10.91,29.80,0.91
415,10.92,29.73,0.91
416,10.92,29.70,0.90
417,10.92,29.64,0.89
418,10.93,29.61,0.88
419,10.93,29.55,0.87
420,10.93,29.48,0.86
421,10.94,29.45,0.86
422,10.94,29.35,0.85
423,10.94,29.32,0.84
424,10.94,29.26,0.83
425,10.95,29.23,0.82
426,10.95,29.16,0.81
427,10.95,29.13,0.81
428,10.96,29.07,0.80
429,10.96,29.04,0.79
430,10.96,28.98,0.78
431,10.96,28.91,0.77
432,10.97,28.88,0.77
433,10.97,28.84,0.76
434,10.97,28.78,0.75
435,10.98,28.75,0.74
436,10.98,28.69,0.73
437,10.98,28.66,0.72
438,10.99,28.59,0.72
439,10.99,28.52,0.71
440,10.99,28.49,0.70
441,10.99,28.43,0.69
442,11.00,28.40,0.68
443,11.00,28.30,0.68
444,11.00,28.26,0.67
445,11.01,28.23,0.66
446,11.01,28.16,0.65
447,11.01,28.13,0.64
448,11.01,28.07,0.64
449,11.02,28.04,0.63
450,11.02,27.98,0.62
451,11.02,27.95,0.61
452,11.02,27.88,0.61
453,11.03,27.84,0.60
454,11.03,27.78,0.59
455,11.03,27.75,0.58
456,11.04,27.69,0.57
457,11.04,27.66,0.57
458,11.04,27.59,0.56
459,11.04,27.56,0.55
460,11.05,27.50,0.54
461,11.05,27.47,0.53
462,11.05,27.41,0.53
463,11.06,27.38,0.52
464,11.06,27.34,0.51
465,11.06,27.28,0.50
466,11.06,27.24,0.50
467,11.07,27.16,0.49
468,11.07,27.11,0.48
469,11.07,27.05,0.47
470,11.08,27.02,0.46
471,11.08,26.95,0.46
472,11.08,26.92,0.45
473,11.08,26.89,0.44
474,11.09,26.81,0.43
475,11.09,26.78,0.43
476,11.09,26.71,0.42
477,11.10,26.68,0.41
478,11.10,26.62,0.40
479,11.10,26.59,0.39
480,11.11,26.55,0.39
481,11.11,26.49,0.38
482,11.11,26.46,0.37
483,11.11,26.40,0.36
484,11.12,26.35,0.36
485,11.12,26.29,0.35
486,11.12,26.26,0.34
487,11.12,26.22,0.33
488,11.13,26.12,0.33
489,11.13,26.09,0.32
490,11.13,26.02,0.31
491,11.14,25.99,0.30
492,11.14,25.93,0.30
493,11.14,25.90,0.29
494,11.14,25.87,0.28
495,11.15,25.80,0.27
496,11.15,25.73,0.27
497,11.15,25.73,0.26
498,11.15,25.67,0.25
499,11.16,25.64,0.24
500,11.16,25.58,0.24
501,11.16,25.55,0.23
502,11.17,25.48,0.22
503,11.17,25.45,0.21
504,11.17,25.41,0.21
505,11.17,25.35,0.20
506,11.18,25.32,0.19
507,11.18,25.26,0.18
508,11.18,25.23,0.17
509,11.19,25.20,0.17
510,11.19,25.13,0.16
511,11.19,25.09,0.15
512,11.19,25.03,0.15
513,11.20,25.00,0.14
514,11.20,24.96,0.13
515,11.20,24.90,0.12
516,12.20,24.86,1.12
517,12.21,24.83,1.11
518,12.21,24.80,1.10
519,12.21,24.73,1.09
520,12.21,24.69,1.09
521,12.22,24.62,1.08
522,12.22,24.62,1.07
523,12.22,24.56,1.07
524,12.22,24.50,1.06
525,12.23,24.47,1.05
526,12.23,24.41,1.04
527,12.23,24.38,1.04
528,12.23,24.34,1.03
529,12.24,24.28,1.02
530,12.24,24.25,1.01
531,12.24,24.22,1.01
532,12.24,24.16,1.00
533,12.25,24.12,0.99
534,12.25,24.07,0.99
535,12.25,23.99,0.98
536,12.25,23.96,0.97
537,12.26,23.93,0.96
538,12.26,23.87,0.96
539,12.26,23.82,0.95
540,12.27,23.79,0.94
541,12.27,23.73,0.94
542,12.27,23.70,0.93
543,12.27,23.66,0.92
544,12.28,23.60,0.91
545,12.28,23.57,0.91
546,12.28,23.51,0.90
547,12.28,23.48,0.89
548,12.29,23.41,0.89
549,12.29,23.38,0.88
550,12.29,23.31,0.87
551,12.29,23.28,0.86
552,12.30,23.25,0.86
553,12.30,23.22,0.85
554,12.30,23.16,0.84
555,12.30,23.12,0.84
556,12.31,23.05,0.83
557,12.31,23.02,0.82
558,12.31,22.98,0.82
559,12.31,22.95,0.81
560,12.32,22.89,0.80
561,12.32,22.89,0.80
562,12.32,22.83,0.79
563,12.32,22.80,0.78
564,12.33,22.73,0.78
565,12.33,22.70,0.77
566,12.33,22.66,0.76
567,12.33,22.63,0.75
568,12.34,22.57,0.75
569,12.34,22.54,0.74
570,12.34,22.51,0.73
571,12.34,22.46,0.73
572,12.35,22.39,0.72
573,12.35,22.35,0.71
574,12.35,22.31,0.71
575,12.35,22.28,0.70
576,12.36,22.21,0.69
577,12.36,22.17,0.68
578,12.36,22.11,0.68
579,12.36,22.08,0.67
580,12.37,22.04,0.66
581,12.37,22.01,0.66
582,12.37,21.94,0.65
583,12.37,21.91,0.64
584,12.38,21.86,0.64
585,12.38,21.80,0.63
586,12.38,21.77,0.62
587,12.38,21.73,0.62
588,12.39,21.70,0.61
589,12.39,21.64,0.60
590,12.39,21.61,0.60
591,12.39,21.58,0.59
592,12.40,21.55,0.58
593,12.40,21.48,0.58
594,12.40,21.45,0.57
595,12.40,21.42,0.56
596,12.41,21.38,0.56
597,12.41,21.35,0.55
598,12.41,21.29,0.54
599,12.41,21.26,0.54
600,12.42,21.22,0.53
601,12.42,21.15,0.52
602,12.42,21.11,0.52
603,12.42,21.11,0.51
604,12.43,21.05,0.50
605,12.43,20.98,0.50
606,12.43,20.95,0.49
607,12.43,20.92,0.48
608,12.43,20.89,0.48
609,12.44,20.81,0.47
610,12.44,20.78,0.46
611,12.44,20.75,0.46
612,12.44,20.72,0.45
613,12.45,20.69,0.44
614,12.45,20.64,0.44
615,12.45,20.58,0.43
616,12.45,20.55,0.42
617,12.46,20.47,0.41
618,12.46,20.44,0.41
619,12.46,20.41,0.40
620,12.46,20.38,0.40
621,12.47,20.34,0.39
622,12.47,20.27,0.38
623,12.47,20.24,0.37
624,12.47,20.21,0.37
625,12.48,20.18,0.36
626,12.48,20.12,0.36
627,12.48,20.09,0.35
628,12.48,20.05,0.34
629,12.49,20.05,0.34
630,12.49,19.98,0.33
631,12.49,19.88,0.32
632,12.49,19.84,0.32
633,12.50,19.81,0.31
634,12.50,19.78,0.31
635,12.50,19.75,0.30
636,12.50,19.72,0.29
637,12.50,19.66,0.29
638,12.51,19.62,0.28
639,12.51,19.59,0.27
640,12.51,19.53,0.27
641,12.52,19.50,0.26
642,12.52,19.50,0.25
643,12.52,19.44,0.25
644,12.52,19.41,0.24
645,12.52,19.34,0.23
646,12.53,19.31,0.23
647,12.53,19.28,0.22
648,12.53,19.25,0.21
649,12.53,19.22,0.21
650,12.54,19.16,0.20
651,12.54,19.16,0.19
652,12.54,19.09,0.19
653,12.54,19.09,0.18
654,12.55,19.03,0.18
655,12.55,19.00,0.17
656,12.55,18.97,0.16
657,12.55,18.91,0.16
658,12.56,18.91,0.15
659,12.56,18.84,0.14
660,12.56,18.81,0.14
661,12.56,18.77,0.13
662,12.56,18.71,0.13
663,13.57,18.71,1.12
664,13.57,18.65,1.11
665,13.57,18.65,1.11
666,13.57,18.60,1.10
667,13.58,18.54,1.09
668,13.58,18.48,1.09
669,13.58,18.48,1.08
670,13.58,18.45,1.08
671,13.59,18.38,1.07
672,13.59,18.35,1.06
673,13.59,18.31,1.06
674,13.59,18.28,1.05
675,13.59,18.22,1.04
676,13.60,18.19,1.04
677,13.60,18.16,1.03
678,13.60,18.12,1.03
679,13.60,18.09,1.02
680,13.61,18.05,1.01
681,13.61,17.98,1.01
682,13.61,17.91,1.00
683,13.61,17.88,0.99
684,13.64,17.77,0.99
685,13.64,17.74,0.98
686,13.65,17.71,0.98
687,13.65,17.68,0.97
688,13.65,17.62,0.96
689,13.65,17.59,0.96
690,13.65,17.55,0.95
691,13.66,17.52,0.95
692,13.66,17.49,0.94
693,13.66,17.46,0.93
694,13.66,17.43,0.93
695,13.67,17.39,0.92
696,13.67,17.33,0.91
697,13.67,17.30,0.91
698,13.67,17.27,0.90
699,13.68,17.23,0.90
700,13.68,17.20,0.89
701,13.68,17.13,0.88
702,13.68,17.10,0.88
703,13.69,17.07,0.87
704,13.69,17.04,0.87
705,13.69,17.01,0.86
706,13.69,17.01,0.85
707,13.69,16.95,0.85
708,13.70,16.84,0.84
709,13.70,16.81,0.83
710,13.70,16.78,0.83
711,13.70,16.75,0.82
712,13.71,16.72,0.82
713,13.71,16.69,0.81
714,13.71,16.66,0.80
715,13.71,16.59,0.80
716,13.71,16.56,0.79
717,13.72,16.56,0.79
718,13.72,16.53,0.78
719,13.72,16.50,0.77
720,13.72,16.44,0.77
721,13.72,16.44,0.76
722,13.73,16.38,0.76
723,13.73,16.38,0.75
724,13.73,16.31,0.75
725,13.73,16.28,0.74
726,13.73,16.22,0.73
727,13.74,16.21,0.73
728,13.74,16.15,0.72
729,13.74,16.12,0.71
730,13.74,16.09,0.71
731,13.75,16.05,0.70
732,13.75,16.02,0.70
733,13.75,15.99,0.69
734,13.75,15.93,0.68
735,13.75,15.90,0.68
736,13.76,15.90,0.67
737,13.76,15.90,0.67
738,13.76,15.84,0.66
739,13.76,15.80,0.66
740,13.77,15.73,0.65
741,13.77,15.66,0.64
742,13.77,15.62,0.64
743,13.77,15.59,0.63
744,13.77,15.52,0.63
745,13.78,15.49,0.62
746,13.78,15.49,0.61
747,13.78,15.43,0.61
748,13.78,15.43,0.60
749,13.78,15.37,0.60
750,13.79,15.37,0.59
751,13.79,15.30,0.58
752,13.79,15.27,0.58
753,13.79,15.20,0.57
754,13.80,15.17,0.57
755,13.80,15.17,0.56
756,13.80,15.10,0.55
757,13.80,15.07,0.55
758,13.80,15.04,0.54
759,13.81,15.01,0.54
760,13.81,14.98,0.53
761,13.81,14.91,0.52
762,13.81,14.91,0.52
763,13.82,14.84,0.51
764,13.82,14.81,0.51
765,13.82,14.78,0.50
766,13.82,14.75,0.50
767,13.82,14.75,0.49
768,13.83,14.71,0.49
769,13.83,14.64,0.48
770,13.83,14.60,0.47
771,13.83,14.60,0.47
772,13.84,14.54,0.46
773,13.84,14.49,0.46
774,13.84,14.46,0.45
775,13.84,14.43,0.45
776,13.84,14.40,0.44
777,13.85,14.37,0.43
778,13.85,14.37,0.43
779,13.85,14.34,0.42
780,13.85,14.27,0.42
781,13.85,14.24,0.41
782,13.86,14.21,0.41
783,13.86,14.15,0.40
784,13.86,14.15,0.40
785,13.86,14.09,0.39
786,13.86,14.08,0.38
787,13.87,14.04,0.38
788,13.87,13.98,0.37
789,13.87,13.98,0.37
790,13.87,13.95,0.36
791,13.87,13.95,0.36
792,13.88,13.85,0.35
793,13.88,13.84,0.34
794,13.88,13.78,0.34
795,13.88,13.73,0.33
796,13.88,13.73,0.33
797,13.89,13.70,0.32
798,13.89,13.63,0.32
799,13.89,13.60,0.31
800,13.89,13.57,0.31
801,13.89,13.54,0.30
802,13.90,13.51,0.29
803,13.90,13.48,0.29
804,13.90,13.45,0.28
805,13.90,13.45,0.28
806,13.90,13.38,0.27
807,13.91,13.35,0.27
808,13.91,13.32,0.26
809,13.91,13.32,0.26
810,13.91,13.26,0.25
811,13.91,13.22,0.25
812,13.92,13.16,0.24
813,13.92,13.15,0.24
814,13.92,13.09,0.23
815,13.92,13.03,0.22
816,13.92,13.00,0.22
817,13.93,13.00,0.21
818,13.93,12.97,0.21
819,13.93,12.94,0.20
820,13.93,12.87,0.20
821,13.93,12.83,0.19
822,13.94,12.80,0.18
823,13.94,12.80,0.18
824,13.94,12.77,0.17
825,13.94,12.73,0.17
826,13.94,12.67,0.16
827,13.95,12.64,0.16
828,13.95,12.64,0.15
829,13.95,12.61,0.15
830,13.95,12.53,0.14
831,13.95,12.53,0.14
832,13.96,12.50,0.13
833,13.96,12.47,0.13
834,14.96,12.47,1.12
835,14.96,12.45,1.12
836,14.96,12.35,1.11
837,14.96,12.35,1.11
838,14.97,12.25,1.10
839,14.97,12.25,1.09
840,14.97,12.22,1.09
841,14.97,12.19,1.08
842,14.98,12.19,1.08
843,14.98,12.12,1.07
844,14.98,12.06,1.07
845,14.98,12.06,1.06
846,14.98,12.03,1.06
847,14.99,12.00,1.05
848,14.99,12.00,1.05
849,14.99,11.94,1.04
850,14.99,11.91,1.04
851,14.99,11.88,1.03
852,14.99,11.88,1.02
853,15.00,11.84,1.02
854,15.00,11.81,1.01
855,15.00,11.75,1.01
856,15.00,11.68,1.00
857,15.00,11.68,1.00
858,15.01,11.61,0.99
859,15.01,11.61,0.99
860,15.01,11.58,0.98
861,15.01,11.55,0.98
862,15.01,11.52,0.97
863,15.02,11.45,0.96
864,15.02,11.42,0.96
865,15.02,11.42,0.95
866,15.02,11.38,0.95
867,15.02,11.32,0.94
868,15.03,11.31,0.94
869,15.03,11.25,0.93
870,15.03,11.23,0.93
871,15.03,11.20,0.92
872,15.04,11.14,0.92
873,15.04,11.11,0.91
874,15.04,11.08,0.90
875,15.04,11.08,0.90
876,15.04,11.05,0.89
877,15.05,11.02,0.89
878,15.05,10.95,0.88
879,15.05,10.95,0.88
880,15.05,10.91,0.87
881,15.05,10.85,0.87
882,15.06,10.80,0.86
883,15.06,10.77,0.86
884,15.06,10.73,0.85
885,15.06,10.73,0.84
886,15.06,10.70,0.84
887,15.07,10.62,0.83
888,15.07,10.59,0.83
889,15.07,10.56,0.82
890,15.07,10.52,0.82
891,15.07,10.52,0.81
892,15.08,10.46,0.81
893,15.08,10.46,0.80
894,15.08,10.43,0.80
895,15.08,10.37,0.79
896,15.08,10.34,0.79
897,15.09,10.33,0.78
898,15.09,10.27,0.78
899,15.09,10.23,0.77
900,15.09,10.20,0.77
901,15.09,10.16,0.76
902,15.10,10.13,0.75
903,15.10,10.10,0.75
904,15.10,10.10,0.74
905,15.10,10.03,0.74
906,15.10,10.02,0.73
907,15.11,9.98,0.73
908,15.11,9.95,0.72
909,15.11,9.89,0.72
910,15.11,9.89,0.71
911,15.11,9.83,0.71
912,15.12,9.79,0.70
913,15.12,9.78,0.70
914,15.12,9.75,0.69
915,15.12,9.72,0.69
916,15.12,9.69,0.68
917,15.13,9.66,0.67
918,15.13,9.59,0.67
919,15.13,9.56,0.66
920,15.13,9.55,0.66
921,15.14,9.52,0.65
922,15.14,9.45,0.65
923,15.14,9.45,0.64
924,15.14,9.42,0.64
925,15.14,9.35,0.63
926,15.14,9.32,0.63
927,15.15,9.29,0.62
928,15.15,9.29,0.61
929,15.15,9.23,0.61
930,15.15,9.23,0.60
931,15.15,9.20,0.60
932,15.16,9.12,0.59
933,15.16,9.09,0.59
934,15.16,9.09,0.58
935,15.16,9.03,0.58
936,15.16,9.03,0.57
937,15.17,9.00,0.57
938,15.17,8.97,0.56
939,15.17,8.94,0.56
940,15.17,8.94,0.55
941,15.17,8.86,0.55
942,15.18,8.83,0.54
943,15.18,8.83,0.54
944,15.18,8.77,0.53
945,15.18,8.76,0.53
946,15.18,8.73,0.52
947,15.18,8.70,0.52
948,15.19,8.62,0.51
949,15.19,8.62,0.51
950,15.19,8.59,0.50
951,15.19,8.55,0.50
952,15.19,8.52,0.49
953,15.20,8.46,0.49
954,15.20,8.46,0.48
955,15.20,8.40,0.48
956,15.20,8.40,0.47
957,15.20,8.40,0.47
958,15.21,8.34,0.46
959,15.20,8.34,0.45
960,15.20,8.30,0.44
961,15.20,8.27,0.44
962,15.21,8.24,0.43
963,15.21,8.21,0.43
964,15.21,8.21,0.42
965,15.21,8.12,0.42
966,15.21,8.12,0.41
967,15.18,8.11,0.38
968,15.18,8.10,0.37
969,15.18,8.10,0.36
970,15.18,8.07,0.36
971,15.18,8.07,0.35
972,15.18,8.04,0.34
973,15.18,8.01,0.34
974,15.17,7.98,0.33
975,15.16,7.98,0.31
976,15.14,7.98,0.28
977,15.12,7.98,0.27
978,15.11,7.98,0.26
979,15.11,7.98,0.26
980,15.11,7.91,0.26
981,15.11,7.91,0.26
982,15.11,7.91,0.26
983,15.11,7.91,0.26
984,15.11,7.91,0.26
985,15.11,7.91,0.26
986,15.11,7.91,0.26
987,15.12,7.91,0.26
988,15.12,7.91,0.26
989,15.12,7.91,0.26
990,15.12,7.91,0.26
991,15.12,7.91,0.26
992,15.12,7.91,0.26
993,15.12,7.91,0.26
994,15.12,7.91,0.26
995,15.12,7.91,0.26
996,15.12,7.91,0.26
997,15.12,7.91,0.26
998,15.12,7.91,0.26
