Time,M_C,ExtFrag,IntFrag
271,94.45,270.14,0.10
272,94.67,269.95,0.10
273,95.00,269.60,0.10
274,95.35,269.24,0.10
275,95.69,268.88,0.10
276,95.99,268.62,0.10
277,96.36,268.21,0.10
278,96.71,267.87,0.10
279,97.02,267.56,0.10
280,97.33,267.23,0.10
281,97.63,266.90,0.10
284,99.03,265.47,0.11
285,99.22,265.31,0.11
286,99.58,264.95,0.11
287,99.88,264.64,0.11
288,100.20,264.31,0.11
289,100.54,263.95,0.11
290,100.86,263.65,0.11
291,101.19,263.30,0.11
292,101.53,262.97,0.11
293,101.91,262.58,0.11
294,102.22,262.28,0.11
300,104.86,259.55,0.11
301,105.07,259.37,0.11
302,105.41,259.02,0.11
303,105.77,258.66,0.11
304,106.14,258.27,0.11
305,106.41,257.98,0.11
306,106.77,257.64,0.11
307,107.10,257.30,0.11
308,107.47,256.95,0.11
309,107.82,256.57,0.11
310,108.09,256.25,0.12
311,108.42,255.98,0.12
316,110.89,253.43,0.12
317,110.92,253.43,0.12
318,111.23,253.12,0.12
319,111.58,252.76,0.12
320,111.93,252.41,0.12
321,112.30,251.99,0.12
322,112.62,251.70,0.12
323,112.91,251.42,0.12
324,113.21,251.11,0.12
325,113.57,250.73,0.12
326,113.90,250.38,0.12
327,114.22,250.05,0.12
328,114.57,249.67,0.12
329,114.88,249.38,0.12
330,115.22,249.05,0.12
331,115.57,248.68,0.12
332,115.90,248.35,0.12
333,116.21,247.98,0.12
334,116.50,247.73,0.12
335,116.86,247.38,0.12
338,118.29,245.89,0.12
339,118.36,245.87,0.13
340,118.66,245.55,0.13
341,119.02,245.16,0.13
342,119.32,244.88,0.13
343,119.61,244.58,0.13
344,119.96,244.23,0.13
345,120.29,243.87,0.13
346,120.63,243.54,0.13
347,121.00,243.16,0.13
348,121.29,242.84,0.13
349,121.70,242.45,0.13
350,122.02,242.12,0.13
351,122.37,241.74,0.13
352,122.69,241.45,0.13
353,123.00,241.13,0.13
354,123.30,240.83,0.13
355,123.60,240.52,0.13
357,124.38,239.70,0.13
358,124.68,239.41,0.13
359,125.00,239.10,0.13
360,125.37,238.73,0.13
361,125.70,238.38,0.13
362,126.01,238.07,0.13
363,126.35,237.72,0.13
364,126.68,237.36,0.13
365,126.99,237.05,0.13
366,127.33,236.70,0.13
367,127.66,236.38,0.13
368,127.98,236.05,0.13
369,128.30,235.73,0.13
370,128.64,235.38,0.14
371,128.93,235.07,0.14
372,129.28,234.74,0.14
373,129.60,234.41,0.14
374,129.96,234.03,0.14
375,130.32,233.69,0.14
376,130.64,233.35,0.14
383,133.61,230.30,0.14
384,133.95,229.98,0.14
385,134.30,229.64,0.14
386,134.60,229.35,0.14
387,134.91,228.99,0.14
