Time,M_C,ExtFrag,IntFrag
1,2.70,2.87,2.68
2,2.70,2.87,2.49
3,2.70,2.87,1.78
4,2.70,2.87,0.91
5,0.05,2.84,0.01
6,2.72,2.84,2.68
7,2.72,2.84,2.33
8,2.72,2.84,1.52
9,2.72,2.84,0.63
10,0.07,2.79,0.01
11,2.74,2.76,2.68
12,2.74,2.76,2.37
13,2.74,2.76,1.67
14,2.74,2.76,0.92
15,2.74,2.76,0.21
16,2.76,2.74,2.68
17,2.76,2.73,2.68
18,2.76,2.73,2.36
19,2.76,2.73,1.64
20,2.76,2.73,0.92
21,2.76,2.73,0.20
22,2.78,2.72,2.68
23,2.78,2.72,2.68
24,2.78,2.72,2.34
25,2.78,2.72,1.62
26,2.78,2.72,0.89
27,2.78,2.72,0.18
28,2.80,2.70,2.68
29,2.80,2.70,2.68
30,2.80,2.70,1.95
31,2.80,2.70,1.23
32,2.80,2.70,0.51
33,0.14,2.69,0.01
34,2.81,2.69,2.68
35,2.81,2.69,2.68
36,2.81,2.69,1.95
37,2.81,2.69,1.20
38,2.82,2.67,0.43
39,2.83,2.66,2.68
40,2.83,2.66,2.68
41,2.83,2.66,2.58
42,2.83,2.66,1.86
43,2.83,2.66,1.12
44,2.83,2.66,0.36
45,2.85,2.64,2.68
46,2.85,2.64,2.68
47,2.85,2.64,2.48
48,2.85,2.64,1.72
49,2.85,2.64,0.94
50,2.85,2.64,0.24
51,2.87,2.62,2.68
52,2.87,2.62,2.47
53,2.87,2.62,1.65
54,2.87,2.62,0.95
55,2.87,2.62,0.11
