Time,M_C,ExtFrag,IntFrag
1,11.02,35.46,10.85
7,13.76,34.91,13.36
8,16.23,34.94,15.80
9,18.49,34.94,18.03
10,20.44,34.94,19.96
11,21.37,34.94,20.87
12,21.88,34.94,21.38
13,23.70,33.75,22.95
14,25.11,33.59,24.13
15,26.66,33.12,25.35
16,28.22,33.05,26.55
17,29.89,32.91,27.84
18,31.53,32.79,29.17
19,32.99,32.51,30.27
20,34.45,32.44,31.36
21,35.41,32.28,31.93
22,35.62,32.12,31.84
23,35.75,31.96,31.60
24,35.89,31.88,31.36
25,36.02,31.71,31.12
26,36.13,31.62,30.92
27,36.27,31.39,30.67
28,36.41,31.31,30.43
29,36.55,31.17,30.17
30,36.68,30.96,29.94
31,36.83,30.79,29.68
32,36.97,30.66,29.44
33,37.12,30.52,29.15
34,37.17,30.50,29.06
35,37.19,30.50,29.00
36,37.21,30.49,28.94
37,37.23,30.48,28.87
38,37.25,30.48,28.81
39,37.27,30.47,28.75
40,37.30,30.47,28.68
41,37.32,30.46,28.61
42,37.34,30.45,28.54
43,37.37,30.43,28.48
44,37.39,30.42,28.41
45,37.41,30.41,28.34
46,37.44,30.40,28.28
47,37.46,30.38,28.22
48,37.48,30.38,28.15
49,37.50,30.36,28.09
50,37.52,30.36,28.02
51,37.55,30.35,27.96
52,37.57,30.29,27.90
53,37.59,30.29,27.83
54,37.61,30.27,27.77
55,37.63,30.24,27.71
56,37.65,30.23,27.65
57,37.67,30.23,27.58
58,37.69,30.20,27.52
59,37.72,30.16,27.46
60,37.74,30.15,27.39
61,37.76,30.11,27.33
62,37.78,30.09,27.26
63,37.81,30.08,27.19
64,37.83,30.05,27.13
65,37.85,30.02,27.06
66,37.87,30.02,26.99
67,37.90,30.01,26.93
68,37.92,29.96,26.86
69,37.94,29.96,26.80
70,37.96,29.94,26.73
71,37.98,29.91,26.67
72,38.01,29.89,26.61
73,38.03,29.85,26.55
74,38.04,29.84,26.50
75,38.07,29.82,26.43
76,38.09,29.80,26.37
77,38.11,29.78,26.31
78,38.13,29.76,26.25
79,38.15,29.74,26.20
80,38.17,29.73,26.13
81,38.19,29.70,26.07
82,38.21,29.67,26.01
83,38.24,29.66,25.95
84,38.26,29.64,25.88
85,38.28,29.60,25.82
86,38.30,29.59,25.76
87,38.32,29.56,25.70
88,38.34,29.56,25.63
89,38.37,29.55,25.56
90,38.38,29.49,25.52
91,38.40,29.48,25.47
92,38.42,29.45,25.42
93,38.44,29.45,25.35
94,38.46,29.45,25.30
95,38.48,29.44,25.24
96,38.50,29.39,25.18
97,38.51,29.38,25.13
98,38.53,29.35,25.08
99,38.55,29.32,25.03
100,38.57,29.32,24.98
101,38.58,29.31,24.93
102,38.58,29.31,24.93
103,38.58,29.31,24.93
104,38.58,29.31,24.93
105,38.58,29.31,24.93
106,38.58,29.31,24.93
107,38.58,29.31,24.93
108,38.58,29.31,24.93
109,38.59,29.31,24.93
110,38.59,29.31,24.93
111,38.59,29.31,24.93
112,38.59,29.31,24.93
113,38.59,29.31,24.93
114,38.59,29.31,24.93
115,38.59,29.30,24.93
116,38.59,29.30,24.93
117,38.59,29.30,24.93
118,38.59,29.30,24.93
119,38.59,29.30,24.93
120,38.59,29.30,24.93
121,38.59,29.30,24.93
122,38.59,29.30,24.93
123,38.59,29.30,24.93
124,38.59,29.30,24.93
125,38.59,29.30,24.93
126,38.59,29.30,24.93
127,38.59,29.30,24.93
128,38.59,29.30,24.93
129,38.59,29.30,24.93
130,38.59,29.30,24.93
131,38.59,29.30,24.93
132,38.59,29.30,24.93
133,38.59,29.30,24.93
134,38.59,29.30,24.93
135,38.59,29.30,24.93
136,38.59,29.30,24.93
137,38.59,29.30,24.93
138,38.59,29.30,24.93
139,38.59,29.30,24.93
140,38.59,29.30,24.93
141,38.59,29.30,24.93
142,38.59,29.30,24.93
143,38.59,29.30,24.93
