Time,M_C,ExtFrag,IntFrag
1,0.72,93.02,0.01
2,1.06,92.35,0.01
3,1.38,91.61,0.01
4,1.69,91.25,0.01
5,2.02,91.09,0.02
6,2.36,90.92,0.02
7,2.68,90.77,0.02
8,3.08,90.45,0.02
9,3.48,90.01,0.02
10,3.88,89.52,0.03
11,4.20,89.23,0.03
12,4.61,88.89,0.03
13,5.00,88.47,0.03
14,5.40,87.98,0.04
15,5.72,87.70,0.04
16,6.12,87.40,0.04
17,6.54,86.95,0.04
18,6.95,86.40,0.04
19,7.26,86.08,0.05
20,7.67,85.62,0.05
21,8.11,85.31,0.05
22,8.27,85.15,0.05
23,8.36,85.15,0.05
24,8.46,85.10,0.05
25,8.56,85.02,0.06
26,8.65,84.96,0.06
27,8.71,84.91,0.06
28,8.77,84.88,0.06
29,8.83,84.83,0.06
30,8.90,84.77,0.06
31,8.96,84.71,0.06
32,9.03,84.64,0.06
33,9.09,84.60,0.06
34,9.16,84.53,0.06
35,9.22,84.48,0.06
36,9.28,84.45,0.06
37,9.36,84.38,0.06
38,9.42,84.31,0.06
39,9.49,84.23,0.06
40,9.56,84.19,0.06
41,9.63,84.13,0.06
42,9.70,84.06,0.06
43,9.77,84.02,0.06
44,9.84,83.96,0.07
45,9.92,83.85,0.07
46,10.00,83.76,0.07
47,10.07,83.69,0.07
48,10.15,83.61,0.07
49,10.22,83.56,0.07
50,10.30,83.47,0.07
51,10.37,83.38,0.07
52,10.45,83.32,0.07
53,10.52,83.23,0.07
54,10.59,83.17,0.07
55,10.65,83.08,0.07
56,10.73,83.02,0.07
57,10.81,82.95,0.07
58,10.88,82.84,0.07
59,10.96,82.79,0.07
60,11.03,82.70,0.07
61,11.10,82.64,0.08
62,11.17,82.59,0.08
63,11.24,82.52,0.08
64,11.31,82.45,0.08
65,11.39,82.36,0.08
66,11.46,82.30,0.08
67,11.53,82.25,0.08
68,11.61,82.18,0.08
69,11.69,82.09,0.08
70,11.77,81.97,0.08
71,11.84,81.91,0.08
72,11.92,81.80,0.08
73,12.00,81.75,0.08
74,12.08,81.68,0.08
75,12.15,81.62,0.08
76,12.22,81.52,0.08
77,12.30,81.47,0.08
78,12.38,81.38,0.09
79,12.45,81.29,0.09
80,12.53,81.23,0.09
81,12.61,81.15,0.09
82,12.68,81.09,0.09
83,12.76,81.02,0.09
84,12.83,80.91,0.09
85,12.90,80.81,0.09
86,12.99,80.76,0.09
87,13.06,80.69,0.09
88,13.14,80.59,0.09
89,13.21,80.52,0.09
90,13.29,80.45,0.09
91,13.38,80.38,0.09
92,13.45,80.28,0.09
