Time,M_C,ExtFrag,IntFrag
1,0.39,26.98,0.01
2,0.63,26.73,0.01
3,0.88,26.67,0.01
4,1.13,26.52,0.01
5,1.38,26.30,0.01
6,1.52,26.26,0.01
7,1.76,26.05,0.01
8,2.02,25.83,0.01
9,2.27,25.59,0.02
10,2.44,25.45,0.02
11,2.69,25.22,0.02
12,2.93,24.93,0.02
13,3.18,24.66,0.02
14,3.36,24.44,0.02
15,3.62,24.09,0.02
16,3.87,23.87,0.03
17,4.11,23.68,0.03
18,4.25,23.57,0.03
19,4.49,23.31,0.03
20,4.75,22.97,0.03
21,5.07,22.62,0.03
22,5.35,22.40,0.03
23,5.66,22.19,0.04
24,5.98,21.90,0.04
25,6.29,21.49,0.04
26,6.58,21.16,0.04
27,6.89,20.77,0.04
28,7.21,20.49,0.05
29,7.51,20.24,0.05
30,7.74,20.04,0.05
31,7.80,20.04,0.05
32,7.86,20.04,0.05
33,7.92,20.02,0.05
34,7.98,19.96,0.05
35,8.04,19.91,0.05
36,8.10,19.86,0.05
37,8.16,19.82,0.05
38,8.23,19.75,0.05
39,8.29,19.70,0.05
40,8.35,19.64,0.05
41,8.41,19.59,0.06
42,8.47,19.54,0.06
43,8.53,19.48,0.06
44,8.59,19.43,0.06
45,8.65,19.38,0.06
46,8.70,19.34,0.06
47,8.76,19.28,0.06
48,8.82,19.23,0.06
49,8.88,19.19,0.06
50,8.93,19.15,0.06
51,8.99,19.08,0.06
52,9.05,19.04,0.06
53,9.11,18.99,0.06
54,9.17,18.94,0.06
55,9.23,18.89,0.06
56,9.29,18.84,0.06
57,9.35,18.78,0.06
58,9.41,18.73,0.06
59,9.48,18.65,0.06
60,9.54,18.59,0.06
61,9.60,18.54,0.06
62,9.66,18.49,0.07
63,9.72,18.45,0.07
64,9.78,18.38,0.07
65,9.84,18.32,0.07
66,9.89,18.23,0.07
67,9.96,18.17,0.07
68,10.02,18.11,0.07
69,10.08,18.07,0.07
70,10.14,18.00,0.07
71,10.20,17.95,0.07
72,10.26,17.87,0.07
73,10.32,17.83,0.07
