Time,M_C,ExtFrag,IntFrag
1,0.47,19.35,0.01
2,0.85,19.09,0.01
3,1.25,18.84,0.01
4,1.65,18.58,0.01
5,1.94,18.34,0.02
6,2.32,18.01,0.02
7,2.72,17.62,0.02
8,3.12,17.15,0.02
9,3.37,16.77,0.02
10,3.76,16.43,0.03
11,4.16,16.12,0.03
12,4.55,15.68,0.03
13,4.75,15.39,0.03
14,5.16,14.99,0.04
15,5.55,14.70,0.04
16,5.72,14.94,0.04
17,5.80,14.92,0.04
18,5.87,14.88,0.04
19,5.95,14.81,0.04
20,6.02,14.75,0.04
21,6.10,14.67,0.04
22,6.19,14.61,0.04
23,6.29,14.52,0.04
24,6.38,14.45,0.05
25,6.47,14.35,0.05
26,6.55,14.29,0.05
27,6.63,14.20,0.05
28,6.71,14.09,0.05
29,6.80,14.04,0.05
30,6.89,13.94,0.05
31,6.97,13.86,0.05
32,7.05,13.75,0.05
33,7.14,13.66,0.05
34,7.24,13.58,0.05
35,7.32,13.52,0.05
36,7.39,13.43,0.05
37,7.47,13.35,0.05
38,7.55,13.27,0.05
39,7.63,13.16,0.06
40,7.70,13.11,0.06
41,7.78,13.03,0.06
42,7.85,12.95,0.06
43,7.93,12.88,0.06
44,8.00,12.81,0.06
45,8.08,12.70,0.06
46,8.15,12.64,0.06
47,8.23,12.58,0.06
48,8.31,12.49,0.06
49,8.38,12.43,0.06
50,8.46,12.34,0.06
51,8.54,12.27,0.06
52,8.62,12.18,0.06
53,8.70,12.12,0.06
54,8.77,12.02,0.06
55,8.85,11.95,0.07
56,8.93,11.85,0.07
57,9.00,11.80,0.07
58,9.08,11.72,0.07
59,9.16,11.64,0.07
60,9.24,11.56,0.07
61,9.32,11.48,0.07
62,9.39,11.41,0.07
63,9.47,11.34,0.07
64,9.55,11.24,0.07
65,9.63,11.17,0.07
66,9.70,11.07,0.07
67,9.80,10.99,0.07
68,9.90,10.90,0.07
69,9.96,10.84,0.07
70,10.04,10.77,0.07
71,1.30,20.09,0.01
72,0.44,19.34,0.01
73,0.82,19.10,0.01
74,1.22,18.85,0.01
75,1.62,18.57,0.01
76,2.02,18.29,0.02
