Time,M_C,ExtFrag,IntFrag
1,0.49,15.52,0.00
2,0.89,15.15,0.00
3,1.26,14.94,0.01
4,1.66,14.66,0.01
5,2.08,14.21,0.01
6,2.48,13.95,0.01
7,2.84,13.48,0.02
8,3.03,13.51,0.02
9,3.10,13.50,0.02
10,3.17,13.49,0.02
11,3.24,13.45,0.02
12,3.31,13.38,0.02
13,3.39,13.34,0.02
14,3.46,13.28,0.02
15,3.52,13.23,0.02
16,3.59,13.17,0.02
17,3.66,13.11,0.02
18,3.74,13.05,0.02
19,3.81,12.98,0.02
20,3.89,12.94,0.02
21,3.96,12.87,0.03
22,4.04,12.80,0.03
23,4.11,12.74,0.03
24,4.19,12.66,0.03
25,4.26,12.57,0.03
26,4.33,12.51,0.03
27,4.41,12.46,0.03
28,4.48,12.39,0.03
29,4.55,12.30,0.03
30,4.62,12.26,0.03
31,4.70,12.16,0.03
32,4.76,12.07,0.03
33,4.83,12.01,0.03
34,4.91,11.95,0.03
35,4.97,11.90,0.03
36,4.14,13.16,0.03
37,0.29,15.77,0.00
38,0.69,15.44,0.00
39,1.04,14.99,0.01
40,1.47,14.73,0.01
41,1.91,14.37,0.01
42,2.33,13.98,0.01
43,2.69,13.55,0.02
44,3.01,13.41,0.02
45,3.09,13.51,0.02
46,3.17,13.48,0.02
47,3.24,13.42,0.02
48,3.31,13.38,0.02
49,3.39,13.32,0.02
50,3.46,13.26,0.02
51,3.54,13.20,0.02
52,3.63,13.12,0.02
53,3.71,13.07,0.02
54,3.79,13.01,0.02
55,3.88,12.93,0.03
56,3.96,12.84,0.03
57,4.06,12.77,0.03
58,4.15,12.69,0.03
59,4.24,12.59,0.03
60,4.32,12.50,0.03
61,4.40,12.45,0.03
62,4.47,12.38,0.03
63,4.55,12.30,0.03
64,4.63,12.23,0.03
65,4.71,12.16,0.03
66,4.79,12.06,0.03
67,4.87,11.98,0.03
68,4.94,11.92,0.03
69,5.03,11.80,0.03
70,0.15,16.10,0.00
71,0.50,15.63,0.00
72,0.90,15.24,0.00
73,1.32,14.95,0.01
74,1.73,14.58,0.01
75,2.12,14.22,0.01
76,2.49,13.94,0.01
77,2.91,13.38,0.02
78,3.08,13.49,0.02
79,3.15,13.49,0.02
80,3.22,13.44,0.02
81,3.29,13.38,0.02
82,3.37,13.32,0.02
83,3.44,13.27,0.02
84,3.51,13.21,0.02
85,3.59,13.15,0.02
86,3.66,13.10,0.02
87,3.74,13.03,0.02
88,3.83,12.97,0.03
89,3.92,12.89,0.03
90,4.01,12.84,0.03
91,4.09,12.75,0.03
92,4.16,12.70,0.03
93,4.24,12.62,0.03
94,4.31,12.55,0.03
95,4.39,12.48,0.03
96,4.46,12.42,0.03
97,4.52,12.34,0.03
98,4.60,12.25,0.03
99,4.68,12.20,0.03
100,4.75,12.15,0.03
101,4.82,12.09,0.03
102,4.89,11.96,0.03
103,4.95,11.91,0.03
104,5.03,11.84,0.03
105,0.12,16.25,0.00
106,0.48,15.55,0.00
107,0.86,15.27,0.00
108,1.21,15.02,0.01
109,1.48,14.83,0.01
110,1.68,14.71,0.01
111,1.92,14.54,0.01
112,2.08,14.44,0.01
113,2.30,14.23,0.01
114,2.49,14.09,0.01
115,2.62,13.91,0.02
116,2.75,13.83,0.02
117,2.87,13.69,0.02
118,2.99,13.52,0.02
119,3.08,13.49,0.02
120,3.16,13.41,0.02
121,3.23,13.37,0.02
122,3.30,13.33,0.02
123,3.37,13.28,0.02
124,3.44,13.20,0.02
125,3.52,13.17,0.02
126,3.62,13.02,0.02
127,3.69,12.99,0.02
128,3.78,12.83,0.02
129,3.86,12.80,0.03
130,3.94,12.73,0.03
131,4.03,12.64,0.03
132,4.11,12.55,0.03
133,4.20,12.52,0.03
134,4.28,12.44,0.03
135,4.36,12.24,0.03
136,4.44,12.23,0.03
137,4.51,12.16,0.03
138,4.58,11.98,0.03
139,4.64,11.98,0.03
140,4.70,11.96,0.03
141,4.76,11.88,0.03
142,4.78,11.88,0.03
143,4.79,11.88,0.03
144,4.83,11.85,0.03
145,4.84,11.85,0.03
146,4.87,11.84,0.03
147,4.88,11.84,0.03
148,4.89,11.84,0.03
149,4.92,11.85,0.03
150,4.93,11.85,0.03
151,4.94,11.84,0.03
152,4.95,11.84,0.03
153,4.96,11.81,0.03
154,4.97,11.81,0.03
155,4.98,11.81,0.03
156,5.00,11.78,0.03
157,5.01,11.81,0.03
158,5.02,11.81,0.03
159,5.02,11.84,0.03
160,5.03,11.84,0.03
161,5.04,11.87,0.03
162,5.04,11.87,0.03
163,5.04,11.86,0.03
164,5.05,11.88,0.03
165,5.05,11.88,0.03
166,5.05,11.88,0.03
167,5.06,11.88,0.03
168,4.85,12.45,0.03
169,0.10,16.55,0.00
170,0.10,16.55,0.00
171,0.12,16.52,0.00
172,0.16,16.41,0.00
173,0.16,16.41,0.00
174,0.21,16.40,0.00
175,0.22,16.40,0.00
176,0.25,16.39,0.00
177,0.28,16.37,0.00
178,0.29,16.37,0.00
179,0.33,16.29,0.00
180,0.35,16.29,0.00
181,0.38,16.26,0.00
182,0.40,16.25,0.00
183,0.42,16.22,0.00
184,0.45,16.21,0.00
185,0.47,16.21,0.00
186,0.50,16.18,0.00
187,0.52,16.16,0.00
188,0.54,16.16,0.00
189,0.56,16.12,0.00
190,0.59,16.11,0.00
191,0.62,16.08,0.00
192,0.64,16.08,0.00
193,0.66,16.06,0.00
194,0.70,16.03,0.00
195,0.72,16.03,0.00
196,0.73,16.00,0.00
197,0.77,15.95,0.00
198,0.78,15.95,0.00
199,0.82,15.94,0.00
200,0.83,15.94,0.00
201,0.85,15.93,0.00
202,0.88,15.88,0.00
203,0.91,15.88,0.00
204,0.91,15.88,0.00
205,0.96,15.82,0.00
206,0.98,15.82,0.00
207,1.01,15.82,0.00
208,1.03,15.81,0.00
209,1.05,15.78,0.00
210,1.08,15.77,0.00
211,1.09,15.77,0.00
212,1.12,15.72,0.00
213,1.14,15.72,0.00
