,G,T_C,T_L,Theta,T_A,T_D,T_C_p,T_L_p,Theta_p,T_A_p,T_D_p
0,256,0.8478642026630842,,-0.5960538515493438,1.2044804519309846,-0.9039903943143875,0.4184906686772595,,0.5658263926293127,0.25912194352345774,0.38955627767593437
