Time,M_C,ExtFrag,IntFrag
1,1.16,218.16,0.01
2,1.56,215.99,0.01
3,2.00,213.68,0.01
4,2.40,211.56,0.01
5,2.71,209.91,0.01
6,3.06,208.09,0.01
7,3.45,206.02,0.01
8,3.88,203.77,0.01
9,4.21,201.91,0.01
10,4.63,199.61,0.01
11,5.10,197.05,0.01
12,5.48,194.95,0.01
13,5.96,192.29,0.01
14,6.39,189.92,0.01
15,6.86,187.39,0.01
16,7.32,184.89,0.01
17,7.74,182.61,0.01
18,8.17,180.22,0.01
19,8.61,177.80,0.01
20,9.05,175.40,0.01
21,9.44,173.25,0.01
22,9.89,170.76,0.01
23,10.32,168.40,0.01
24,10.77,165.93,0.01
25,11.22,163.48,0.01
26,11.66,161.01,0.01
27,12.09,158.69,0.01
28,12.41,156.91,0.01
29,12.82,154.66,0.01
30,13.22,152.48,0.01
31,13.66,150.04,0.01
32,14.14,147.41,0.01
33,14.62,144.77,0.02
34,15.08,142.24,0.02
35,15.52,139.82,0.02
36,15.94,137.52,0.02
37,16.38,135.14,0.02
38,16.78,132.87,0.02
39,17.25,130.33,0.02
40,17.69,127.88,0.02
41,18.10,125.59,0.02
42,18.59,122.91,0.02
43,19.06,120.34,0.02
44,19.50,117.95,0.02
45,19.95,115.43,0.02
46,20.40,112.95,0.02
47,20.84,110.57,0.02
48,21.32,107.91,0.02
49,21.80,105.27,0.02
50,22.29,102.60,0.02
51,22.77,99.93,0.02
52,23.25,97.31,0.02
53,23.69,94.89,0.02
54,24.17,92.31,0.02
55,24.64,89.72,0.02
56,25.13,87.01,0.02
57,25.63,84.29,0.02
58,26.06,81.91,0.02
59,26.51,79.41,0.02
60,26.99,76.81,0.02
61,27.44,74.32,0.02
62,27.94,71.58,0.02
63,28.44,68.81,0.02
64,28.89,66.38,0.02
65,29.33,63.91,0.03
66,29.80,61.36,0.03
67,30.24,58.92,0.03
68,30.67,56.57,0.03
69,31.10,54.18,0.03
70,31.55,51.74,0.03
71,32.00,49.24,0.03
72,32.63,45.77,0.03
73,33.36,41.75,0.03
74,34.04,37.99,0.03
75,34.73,34.21,0.03
76,35.26,31.32,0.03
77,35.76,28.62,0.03
78,36.28,25.72,0.03
79,36.90,22.27,0.03
80,37.55,18.74,0.03
81,37.86,17.09,0.03
82,37.86,17.09,0.03
83,37.86,17.09,0.03
84,37.86,17.09,0.03
85,37.86,17.09,0.03
86,37.86,17.09,0.03
87,37.86,17.09,0.03
88,37.86,17.09,0.03
89,37.86,17.09,0.03
90,37.86,17.09,0.03
91,37.86,17.09,0.03
92,37.86,17.09,0.03
93,37.86,17.09,0.03
94,37.86,17.09,0.03
95,37.86,17.09,0.03
96,37.86,17.09,0.03
97,37.86,17.09,0.03
98,37.86,17.09,0.03
99,37.86,17.09,0.03
100,37.86,17.09,0.03
101,37.86,17.09,0.03
102,37.86,17.09,0.03
103,37.86,17.09,0.03
104,37.86,17.09,0.03
105,37.86,17.09,0.03
106,37.86,17.09,0.03
107,37.86,17.09,0.03
108,37.86,17.09,0.03
109,37.86,17.09,0.03
110,37.86,17.08,0.03
111,37.86,17.08,0.03
112,37.86,17.08,0.03
113,37.86,17.08,0.03
114,37.86,17.08,0.03
115,37.86,17.08,0.03
116,37.86,17.08,0.03
117,37.86,17.08,0.03
118,37.86,17.08,0.03
119,37.86,17.08,0.03
120,37.86,17.08,0.03
121,37.86,17.08,0.03
122,37.87,17.08,0.03
123,37.87,17.08,0.03
124,37.87,17.08,0.03
125,37.87,17.07,0.03
126,37.87,17.07,0.03
127,37.87,17.07,0.03
128,37.87,17.07,0.03
129,37.87,17.07,0.03
130,37.87,17.07,0.03
131,37.87,17.07,0.03
132,37.87,17.07,0.03
133,37.87,17.07,0.03
134,37.87,17.07,0.03
135,37.87,17.07,0.03
136,37.87,17.07,0.03
137,37.87,17.07,0.03
138,37.87,17.07,0.03
139,37.87,17.07,0.03
140,37.87,17.07,0.03
141,37.87,17.07,0.03
142,37.87,17.07,0.03
143,37.87,17.07,0.03
144,37.87,17.07,0.03
145,37.87,17.07,0.03
146,37.87,17.07,0.03
147,37.87,17.07,0.03
148,37.87,17.07,0.03
149,37.87,17.07,0.03
150,37.87,17.07,0.03
151,37.87,17.07,0.03
152,37.87,17.01,0.03
160,37.87,17.01,0.03
161,37.87,17.01,0.03
162,37.87,17.01,0.03
163,37.87,17.01,0.03
164,37.87,16.41,0.03
165,37.87,16.41,0.03
167,37.21,182.66,0.03
168,30.22,189.72,0.03
169,19.35,200.07,0.02
170,9.37,210.02,0.01
171,0.12,219.52,0.00
172,0.12,219.52,0.00
173,0.97,219.20,0.01
174,1.58,216.08,0.01
175,2.17,212.91,0.01
176,2.59,210.70,0.01
177,3.01,208.46,0.01
178,3.44,206.21,0.01
179,3.89,203.85,0.01
180,4.45,200.90,0.01
181,5.00,197.95,0.01
182,5.58,194.76,0.01
183,6.05,192.18,0.01
184,6.64,188.98,0.01
185,7.25,185.66,0.01
186,7.80,182.61,0.01
187,8.34,179.63,0.01
188,8.81,177.09,0.01
189,9.25,174.64,0.01
190,9.81,171.55,0.01
191,10.30,168.85,0.01
192,10.87,165.67,0.01
193,11.40,162.84,0.01
194,11.85,160.34,0.02
195,12.37,157.52,0.02
196,12.92,154.45,0.02
197,13.43,151.66,0.02
198,14.02,148.38,0.02
199,14.53,145.62,0.02
200,15.05,142.77,0.02
201,15.64,139.49,0.02
202,16.15,136.69,0.02
203,16.63,134.05,0.02
204,17.20,130.91,0.02
205,17.78,127.73,0.02
206,18.37,124.48,0.02
207,19.16,120.12,0.02
208,19.95,115.77,0.02
209,20.67,111.81,0.02
210,21.15,109.27,0.02
211,21.89,105.22,0.02
212,22.40,102.41,0.02
213,23.10,98.57,0.03
214,23.81,94.67,0.03
215,24.55,90.62,0.03
216,25.23,86.84,0.03
217,25.94,82.93,0.03
218,26.51,79.84,0.03
219,26.98,77.29,0.03
220,27.51,74.35,0.03
221,28.00,71.62,0.03
222,28.51,68.84,0.03
223,29.01,66.06,0.03
