Time,M_C,ExtFrag,IntFrag
1,0.85,7.84,0.00
2,1.18,6.20,0.00
3,1.18,6.20,0.00
4,1.18,5.86,0.00
5,0.46,10.14,0.00
6,1.19,6.23,0.00
7,1.19,6.23,0.00
8,1.19,6.20,0.00
9,0.41,10.23,0.00
10,1.13,6.34,0.00
11,1.27,5.92,0.00
12,1.27,5.92,0.00
13,0.23,11.13,0.00
14,0.94,7.65,0.00
15,1.25,5.98,0.00
16,1.25,5.98,0.00
17,1.26,5.97,0.00
18,0.23,11.02,0.00
19,0.85,8.13,0.00
20,1.26,6.03,0.00
21,1.26,6.03,0.00
22,1.26,6.03,0.00
23,0.25,11.23,0.00
24,0.92,7.95,0.00
25,1.27,6.05,0.00
26,1.27,6.05,0.00
27,1.27,5.99,0.00
28,0.42,10.54,0.00
29,1.13,6.66,0.00
30,1.27,5.98,0.00
31,1.27,5.98,0.00
32,0.25,11.23,0.00
33,1.03,7.28,0.00
34,1.27,5.95,0.00
35,1.27,5.95,0.00
36,1.05,10.20,0.00
37,0.75,8.70,0.00
38,1.29,5.86,0.00
39,1.29,5.86,0.00
40,1.29,5.86,0.00
41,0.21,11.35,0.00
42,0.85,8.26,0.00
43,1.28,5.98,0.00
44,1.28,5.98,0.00
45,1.28,5.95,0.00
