Time,M_C,ExtFrag,IntFrag
1,1.34,742.98,1.34
2,6.56,737.77,1.34
3,6.56,737.77,1.34
4,6.64,737.74,1.12
5,6.74,736.20,0.87
6,6.84,734.88,0.64
7,6.93,733.54,0.42
8,7.03,732.01,0.17
9,8.44,731.04,1.33
10,8.44,731.04,1.33
11,8.53,729.53,1.09
12,8.66,727.77,0.77
13,8.77,726.15,0.51
14,8.91,723.97,0.16
15,10.31,722.99,1.33
16,10.31,722.96,1.33
17,10.40,721.68,1.13
18,10.52,719.84,0.84
19,10.61,718.42,0.60
20,10.73,716.45,0.30
21,10.85,714.88,0.03
22,12.20,714.65,1.34
23,12.24,713.87,1.21
24,12.36,712.22,0.95
25,12.45,710.72,0.71
26,12.58,708.78,0.40
27,12.71,706.68,0.06
28,14.08,706.32,1.34
29,14.18,704.82,1.10
30,14.29,703.05,0.82
31,14.40,701.49,0.56
32,14.50,699.99,0.32
33,15.96,697.97,1.34
34,16.00,697.48,1.25
35,16.13,695.49,0.93
36,16.23,693.98,0.68
37,16.34,692.38,0.42
38,16.44,690.70,0.16
39,17.85,689.68,1.33
40,17.91,688.69,1.17
41,18.03,686.77,0.87
42,18.13,685.24,0.62
43,18.25,683.48,0.34
44,18.37,681.59,0.04
45,19.73,681.18,1.31
46,19.86,679.22,0.99
47,19.99,677.30,0.69
48,20.09,675.75,0.43
49,20.23,673.59,0.09
50,21.60,673.04,1.33
51,21.70,671.61,1.11
52,21.83,669.50,0.77
53,21.94,668.05,0.52
54,22.04,666.43,0.26
55,22.15,664.91,0.01
56,23.49,664.82,1.33
57,23.56,663.78,1.17
58,23.69,661.80,0.85
59,23.81,659.85,0.54
60,23.94,657.84,0.22
61,25.37,656.49,1.34
62,25.43,655.52,1.18
63,25.56,653.64,0.88
64,25.69,651.70,0.56
65,25.79,650.09,0.31
66,27.25,648.18,1.34
67,27.29,647.63,1.25
68,27.44,645.30,0.87
69,27.56,643.46,0.58
70,27.66,641.95,0.33
71,27.77,640.25,0.07
72,29.13,639.87,1.33
73,29.20,638.85,1.18
74,29.32,637.12,0.90
75,29.45,635.14,0.58
76,29.56,633.43,0.31
77,29.67,631.71,0.03
78,31.03,631.55,1.34
79,31.09,630.55,1.18
80,31.18,629.10,0.95
81,31.29,627.52,0.69
82,31.39,625.95,0.44
83,31.49,624.42,0.19
84,32.91,623.22,1.33
85,32.92,622.84,1.29
86,32.99,621.95,1.14
87,33.11,620.14,0.85
88,33.24,618.13,0.53
89,33.38,615.99,0.18
90,34.79,614.84,1.33
91,34.86,613.85,1.17
92,34.98,612.04,0.88
93,35.10,610.25,0.59
94,35.20,608.71,0.35
95,35.31,606.98,0.07
96,36.68,606.41,1.33
97,36.78,604.82,1.07
98,36.89,603.34,0.82
99,36.99,601.80,0.57
