G,T_C,T_L,Theta,T_A,T_D
64,387.49,379.47,330.33,1363.31,2.62
64,396.41,265.24,322.89,996.53,2.62
64,429.24,359.42,298.20,1624.34,2.58
64,429.75,219.16,297.85,1911.32,2.59
64,398.01,223.37,321.60,1533.69,2.63
64,465.82,256.12,274.79,1804.31,2.55
64,382.99,221.23,334.21,1513.71,2.50
64,404.07,297.85,316.78,1783.10,2.48
64,397.04,254.75,322.38,1610.25,2.49
64,387.39,237.84,330.41,1595.54,2.60
