Time,M_C,ExtFrag,IntFrag
1,1.34,193.19,1.34
2,2.69,193.18,1.33
3,2.71,193.18,1.29
4,2.80,192.02,1.05
5,2.88,190.70,0.83
6,2.96,189.52,0.63
7,3.05,188.14,0.40
8,3.15,186.86,0.18
9,4.56,185.77,1.34
10,4.56,185.77,1.34
11,4.65,184.45,1.12
12,4.73,183.23,0.91
13,4.82,181.90,0.69
14,4.91,180.44,0.46
15,5.00,179.13,0.24
16,5.09,177.79,0.03
17,6.44,177.62,1.34
18,6.49,176.78,1.21
19,6.59,175.38,0.98
20,6.68,173.93,0.75
21,6.78,172.42,0.51
22,6.87,171.11,0.30
23,6.96,169.71,0.07
24,8.32,169.30,1.34
25,8.35,168.90,1.27
26,8.44,167.57,1.06
27,8.53,166.09,0.83
28,8.62,164.63,0.60
29,8.72,163.36,0.38
30,8.81,162.09,0.15
31,10.21,161.14,1.34
32,10.21,161.08,1.33
33,10.30,159.74,1.11
34,10.39,158.30,0.88
35,10.49,156.81,0.64
36,10.59,155.43,0.41
37,10.67,154.09,0.20
38,12.09,152.85,1.34
39,12.09,152.85,1.34
40,12.16,151.77,1.16
41,12.25,150.35,0.94
42,12.35,148.98,0.71
43,12.44,147.68,0.50
44,12.53,146.27,0.28
45,12.62,144.85,0.05
46,13.97,144.53,1.33
47,13.99,144.24,1.29
48,14.08,142.92,1.08
49,14.17,141.45,0.84
50,14.27,140.02,0.61
51,14.36,138.62,0.39
52,14.45,137.27,0.17
53,15.86,136.21,1.34
54,15.86,136.18,1.33
55,15.92,135.34,1.19
56,16.01,133.88,0.97
57,16.10,132.49,0.74
58,16.20,131.03,0.51
59,16.29,129.72,0.30
60,16.37,128.34,0.08
61,17.74,127.98,1.33
62,17.75,127.83,1.31
63,17.84,126.48,1.09
64,17.93,125.09,0.87
65,18.02,123.70,0.65
66,18.11,122.35,0.43
67,18.20,120.97,0.21
68,19.62,119.67,1.34
69,19.63,119.67,1.34
70,19.69,118.64,1.17
71,19.78,117.34,0.96
72,19.87,115.97,0.74
73,19.96,114.60,0.53
74,20.05,113.13,0.29
75,20.15,111.75,0.06
76,21.51,111.43,1.33
77,21.52,111.20,1.30
78,21.61,109.84,1.08
79,21.71,108.50,0.87
80,21.80,107.06,0.64
81,21.88,105.85,0.44
82,21.97,104.45,0.22
83,22.06,103.09,0.00
84,23.40,103.09,1.34
85,23.46,102.18,1.19
86,23.54,100.88,0.98
87,23.63,99.44,0.75
88,23.73,98.01,0.52
89,23.82,96.62,0.30
90,23.91,95.18,0.07
91,25.28,94.76,1.33
92,25.30,94.44,1.29
93,25.39,93.00,1.06
94,25.48,91.70,0.84
95,25.55,90.65,0.67
96,25.65,89.16,0.44
97,25.73,87.80,0.22
98,27.16,86.41,1.34
99,27.16,86.41,1.33
100,27.22,85.62,1.20
101,27.31,84.31,0.99
102,27.40,82.86,0.76
103,27.49,81.48,0.54
104,27.58,80.04,0.31
105,27.67,78.76,0.10
106,29.05,78.11,1.34
107,29.07,77.80,1.28
108,29.16,76.43,1.06
109,29.25,75.07,0.85
110,29.34,73.65,0.62
111,29.43,72.28,0.40
112,29.53,70.76,0.16
113,30.93,69.78,1.33
114,30.93,69.78,1.33
115,31.03,68.26,1.09
116,31.13,66.80,0.85
117,31.23,65.20,0.60
118,31.33,63.74,0.37
119,31.43,62.20,0.12
120,32.82,61.46,1.34
121,32.85,60.90,1.24
122,32.95,59.38,1.00
123,33.05,57.92,0.77
124,33.14,56.38,0.52
125,33.25,54.88,0.28
126,33.35,53.28,0.03
127,34.70,53.15,1.34
128,34.76,52.08,1.17
129,34.86,50.62,0.94
130,34.96,49.15,0.70
131,35.06,47.68,0.46
132,35.15,46.22,0.23
133,35.24,44.93,0.02
134,36.58,44.83,1.34
135,36.67,43.45,1.12
136,36.77,41.84,0.87
137,36.91,39.73,0.53
138,37.04,37.81,0.22
139,38.46,36.44,1.34
140,38.51,35.70,1.21
141,38.65,33.66,0.89
142,38.77,31.69,0.57
143,38.92,29.52,0.23
144,40.35,28.16,1.34
145,40.39,27.48,1.23
146,40.51,25.68,0.94
147,40.61,24.05,0.68
148,40.74,22.17,0.38
149,40.84,20.66,0.14
150,42.23,19.83,1.34
151,42.31,18.52,1.13
152,42.42,16.93,0.87
153,42.95,15.84,0.94
158,42.95,15.84,0.94
161,43.20,15.64,1.02
162,43.21,15.64,1.02
163,43.08,15.62,0.89
164,43.05,15.62,0.86
165,42.96,15.62,0.78
166,42.96,15.62,0.78
167,42.96,15.62,0.78
168,42.96,15.62,0.78
169,42.96,15.62,0.78
170,42.96,15.62,0.78
171,42.97,15.62,0.78
172,42.97,15.62,0.78
173,42.97,15.62,0.78
174,42.97,15.62,0.78
175,42.97,15.62,0.78
176,42.97,15.62,0.78
177,42.97,15.61,0.78
178,42.97,15.61,0.78
179,42.97,15.61,0.78
180,42.97,15.61,0.78
181,42.97,15.61,0.78
182,42.97,15.61,0.78
183,42.97,15.61,0.78
184,42.97,15.61,0.78
185,42.98,15.61,0.78
186,42.98,15.61,0.78
187,42.98,15.61,0.78
188,42.98,15.61,0.78
189,42.98,15.61,0.78
190,42.98,15.61,0.78
191,42.98,15.61,0.78
192,42.98,15.61,0.78
193,42.98,15.61,0.78
194,42.98,15.61,0.78
195,42.98,15.61,0.78
196,42.98,15.61,0.78
197,42.98,15.61,0.78
198,42.98,15.61,0.78
199,42.98,15.61,0.78
200,42.98,15.61,0.78
201,42.98,15.61,0.78
202,42.98,15.61,0.78
203,42.98,15.61,0.78
204,42.98,15.61,0.78
205,42.98,15.61,0.78
206,42.98,15.61,0.78
207,42.98,15.61,0.78
208,42.98,15.61,0.78
209,42.98,15.61,0.78
210,42.98,15.61,0.78
211,42.98,15.61,0.78
212,42.98,15.61,0.78
213,42.98,15.61,0.78
214,42.98,15.61,0.78
215,42.98,15.61,0.78
216,42.98,15.61,0.78
217,42.98,15.61,0.78
218,42.98,15.61,0.78
219,42.98,15.61,0.78
220,42.98,15.61,0.78
221,42.98,15.61,0.78
222,42.98,15.61,0.78
223,42.98,15.61,0.78
224,42.98,15.61,0.78
225,42.98,15.61,0.78
226,42.98,15.61,0.78
227,42.98,15.61,0.78
228,42.98,15.61,0.78
229,42.98,15.61,0.78
230,42.98,15.60,0.78
231,42.98,15.60,0.78
232,21.61,15.60,0.78
233,12.26,15.57,0.00
239,12.26,15.57,0.00
240,12.26,15.57,0.00
241,12.26,15.57,0.00
242,12.26,15.57,0.00
243,12.26,15.13,0.00
244,12.26,15.13,0.00
245,12.26,15.13,0.00
246,12.26,180.91,0.00
247,9.67,183.47,0.00
248,0.04,193.03,0.00
249,0.04,193.03,0.00
250,1.37,193.55,1.34
251,2.71,193.55,1.33
252,2.71,193.55,1.33
253,2.78,192.96,1.14
254,2.89,191.30,0.86
255,2.99,189.92,0.63
256,3.12,187.97,0.30
257,4.58,186.18,1.34
258,4.61,185.67,1.25
259,4.71,184.29,1.02
260,4.84,182.34,0.69
261,4.94,180.91,0.44
262,5.05,179.21,0.17
263,6.46,178.14,1.34
264,6.48,177.73,1.27
265,6.59,176.08,1.01
266,6.69,174.58,0.77
267,6.79,173.05,0.52
268,6.88,171.71,0.30
269,6.99,169.97,0.02
270,8.34,169.81,1.33
271,8.43,168.51,1.13
272,8.55,166.56,0.82
273,8.68,164.60,0.50
274,8.78,163.17,0.27
275,8.88,161.62,0.02
276,10.22,161.52,1.34
277,10.28,160.52,1.18
278,10.38,159.18,0.96
279,10.47,157.76,0.73
280,10.57,156.13,0.47
281,10.69,154.37,0.19
282,12.11,153.18,1.34
283,12.11,153.18,1.34
284,12.18,152.01,1.15
285,12.27,150.73,0.94
286,12.36,149.35,0.72
287,12.45,147.90,0.49
288,12.55,146.42,0.25
289,12.65,144.96,0.02
290,13.99,144.90,1.33
291,14.03,144.35,1.25
292,14.11,143.03,1.04
293,14.21,141.55,0.80
294,14.28,140.47,0.63
295,14.37,138.99,0.40
296,14.46,137.73,0.20
297,15.87,136.53,1.34
298,15.88,136.12,1.28
299,15.94,135.38,1.16
300,16.04,133.97,0.92
301,16.14,132.46,0.68
302,16.24,130.88,0.43
303,16.32,129.73,0.25
304,16.41,128.34,0.02
305,17.75,128.20,1.33
306,17.79,127.60,1.24
307,17.89,126.18,1.01
308,17.98,124.84,0.80
309,18.06,123.53,0.59
310,18.15,122.16,0.37
311,18.25,120.66,0.13
312,19.64,119.89,1.34
313,19.65,119.82,1.32
314,19.74,118.30,1.08
315,19.84,116.82,0.85
316,19.93,115.56,0.64
317,20.02,114.08,0.41
318,20.11,112.71,0.18
319,21.52,111.57,1.34
320,21.52,111.54,1.33
321,21.59,110.50,1.17
322,21.68,109.09,0.94
323,21.78,107.59,0.70
324,21.88,106.11,0.46
325,21.97,104.75,0.24
326,22.06,103.30,0.01
327,23.40,103.24,1.34
328,23.44,102.59,1.24
329,23.54,101.17,1.01
330,23.63,99.66,0.77
331,23.73,98.36,0.55
332,23.82,96.88,0.32
333,23.90,95.71,0.13
334,25.29,94.89,1.34
335,25.29,94.89,1.34
336,25.38,93.51,1.11
337,25.46,92.26,0.91
338,25.56,90.81,0.68
339,25.65,89.41,0.45
340,25.74,87.98,0.23
341,27.17,86.57,1.34
342,27.17,86.57,1.34
343,27.24,85.56,1.17
344,27.33,84.21,0.96
345,27.41,82.86,0.74
346,27.51,81.41,0.51
347,27.61,79.86,0.26
348,27.71,78.43,0.03
349,29.06,78.27,1.34
350,29.10,77.63,1.24
351,29.19,76.18,1.01
352,29.29,74.72,0.77
353,29.40,73.23,0.54
354,29.49,71.84,0.31
355,29.58,70.45,0.09
356,30.96,69.91,1.34
357,31.00,69.13,1.21
358,31.09,67.90,1.01
359,31.18,66.56,0.80
360,31.27,65.09,0.56
361,31.36,63.68,0.34
362,31.45,62.31,0.12
363,32.84,61.56,1.34
364,32.85,61.40,1.31
365,32.94,59.97,1.08
366,33.02,58.87,0.90
367,33.12,57.34,0.66
368,33.21,55.94,0.43
369,33.31,54.36,0.18
370,34.72,53.23,1.34
371,34.72,53.23,1.33
372,34.81,51.95,1.12
373,34.90,50.45,0.88
374,35.00,48.98,0.65
375,35.10,47.45,0.40
376,35.20,46.01,0.17
377,36.60,44.92,1.34
378,36.60,44.92,1.33
379,36.69,43.62,1.12
380,36.78,42.16,0.89
381,36.89,40.63,0.65
382,36.98,39.14,0.41
383,37.08,37.72,0.18
384,38.48,36.62,1.34
385,38.49,36.62,1.33
386,38.57,35.35,1.13
387,38.67,33.84,0.89
388,38.77,32.39,0.66
389,38.86,30.98,0.43
390,38.95,29.49,0.19
391,40.37,28.30,1.34
392,40.37,28.27,1.33
393,40.46,26.94,1.12
394,40.55,25.66,0.91
395,40.63,24.43,0.71
396,40.72,22.98,0.49
397,40.81,21.66,0.27
398,40.90,20.20,0.04
399,42.25,19.98,1.34
400,42.31,19.20,1.21
401,42.40,17.84,0.99
402,42.49,16.48,0.78
403,43.11,15.77,0.98
412,43.13,15.77,0.99
413,43.23,15.68,1.02
414,43.25,15.68,1.02
415,43.25,15.68,1.02
416,43.25,15.68,1.02
417,43.25,15.68,1.02
418,43.25,15.68,1.02
419,43.25,15.68,1.02
420,43.06,15.59,0.83
421,43.01,15.59,0.79
422,43.00,15.59,0.78
423,43.00,15.59,0.78
424,43.00,15.59,0.78
425,43.00,15.59,0.78
426,43.00,15.59,0.78
427,43.00,15.59,0.78
428,43.00,15.59,0.78
429,43.00,15.59,0.78
430,43.00,15.59,0.78
431,43.00,15.59,0.78
432,43.00,15.59,0.78
433,43.00,15.59,0.78
434,43.00,15.59,0.78
435,43.00,15.59,0.78
436,43.00,15.59,0.78
437,43.01,15.59,0.78
438,43.01,15.59,0.78
439,43.01,15.59,0.78
440,43.01,15.59,0.78
441,43.01,15.59,0.78
442,43.01,15.59,0.78
443,43.01,15.59,0.78
444,43.01,15.59,0.78
445,43.01,15.59,0.78
446,43.01,15.59,0.78
447,43.01,15.59,0.78
448,43.01,15.59,0.78
449,43.01,15.59,0.78
450,43.01,15.59,0.78
451,43.01,15.59,0.78
452,43.01,15.59,0.78
453,43.01,15.59,0.78
454,43.01,15.59,0.78
455,43.01,15.59,0.78
456,43.01,15.59,0.78
457,43.01,15.59,0.78
458,43.01,15.59,0.78
459,43.01,15.59,0.78
460,43.01,15.59,0.78
461,43.01,15.59,0.78
462,43.01,15.59,0.78
463,43.01,15.59,0.78
464,43.01,15.59,0.78
465,43.01,15.59,0.78
466,43.01,15.59,0.78
467,43.01,15.59,0.78
468,43.01,15.59,0.78
469,43.01,15.59,0.78
470,43.01,15.59,0.78
471,43.01,15.59,0.78
472,43.01,15.59,0.78
473,43.01,15.59,0.78
474,43.01,15.59,0.78
475,43.01,15.59,0.78
476,43.01,15.59,0.78
477,43.01,15.59,0.78
478,43.01,15.59,0.78
479,43.01,15.59,0.78
480,43.01,15.59,0.78
481,43.01,15.59,0.78
482,43.01,15.59,0.78
483,43.01,15.59,0.78
484,43.01,15.59,0.78
485,43.01,15.59,0.78
486,43.01,15.59,0.78
487,43.01,15.59,0.78
488,43.01,15.59,0.78
489,43.01,15.59,0.78
490,43.01,15.59,0.78
491,43.01,15.59,0.78
492,43.01,15.59,0.78
493,43.01,15.59,0.78
494,43.01,15.59,0.78
495,43.01,15.59,0.78
496,43.01,15.59,0.78
