Time,M_C,ExtFrag,IntFrag
1,4.05,374.57,1.29
2,4.15,373.69,1.06
3,4.25,372.29,0.82
4,4.35,370.79,0.57
5,4.43,369.59,0.36
6,4.49,368.66,0.21
7,5.92,367.32,1.32
8,5.98,366.46,1.17
9,6.08,365.08,0.94
10,6.17,363.70,0.71
11,6.24,362.54,0.53
12,6.33,361.21,0.32
13,6.43,359.77,0.09
14,7.85,358.41,1.20
15,7.95,356.94,0.97
16,8.05,355.30,0.71
17,8.15,353.88,0.48
18,8.25,352.34,0.23
19,9.67,351.09,1.37
20,9.70,350.73,1.29
21,9.82,348.88,1.00
22,9.96,346.62,0.64
23,10.09,344.81,0.34
24,10.19,343.16,0.08
25,11.56,342.63,1.35
26,11.69,340.73,1.03
27,11.79,339.18,0.78
28,11.93,336.96,0.42
29,12.07,334.73,0.06
30,13.45,334.09,1.31
31,13.56,332.40,1.01
32,13.70,330.38,0.68
33,13.84,328.35,0.35
34,13.96,326.39,0.05
35,15.30,326.33,1.37
36,15.39,324.92,1.15
37,15.50,323.30,0.88
38,15.61,321.68,0.62
39,15.71,320.17,0.38
40,15.82,318.49,0.11
41,17.19,318.02,1.37
42,17.24,317.24,1.24
43,17.34,315.66,0.99
44,17.46,313.98,0.72
45,17.56,312.33,0.45
46,17.66,310.84,0.22
47,19.07,309.68,1.37
48,19.09,309.48,1.34
49,19.20,307.84,1.07
50,19.32,305.93,0.76
51,19.43,304.21,0.49
52,19.53,302.77,0.26
53,20.95,301.39,1.37
54,20.95,301.39,1.37
55,21.04,300.13,1.17
56,21.13,298.68,0.94
57,21.24,296.94,0.66
58,21.35,295.27,0.40
59,21.45,293.87,0.16
60,22.84,293.07,1.37
61,22.85,292.84,1.34
62,22.99,290.73,1.00
63,23.12,288.73,0.67
64,23.26,286.48,0.32
65,24.72,284.73,1.37
66,24.72,284.73,1.37
67,24.82,283.23,1.13
68,24.92,281.68,0.88
69,25.06,279.52,0.54
70,25.16,278.03,0.30
71,26.60,276.41,1.37
72,26.63,276.02,1.30
73,26.74,274.41,1.04
74,26.84,272.79,0.79
75,26.99,270.63,0.45
76,27.10,268.89,0.17
77,28.49,267.96,1.36
78,28.62,266.09,1.05
79,28.76,264.00,0.72
80,28.87,262.35,0.45
81,28.99,260.48,0.15
82,30.37,259.73,1.37
83,30.48,258.08,1.11
84,30.61,256.13,0.79
85,30.71,254.59,0.54
86,30.84,252.59,0.23
87,32.25,251.38,1.37
88,32.34,250.01,1.15
89,32.48,248.05,0.84
90,32.57,246.57,0.59
91,32.72,244.45,0.25
92,34.14,243.10,1.37
93,34.21,241.92,1.18
94,34.34,239.93,0.87
95,34.48,237.93,0.55
96,34.60,236.09,0.25
97,36.02,234.75,1.37
98,36.02,234.75,1.37
99,36.13,233.13,1.11
100,36.27,230.97,0.76
101,36.39,229.11,0.46
102,36.53,227.05,0.13
103,37.92,226.16,1.34
104,38.05,224.20,1.02
105,38.19,222.05,0.67
106,38.32,220.12,0.36
107,39.79,218.11,1.37
108,39.83,217.55,1.28
