Time,M_C,ExtFrag,IntFrag
228,141.27,79.90,0.10
229,141.76,77.20,0.10
230,142.22,74.69,0.10
231,142.80,71.46,0.10
232,143.39,68.20,0.10
233,144.16,64.05,0.10
234,144.87,60.04,0.10
235,145.47,56.80,0.10
236,146.21,52.69,0.10
237,146.80,49.50,0.10
238,147.50,45.61,0.11
239,148.16,41.99,0.11
240,148.77,38.64,0.11
241,149.53,34.44,0.11
242,150.10,31.33,0.11
243,150.81,27.40,0.11
244,151.13,25.38,0.11
245,151.13,25.38,0.11
246,151.13,25.38,0.11
247,151.13,25.38,0.11
248,151.13,25.38,0.11
249,151.13,25.38,0.11
250,151.13,25.38,0.11
251,151.13,25.38,0.11
252,151.13,25.38,0.11
253,151.13,25.38,0.11
254,151.13,25.38,0.11
255,151.13,25.38,0.11
256,151.14,25.38,0.11
257,151.14,25.38,0.11
258,151.14,25.38,0.11
259,151.14,25.38,0.11
260,151.14,25.38,0.11
261,151.14,25.38,0.11
262,151.14,25.38,0.11
263,151.14,25.38,0.11
264,151.14,25.38,0.11
265,151.14,25.38,0.11
266,151.14,25.38,0.11
267,151.14,25.38,0.11
268,151.14,25.38,0.11
269,151.14,25.38,0.11
270,151.14,25.38,0.11
271,151.14,25.38,0.11
272,151.14,25.38,0.11
273,151.14,25.38,0.11
274,151.14,25.38,0.11
275,151.14,25.38,0.11
276,151.14,25.38,0.11
277,151.14,25.38,0.11
278,151.14,25.38,0.11
279,151.14,25.38,0.11
280,151.14,25.38,0.11
281,151.14,25.38,0.11
282,151.14,25.38,0.11
283,151.14,25.38,0.11
284,151.14,25.38,0.11
285,151.14,25.38,0.11
286,151.14,25.38,0.11
287,151.14,25.38,0.11
288,151.14,25.38,0.11
289,151.15,25.38,0.11
290,151.15,25.38,0.11
291,151.15,25.38,0.11
292,151.15,25.38,0.11
293,151.15,25.38,0.11
294,151.15,25.38,0.11
295,151.15,25.38,0.11
296,151.15,25.38,0.11
297,151.15,25.38,0.11
298,151.15,25.38,0.11
299,151.15,25.38,0.11
300,151.15,25.38,0.11
301,151.15,25.38,0.11
302,151.15,25.38,0.11
303,151.15,25.38,0.11
304,151.15,25.38,0.11
305,151.15,25.38,0.11
306,151.15,25.38,0.11
307,151.15,25.38,0.11
308,151.15,25.38,0.11
309,151.15,25.38,0.11
310,151.15,25.38,0.11
311,151.15,25.38,0.11
312,151.15,25.38,0.11
313,151.15,25.38,0.11
314,151.15,25.38,0.11
315,151.15,25.38,0.11
316,151.15,25.38,0.11
317,151.15,25.38,0.11
318,151.15,25.38,0.11
319,151.15,25.38,0.11
320,151.15,25.38,0.11
321,151.15,25.38,0.11
322,151.15,25.38,0.11
323,151.15,25.38,0.11
324,151.15,25.38,0.11
325,151.15,25.38,0.11
326,151.15,25.38,0.11
327,151.15,25.38,0.11
328,151.15,25.38,0.11
329,151.15,25.38,0.11
330,151.15,25.38,0.11
331,151.15,25.38,0.11
332,151.15,25.38,0.11
333,151.15,25.38,0.11
334,151.15,25.38,0.11
335,151.15,25.38,0.11
336,151.15,25.38,0.11
337,151.15,25.37,0.11
338,151.15,25.37,0.11
339,151.15,25.37,0.11
340,151.15,25.37,0.11
341,151.15,25.37,0.11
342,151.17,25.35,0.11
343,151.17,25.35,0.11
344,151.17,25.35,0.11
345,151.17,25.35,0.11
346,151.17,25.35,0.11
347,151.17,25.35,0.11
348,151.17,25.35,0.11
349,151.17,25.35,0.11
350,151.17,25.35,0.11
351,151.17,25.35,0.11
352,151.17,25.35,0.11
353,151.17,25.35,0.11
354,151.17,25.35,0.11
355,151.17,25.35,0.11
356,151.17,25.35,0.11
357,151.17,25.35,0.11
358,151.17,25.35,0.11
359,151.17,25.35,0.11
360,151.17,25.35,0.11
361,151.17,25.35,0.11
362,151.17,25.35,0.11
363,151.17,25.35,0.11
364,151.17,25.35,0.11
365,151.17,25.35,0.11
366,151.17,25.35,0.11
367,151.17,25.35,0.11
368,151.17,25.35,0.11
369,151.17,25.35,0.11
370,151.17,25.35,0.11
371,151.17,25.35,0.11
372,151.17,25.35,0.11
373,151.17,25.35,0.11
374,151.17,25.35,0.11
375,151.17,25.35,0.11
376,151.17,25.35,0.11
377,151.17,25.34,0.11
378,151.17,25.34,0.11
379,151.18,25.34,0.11
380,151.18,25.34,0.11
381,151.18,25.34,0.11
382,151.18,25.34,0.11
383,151.18,25.34,0.11
384,151.18,25.34,0.11
385,151.18,25.34,0.11
386,151.18,25.34,0.11
387,151.18,25.34,0.11
388,151.18,25.34,0.11
389,151.18,25.34,0.11
390,151.18,25.34,0.11
391,151.18,25.34,0.11
392,151.18,25.34,0.11
393,151.18,25.34,0.11
394,151.18,25.34,0.11
395,151.18,25.34,0.11
396,151.18,25.34,0.11
397,151.18,25.34,0.11
398,151.18,25.34,0.11
399,151.18,25.34,0.11
400,151.18,25.34,0.11
401,151.18,25.34,0.11
402,151.18,25.34,0.11
403,151.18,25.34,0.11
404,151.18,25.34,0.11
405,151.18,25.34,0.11
406,151.18,25.34,0.11
407,151.18,25.34,0.11
408,151.18,25.34,0.11
409,151.18,25.34,0.11
410,151.18,25.34,0.11
411,151.18,25.34,0.11
412,151.18,25.34,0.11
413,151.18,25.34,0.11
414,151.18,25.34,0.11
415,151.18,25.34,0.11
416,151.18,25.34,0.11
417,151.18,25.34,0.11
418,151.18,25.34,0.11
419,151.18,25.34,0.11
420,151.18,25.34,0.11
421,151.18,25.34,0.11
422,151.18,25.34,0.11
423,151.18,25.34,0.11
424,151.18,25.34,0.11
425,151.18,25.34,0.11
426,151.18,25.34,0.11
427,151.18,25.34,0.11
428,151.18,25.34,0.11
429,151.18,25.34,0.11
430,151.18,25.34,0.11
431,151.18,25.34,0.11
432,151.18,25.34,0.11
433,151.18,25.34,0.11
434,151.18,25.34,0.11
435,151.18,25.34,0.11
436,151.18,25.34,0.11
437,151.18,25.34,0.11
438,151.18,25.34,0.11
439,151.18,25.34,0.11
440,151.18,25.34,0.11
441,151.19,25.34,0.11
442,151.19,25.34,0.11
443,151.19,25.34,0.11
444,151.19,25.34,0.11
445,151.19,25.34,0.11
446,151.19,25.34,0.11
447,151.19,25.34,0.11
448,151.19,25.34,0.11
449,151.19,25.34,0.11
450,151.19,25.34,0.11
451,151.19,25.34,0.11
452,151.19,25.34,0.11
453,151.19,25.34,0.11
454,151.19,25.34,0.11
455,151.19,25.34,0.11
456,151.19,25.34,0.11
457,151.19,25.34,0.11
458,151.19,25.34,0.11
459,151.19,25.34,0.11
460,151.19,25.34,0.11
