Time,M_C,ExtFrag,IntFrag
1,0.13,45.55,0.00
2,0.20,45.48,0.00
3,0.29,45.40,0.00
4,0.37,45.31,0.00
5,0.47,45.20,0.00
6,0.57,45.11,0.00
7,0.65,45.02,0.00
8,0.74,44.95,0.00
9,0.84,44.83,0.00
10,0.92,44.74,0.00
11,1.01,44.64,0.00
12,1.12,44.54,0.00
13,1.22,44.44,0.00
14,1.33,44.33,0.00
15,1.43,44.23,0.00
16,1.50,44.15,0.00
17,1.61,44.04,0.00
18,1.71,43.94,0.00
19,1.78,43.86,0.00
20,1.89,43.76,0.00
21,1.97,43.67,0.00
22,2.07,43.57,0.00
23,2.15,43.48,0.00
24,2.23,43.40,0.00
25,2.32,43.31,0.00
26,2.41,43.23,0.00
27,2.50,43.14,0.00
28,2.60,43.02,0.00
29,2.71,42.92,0.00
30,2.81,42.83,0.00
31,2.88,42.75,0.00
32,2.96,42.67,0.00
33,3.04,42.59,0.00
34,3.13,42.49,0.00
35,3.21,42.41,0.00
36,3.29,42.34,0.00
37,3.39,42.23,0.00
38,3.47,42.14,0.00
39,3.56,42.05,0.00
40,3.64,41.96,0.00
41,3.72,41.88,0.00
42,3.81,41.79,0.00
43,3.89,41.70,0.00
44,3.99,41.61,0.00
45,4.09,41.51,0.00
46,4.19,41.40,0.00
47,4.30,41.30,0.00
48,4.41,41.17,0.00
49,4.50,41.09,0.00
50,4.60,40.98,0.00
51,4.69,40.90,0.00
52,4.78,40.80,0.00
53,4.87,40.72,0.00
54,4.96,40.62,0.00
55,5.05,40.53,0.00
56,5.16,40.43,0.01
57,5.26,40.32,0.01
58,5.35,40.23,0.01
59,5.46,40.12,0.01
60,5.56,40.02,0.01
61,5.66,39.91,0.01
62,5.76,39.81,0.01
63,5.92,39.66,0.01
64,6.04,39.53,0.01
65,6.19,39.38,0.01
66,6.33,39.23,0.01
67,6.49,39.07,0.01
68,6.66,38.90,0.01
69,6.81,38.74,0.01
70,6.97,38.58,0.01
71,7.08,38.47,0.01
72,7.23,38.32,0.01
73,7.35,38.19,0.01
74,7.48,38.07,0.01
75,7.60,37.95,0.01
76,7.75,37.80,0.01
77,7.88,37.66,0.01
78,7.99,37.55,0.01
79,8.12,37.41,0.01
80,8.25,37.28,0.01
81,8.38,37.16,0.01
82,8.49,37.05,0.01
83,8.60,36.93,0.01
84,8.72,36.81,0.01
85,8.82,36.71,0.01
86,8.92,36.62,0.01
87,9.08,36.44,0.01
88,9.23,36.30,0.01
89,9.35,36.18,0.01
90,9.48,36.04,0.01
91,9.62,35.90,0.01
92,9.75,35.76,0.01
93,9.86,35.65,0.01
94,9.98,35.54,0.01
95,10.11,35.41,0.01
96,10.20,35.31,0.01
97,10.30,35.20,0.01
98,10.41,35.10,0.01
99,10.51,35.00,0.01
100,10.61,34.89,0.01
101,10.73,34.77,0.01
102,10.82,34.68,0.01
103,10.93,34.57,0.01
104,11.03,34.47,0.01
105,11.14,34.36,0.01
106,11.22,34.27,0.01
107,11.32,34.17,0.01
108,11.43,34.05,0.01
109,11.54,33.95,0.01
110,11.61,33.87,0.01
111,11.71,33.77,0.01
112,11.81,33.66,0.01
113,11.93,33.55,0.01
114,12.04,33.43,0.01
115,12.14,33.33,0.01
116,12.23,33.24,0.01
117,12.32,33.15,0.01
118,12.40,33.07,0.01
119,12.49,32.98,0.01
120,12.56,32.90,0.01
121,12.65,32.82,0.01
122,12.74,32.71,0.01
123,12.84,32.62,0.01
124,12.92,32.54,0.01
125,13.02,32.44,0.01
126,13.12,32.34,0.01
127,13.21,32.24,0.01
128,13.31,32.14,0.01
129,13.41,32.05,0.01
130,13.51,31.95,0.01
131,13.61,31.84,0.01
132,13.71,31.73,0.01
133,13.81,31.64,0.01
134,13.91,31.54,0.01
135,13.99,31.46,0.01
136,14.07,31.37,0.01
137,14.16,31.27,0.01
138,14.26,31.18,0.01
139,14.35,31.09,0.01
140,14.43,31.00,0.01
141,14.53,30.91,0.01
142,14.61,30.81,0.01
143,14.71,30.72,0.01
144,14.80,30.62,0.01
145,14.89,30.55,0.01
146,14.97,30.46,0.01
147,15.06,30.37,0.01
148,15.15,30.28,0.01
149,15.24,30.20,0.02
150,15.32,30.11,0.02
151,15.41,30.02,0.02
152,15.53,29.90,0.02
153,15.63,29.79,0.02
154,15.72,29.70,0.02
155,15.80,29.62,0.02
156,15.88,29.54,0.02
157,15.97,29.44,0.02
158,16.06,29.35,0.02
159,16.15,29.26,0.02
160,16.24,29.16,0.02
161,16.34,29.08,0.02
162,16.43,28.98,0.02
163,16.54,28.88,0.02
164,16.63,28.77,0.02
165,16.74,28.66,0.02
166,16.81,28.59,0.02
167,16.91,28.49,0.02
168,17.00,28.40,0.02
169,17.13,28.27,0.02
170,17.25,28.14,0.02
171,17.38,28.02,0.02
172,17.47,27.92,0.02
173,17.60,27.79,0.02
174,17.71,27.68,0.02
175,17.80,27.59,0.02
176,17.91,27.47,0.02
177,18.04,27.34,0.02
178,18.15,27.23,0.02
179,18.27,27.12,0.02
180,18.40,26.98,0.02
181,18.49,26.89,0.02
182,18.61,26.77,0.02
183,18.75,26.62,0.02
184,18.89,26.48,0.02
185,19.01,26.35,0.02
186,19.15,26.23,0.02
187,19.28,26.09,0.02
188,19.39,25.98,0.02
189,19.51,25.85,0.02
190,19.64,25.73,0.02
191,19.74,25.62,0.02
192,19.87,25.49,0.02
193,20.00,25.35,0.02
