Time,M_C,ExtFrag,IntFrag
1,4.89,2.52,4.88
3,4.90,2.52,4.88
4,4.90,2.52,4.81
5,4.90,2.52,4.70
6,4.90,2.51,4.60
7,4.90,2.51,4.47
8,4.90,2.51,4.34
9,4.90,2.51,4.22
10,4.90,2.50,4.10
11,4.90,2.50,3.95
12,4.90,2.50,3.83
13,4.90,2.50,3.72
14,4.90,2.50,3.61
15,4.90,2.50,3.50
16,4.90,2.50,3.38
17,4.90,2.50,3.25
18,4.90,2.49,3.14
19,4.90,2.49,3.05
20,4.90,2.49,2.95
21,4.90,2.49,2.86
22,4.90,2.49,2.74
23,4.90,2.49,2.64
24,4.90,2.49,2.53
25,4.90,2.49,2.45
26,4.90,2.49,2.36
27,4.90,2.49,2.25
28,4.90,2.49,2.16
29,4.90,2.49,2.03
30,4.90,2.49,1.93
31,4.90,2.49,1.81
32,4.90,2.49,1.69
33,4.90,2.49,1.57
34,4.90,2.49,1.46
35,4.90,2.49,1.35
36,4.90,2.49,1.24
37,4.90,2.49,1.15
38,4.90,2.49,1.03
39,4.91,2.48,0.90
40,4.91,2.48,0.78
41,4.91,2.48,0.68
42,4.91,2.48,0.57
43,4.91,2.48,0.45
44,4.91,2.48,0.35
45,4.91,2.48,0.23
46,4.91,2.48,0.14
47,4.91,2.48,0.05
48,9.79,2.48,4.88
50,9.79,2.48,4.88
51,9.79,2.48,4.85
52,9.79,2.48,4.70
53,9.79,2.48,4.54
54,9.79,2.48,4.37
55,9.79,2.48,4.23
56,9.79,2.48,4.13
57,9.79,2.48,3.97
58,9.79,2.48,3.85
59,9.79,2.48,3.73
60,9.79,2.48,3.59
61,9.79,2.48,3.47
62,9.79,2.48,3.30
63,9.79,2.48,3.14
64,9.79,2.48,3.02
65,9.79,2.48,2.87
66,9.79,2.48,2.74
67,9.79,2.48,2.61
68,9.79,2.48,2.50
69,9.79,2.48,2.36
70,9.79,2.48,2.25
71,9.79,2.48,2.11
72,9.79,2.48,2.00
73,9.80,2.48,1.90
74,9.80,2.48,1.80
75,9.80,2.48,1.71
76,9.80,2.48,1.61
77,9.80,2.47,1.52
78,9.80,2.47,1.36
79,9.80,2.47,1.26
80,4.90,2.55,4.88
84,4.90,2.55,4.88
85,4.91,2.52,4.86
86,4.91,2.52,4.76
87,4.91,2.52,4.62
88,4.91,2.52,4.44
89,4.91,2.52,4.28
90,4.91,2.52,4.11
91,4.91,2.52,3.95
92,4.91,2.52,3.84
93,4.91,2.52,3.67
94,4.91,2.52,3.52
95,4.91,2.52,3.40
96,4.91,2.52,3.28
97,4.91,2.52,3.16
98,4.91,2.52,2.99
99,4.91,2.52,2.83
100,4.91,2.52,2.68
101,4.91,2.52,2.53
102,4.91,2.52,2.42
103,4.91,2.52,2.27
104,4.91,2.52,2.10
105,4.91,2.52,1.95
106,4.91,2.52,1.81
107,4.91,2.52,1.69
108,4.91,2.52,1.52
109,4.91,2.52,1.35
110,4.92,2.49,1.17
111,4.92,2.49,1.04
112,4.92,2.49,0.88
113,4.92,2.49,0.66
114,4.92,2.49,0.51
115,4.92,2.49,0.33
116,4.92,2.49,0.19
117,4.92,2.49,0.05
118,9.80,2.49,4.88
119,9.80,2.49,4.88
120,9.80,2.49,4.88
121,9.80,2.49,4.73
122,9.80,2.49,4.60
123,9.80,2.49,4.41
124,9.80,2.49,4.22
125,9.81,2.49,4.07
126,9.81,2.49,3.89
127,9.81,2.49,3.73
128,9.81,2.49,3.54
129,9.81,2.49,3.41
130,9.81,2.48,3.27
131,9.81,2.48,3.08
132,9.81,2.48,2.93
133,9.81,2.48,2.77
134,9.81,2.48,2.61
135,9.81,2.48,2.42
136,9.81,2.48,2.25
137,9.81,2.48,2.16
138,9.81,2.48,2.06
139,9.81,2.48,1.92
140,9.81,2.48,1.72
141,9.81,2.48,1.56
142,9.81,2.48,1.46
143,9.81,2.48,1.32
144,0.04,2.48,0.00
145,4.92,2.48,4.88
148,4.93,2.45,4.88
149,4.93,2.45,4.87
150,4.93,2.45,4.78
151,4.93,2.45,4.69
152,4.93,2.45,4.59
153,4.93,2.45,4.46
154,4.93,2.45,4.27
155,4.93,2.45,4.14
156,4.93,2.45,4.00
157,4.93,2.45,3.82
158,4.93,2.45,3.72
159,4.93,2.45,3.60
160,4.93,2.45,3.50
161,4.93,2.45,3.34
162,4.93,2.45,3.24
163,4.93,2.45,3.11
164,4.93,2.45,2.97
165,4.93,2.45,2.86
166,4.93,2.45,2.76
167,4.93,2.45,2.67
168,4.93,2.45,2.55
169,4.93,2.45,2.46
170,4.93,2.45,2.36
171,4.93,2.45,2.25
172,4.93,2.45,2.14
173,4.93,2.45,2.00
174,4.93,2.45,1.90
175,4.93,2.45,1.80
176,4.93,2.45,1.66
177,4.93,2.45,1.57
178,4.94,2.44,1.43
179,4.94,2.44,1.34
180,4.94,2.44,1.23
181,4.94,2.44,1.09
182,4.94,2.44,0.99
183,4.94,2.44,0.83
184,4.94,2.44,0.66
185,4.94,2.44,0.55
186,4.94,2.44,0.43
187,4.94,2.44,0.28
188,4.94,2.44,0.18
189,4.94,2.44,0.08
190,9.83,2.44,4.88
192,9.83,2.44,4.88
193,9.83,2.44,4.83
194,9.83,2.44,4.71
195,9.83,2.44,4.56
196,9.83,2.44,4.41
197,9.83,2.44,4.30
198,9.83,2.44,4.17
199,9.83,2.44,4.08
200,9.83,2.44,3.91
201,9.83,2.44,3.77
202,9.83,2.44,3.65
203,9.83,2.44,3.54
204,9.83,2.44,3.39
205,9.83,2.44,3.24
206,9.83,2.44,3.09
207,9.83,2.44,2.99
208,9.83,2.44,2.82
209,9.83,2.44,2.65
210,9.83,2.44,2.52
211,9.83,2.44,2.38
212,9.83,2.44,2.21
213,9.83,2.44,2.08
214,9.83,2.44,1.92
215,9.83,2.44,1.76
216,9.83,2.44,1.65
217,9.83,2.44,1.53
218,9.83,2.44,1.42
219,9.83,2.44,1.31
220,9.83,2.44,1.22
221,4.94,2.41,4.88
225,4.94,2.41,4.88
226,4.95,2.38,4.83
227,4.95,2.38,4.71
228,4.95,2.38,4.57
229,4.95,2.38,4.45
230,4.95,2.38,4.32
231,4.95,2.38,4.14
232,4.95,2.38,4.03
233,4.95,2.38,3.95
234,4.95,2.38,3.75
235,4.95,2.38,3.58
236,4.95,2.38,3.47
237,4.95,2.38,3.35
238,4.96,2.38,3.23
239,4.96,2.38,3.05
240,4.96,2.38,2.90
241,4.96,2.38,2.77
242,4.96,2.38,2.55
243,4.96,2.38,2.38
244,4.96,2.38,2.19
245,4.96,2.38,1.99
246,4.96,2.38,1.80
247,4.96,2.38,1.59
248,4.96,2.38,1.50
249,4.96,2.38,1.32
250,4.96,2.38,1.13
251,4.96,2.38,0.93
252,4.96,2.38,0.74
253,4.96,2.38,0.54
254,4.96,2.38,0.34
255,4.96,2.38,0.16
256,4.96,2.38,0.00
257,9.84,2.38,4.88
258,9.84,2.38,4.88
259,9.84,2.38,4.77
260,9.84,2.38,4.59
261,9.84,2.38,4.51
262,9.84,2.37,4.34
263,9.84,2.37,4.19
264,9.84,2.37,4.00
265,9.84,2.37,3.84
266,9.84,2.37,3.71
267,9.84,2.37,3.56
268,9.84,2.37,3.39
269,9.84,2.37,3.23
270,9.84,2.37,3.06
271,9.84,2.37,2.94
272,9.84,2.37,2.79
273,9.84,2.37,2.66
274,9.84,2.37,2.57
275,9.84,2.37,2.41
276,9.84,2.37,2.29
277,9.84,2.37,2.07
278,9.84,2.37,1.87
279,9.84,2.37,1.76
280,9.84,2.37,1.57
281,9.84,2.37,1.47
282,9.84,2.37,1.38
283,9.85,2.37,1.24
284,4.96,2.37,4.88
288,4.96,2.37,4.88
289,4.96,2.37,4.83
290,4.96,2.37,4.75
291,4.96,2.37,4.65
292,4.96,2.37,4.50
293,4.96,2.37,4.39
294,4.96,2.37,4.27
295,4.96,2.37,4.15
296,4.96,2.37,4.01
297,4.96,2.37,3.91
298,4.96,2.37,3.82
299,4.96,2.37,3.67
300,4.96,2.37,3.51
301,4.96,2.37,3.34
302,4.96,2.37,3.21
303,4.96,2.37,3.10
304,4.96,2.37,2.93
305,4.96,2.37,2.80
306,4.96,2.37,2.69
307,4.96,2.37,2.55
308,4.96,2.37,2.43
309,4.96,2.37,2.33
310,4.96,2.37,2.25
311,4.96,2.37,2.12
312,4.96,2.37,1.91
313,4.96,2.37,1.76
314,4.96,2.37,1.65
315,4.96,2.37,1.55
316,4.96,2.37,1.41
317,4.96,2.37,1.26
318,4.96,2.37,1.17
319,4.96,2.37,1.01
320,4.96,2.37,0.90
321,4.96,2.37,0.78
322,4.96,2.37,0.68
323,4.96,2.37,0.54
324,4.96,2.37,0.38
325,4.96,2.37,0.26
326,4.96,2.37,0.14
327,4.96,2.37,0.02
328,9.85,2.37,4.88
329,9.85,2.37,4.88
330,9.85,2.37,4.86
331,9.85,2.37,4.75
332,9.85,2.37,4.62
333,9.85,2.37,4.49
334,9.85,2.37,4.36
335,9.85,2.37,4.17
336,9.85,2.37,3.97
337,9.85,2.37,3.87
338,9.85,2.37,3.75
339,9.85,2.37,3.64
340,9.85,2.37,3.52
341,9.85,2.37,3.40
342,9.85,2.37,3.28
343,9.85,2.37,3.17
344,9.85,2.37,3.09
345,9.85,2.37,2.95
346,9.85,2.37,2.81
347,9.85,2.37,2.65
348,9.85,2.37,2.52
349,9.85,2.37,2.43
350,9.85,2.37,2.34
351,9.85,2.37,2.21
352,9.85,2.37,2.06
353,9.85,2.37,1.93
354,9.85,2.37,1.83
355,9.85,2.37,1.71
356,9.87,2.35,1.62
357,9.87,2.35,1.52
358,9.87,2.35,1.41
359,9.87,2.35,1.32
360,0.10,2.35,0.00
361,4.97,2.36,4.88
364,4.97,2.36,4.88
365,4.97,2.36,4.88
366,4.98,2.30,4.78
367,4.98,2.30,4.66
368,4.98,2.30,4.55
369,4.98,2.30,4.45
370,4.98,2.30,4.28
371,4.98,2.30,4.16
372,4.98,2.30,4.06
373,4.98,2.30,3.94
374,4.98,2.30,3.78
375,4.98,2.30,3.59
376,4.98,2.30,3.44
377,4.98,2.30,3.30
378,4.98,2.30,3.18
379,4.98,2.30,3.09
380,4.98,2.30,3.00
381,4.98,2.30,2.89
382,4.98,2.30,2.80
383,4.98,2.30,2.69
384,4.98,2.30,2.54
385,4.98,2.30,2.37
386,4.99,2.30,2.22
387,4.99,2.30,2.11
388,4.99,2.30,2.02
389,4.99,2.30,1.90
390,4.99,2.30,1.74
391,4.99,2.30,1.56
392,4.99,2.30,1.44
393,4.99,2.30,1.35
394,4.99,2.30,1.17
395,4.99,2.30,0.99
396,4.99,2.30,0.83
397,4.99,2.30,0.68
398,4.99,2.30,0.53
399,4.99,2.30,0.41
400,4.99,2.30,0.24
401,4.99,2.30,0.07
402,9.87,2.30,4.88
406,9.87,2.30,4.88
407,9.87,2.30,4.82
408,9.87,2.30,4.72
409,9.87,2.30,4.62
410,9.87,2.30,4.52
411,9.87,2.30,4.42
412,9.87,2.30,4.32
413,9.87,2.30,4.23
414,9.87,2.30,4.07
415,9.87,2.30,3.97
416,9.87,2.30,3.87
417,9.87,2.30,3.78
418,9.87,2.30,3.61
419,9.87,2.30,3.49
420,9.87,2.30,3.33
421,9.87,2.30,3.18
422,9.87,2.30,3.01
423,9.87,2.30,2.86
424,9.87,2.30,2.70
425,9.87,2.30,2.61
426,9.87,2.30,2.49
427,9.87,2.30,2.41
428,9.87,2.30,2.27
429,9.87,2.30,2.08
430,9.87,2.30,1.94
431,9.87,2.30,1.84
432,9.87,2.30,1.69
433,9.87,2.30,1.53
434,9.87,2.30,1.39
435,9.87,2.30,1.26
436,4.99,2.30,4.88
439,4.99,2.30,4.88
440,4.99,2.27,4.84
441,4.99,2.27,4.75
442,4.99,2.27,4.63
443,4.99,2.27,4.46
444,4.99,2.27,4.30
445,4.99,2.27,4.19
446,4.99,2.27,4.10
447,4.99,2.27,3.95
448,4.99,2.27,3.79
449,4.99,2.27,3.67
450,4.99,2.27,3.58
451,4.99,2.27,3.48
452,4.99,2.27,3.37
453,4.99,2.27,3.27
454,4.99,2.27,3.15
455,4.99,2.27,3.01
456,4.99,2.27,2.91
457,4.99,2.27,2.78
458,4.99,2.27,2.69
459,4.99,2.27,2.59
460,4.99,2.27,2.49
461,4.99,2.27,2.38
462,4.99,2.27,2.21
463,4.99,2.27,2.06
464,4.99,2.27,1.96
465,5.00,2.27,1.86
466,5.00,2.27,1.76
467,5.00,2.27,1.66
468,5.00,2.27,1.56
469,5.00,2.27,1.43
470,5.00,2.27,1.29
471,5.00,2.27,1.12
472,5.00,2.27,1.01
473,5.00,2.27,0.85
474,5.00,2.27,0.74
475,5.00,2.27,0.64
476,5.00,2.27,0.49
477,5.00,2.27,0.33
478,5.00,2.27,0.19
479,5.00,2.27,0.10
480,5.00,2.27,0.01
481,9.88,2.27,4.88
484,9.88,2.27,4.88
485,9.88,2.27,4.88
486,9.88,2.27,4.77
487,9.88,2.27,4.66
488,9.88,2.27,4.57
489,9.88,2.27,4.45
490,9.88,2.27,4.37
491,9.88,2.27,4.26
492,9.88,2.27,4.17
493,9.88,2.27,4.08
494,9.88,2.27,3.96
495,9.88,2.27,3.82
496,9.88,2.27,3.73
497,9.88,2.27,3.55
498,9.88,2.27,3.41
499,9.88,2.27,3.26
500,9.88,2.27,3.09
501,9.88,2.27,2.93
502,9.88,2.27,2.78
503,9.88,2.27,2.62
504,9.88,2.27,2.47
505,9.88,2.27,2.33
506,9.88,2.27,2.18
507,9.88,2.27,2.03
508,9.88,2.27,1.91
509,9.89,2.24,1.83
510,9.89,2.24,1.73
511,9.89,2.24,1.55
512,9.89,2.24,1.37
513,9.89,2.24,1.22
514,5.00,2.24,4.88
516,5.00,2.24,4.88
517,5.01,2.23,4.88
518,5.01,2.23,4.74
519,5.01,2.23,4.57
520,5.01,2.23,4.39
521,5.01,2.23,4.21
522,5.01,2.23,4.04
523,5.01,2.23,3.90
524,5.01,2.23,3.75
525,5.01,2.23,3.58
526,5.01,2.23,3.38
527,5.01,2.22,3.20
528,5.01,2.22,3.03
529,5.01,2.22,2.88
530,5.01,2.22,2.73
531,5.01,2.22,2.52
532,5.01,2.22,2.31
533,5.01,2.22,2.13
534,5.01,2.22,1.94
535,5.01,2.22,1.74
536,5.01,2.22,1.60
537,5.01,2.22,1.48
538,5.01,2.22,1.27
539,5.01,2.22,1.12
540,5.01,2.22,0.98
541,5.02,2.22,0.77
542,5.02,2.22,0.57
543,5.02,2.22,0.37
544,5.02,2.22,0.19
545,5.02,2.22,0.03
546,9.90,2.22,4.88
547,9.90,2.22,4.88
548,9.90,2.22,4.80
549,9.90,2.22,4.60
550,9.90,2.22,4.49
551,9.90,2.22,4.35
552,9.90,2.22,4.15
553,9.90,2.22,3.94
554,9.90,2.22,3.78
555,9.90,2.22,3.67
556,9.90,2.22,3.56
557,9.90,2.22,3.39
558,9.90,2.22,3.22
559,9.90,2.22,3.04
560,9.90,2.22,2.91
561,9.90,2.22,2.78
562,9.90,2.22,2.63
563,9.90,2.22,2.44
564,9.90,2.22,2.27
565,9.90,2.22,2.13
566,9.90,2.22,1.99
567,9.90,2.22,1.79
568,9.90,2.22,1.63
569,9.90,2.22,1.46
570,9.90,2.22,1.33
571,0.14,2.22,0.00
572,5.02,2.19,4.88
575,5.02,2.19,4.88
576,5.02,2.18,4.77
577,5.02,2.18,4.64
578,5.02,2.18,4.50
579,5.02,2.18,4.38
580,5.02,2.18,4.24
581,5.02,2.18,4.09
582,5.02,2.18,3.96
583,5.02,2.18,3.84
584,5.02,2.18,3.69
585,5.02,2.18,3.56
586,5.02,2.18,3.43
587,5.02,2.18,3.29
588,5.02,2.18,3.14
589,5.02,2.18,3.01
590,5.02,2.18,2.88
591,5.02,2.18,2.77
592,5.02,2.18,2.63
593,5.02,2.18,2.50
594,5.02,2.18,2.36
595,5.02,2.18,2.23
596,5.02,2.18,2.08
