Time,M_C,ExtFrag,IntFrag
1,0.17,14.29,0.00
2,0.35,14.11,0.00
3,0.49,13.96,0.00
4,0.65,13.80,0.00
5,0.80,13.64,0.00
6,1.00,13.45,0.00
7,1.16,13.28,0.00
8,1.35,13.08,0.00
9,1.52,12.91,0.00
10,1.71,12.72,0.00
11,1.86,12.55,0.00
12,2.03,12.38,0.00
13,2.19,12.23,0.00
14,2.32,12.09,0.00
15,2.47,11.95,0.00
16,2.64,11.77,0.00
17,2.79,11.62,0.00
18,2.97,11.41,0.00
19,3.13,11.27,0.00
20,3.28,11.12,0.00
21,3.42,10.96,0.00
22,3.57,10.82,0.00
23,3.70,10.68,0.00
24,3.81,10.58,0.00
25,3.94,10.45,0.00
26,4.06,10.32,0.00
27,4.19,10.18,0.00
28,4.32,10.05,0.00
29,4.48,9.89,0.00
30,4.61,9.77,0.00
31,4.75,9.62,0.00
32,4.91,9.46,0.00
33,5.06,9.31,0.00
34,5.16,9.21,0.01
35,5.28,9.08,0.01
36,5.42,8.94,0.01
37,5.57,8.79,0.01
38,5.71,8.64,0.01
39,5.85,8.50,0.01
40,5.98,8.37,0.01
41,6.11,8.23,0.01
42,6.28,8.06,0.01
43,6.43,7.90,0.01
44,6.58,7.75,0.01
45,6.72,7.60,0.01
46,6.86,7.47,0.01
47,7.00,7.32,0.01
48,7.17,7.15,0.01
49,7.33,6.99,0.01
50,7.48,6.84,0.01
51,7.63,6.69,0.01
52,7.78,6.52,0.01
53,7.92,6.38,0.01
54,8.06,6.24,0.01
55,8.18,6.12,0.01
56,8.31,5.98,0.01
57,8.47,5.83,0.01
58,8.67,5.62,0.01
59,8.85,5.45,0.01
60,9.06,5.23,0.01
61,9.24,5.04,0.01
62,9.41,4.88,0.01
63,9.61,4.67,0.01
64,9.79,4.49,0.01
65,2.37,11.70,0.00
66,0.13,14.12,0.00
67,0.29,14.12,0.00
68,0.42,14.05,0.00
69,0.60,13.87,0.00
70,0.73,13.73,0.00
71,0.89,13.58,0.00
72,0.99,13.48,0.00
73,1.16,13.31,0.00
74,1.34,13.12,0.00
75,1.47,12.98,0.00
76,1.65,12.80,0.00
77,1.83,12.62,0.00
78,1.99,12.45,0.00
79,2.14,12.30,0.00
80,2.30,12.14,0.00
81,2.48,11.95,0.00
82,2.61,11.81,0.00
83,2.79,11.64,0.00
84,2.97,11.45,0.00
85,3.12,11.30,0.00
86,3.28,11.14,0.00
